PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
1642346,Ryan Dunn,1610612756,PHX,61,35,26,1181.0,1540,36,11,16,0.688,4,6,0.667,26,0.722,16,0.444,3,0.188,1,0.028,3,0.083
1641750,Ryan Kalkbrenner,1610612766,CHA,57,31,26,1252.0,1357,82,21,26,0.808,7,10,0.7,50,0.61,42,0.512,4,0.095,7,0.085,5,0.061
1642948,Ryan Nembhard,1610612742,DAL,49,18,31,908.0,2011,4,0,1,0.0,0,0,0.0,0,0.0,3,0.75,1,0.333,0,0.0,0,0.0
1631157,Ryan Rollins,1610612749,MIL,67,26,41,2158.0,4732,13,4,5,0.8,0,0,0.0,8,0.615,6,0.462,0,0.0,1,0.077,0,0.0
1630180,Saddiq Bey,1610612740,NOP,64,24,40,1987.0,2749,48,12,23,0.522,6,6,1.0,30,0.625,19,0.396,8,0.421,3,0.063,3,0.063
1630573,Sam Hauser,1610612738,BOS,66,45,21,1625.0,2411,22,5,7,0.714,2,2,1.0,14,0.636,13,0.591,3,0.231,1,0.045,1,0.045
1630241,Sam Merrill,1610612739,CLE,44,30,14,1145.0,1778,31,6,10,0.6,3,4,0.75,15,0.484,19,0.613,1,0.053,0,0.0,2,0.065
1630572,Sandro Mamukelashvili,1610612761,TOR,66,37,29,1446.0,2338,109,22,36,0.611,18,26,0.692,67,0.615,55,0.505,7,0.127,5,0.046,12,0.11
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,2326,56,15,25,0.6,1,2,0.5,32,0.571,24,0.429,5,0.208,4,0.071,1,0.018
1630703,Scoot Henderson,1610612757,POR,18,10,8,420.0,1020,5,1,1,1.0,0,0,0.0,2,0.4,4,0.8,1,0.25,0,0.0,0,0.0
1630567,Scottie Barnes,1610612761,TOR,66,38,28,2255.0,4639,198,52,86,0.605,17,18,0.944,123,0.621,91,0.46,27,0.297,6,0.03,6,0.03
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,497,5,1,2,0.5,2,4,0.5,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2
1642951,Sean Pedulla,1610612746,LAC,2,1,1,11.0,26,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,63,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,2672,60,21,36,0.583,7,12,0.583,52,0.867,15,0.25,5,0.333,2,0.033,6,0.1
1628983,Shai Gilgeous-Alexander,1610612760,OKC,58,47,11,1943.0,3908,62,22,35,0.629,5,6,0.833,49,0.79,22,0.355,6,0.273,1,0.016,3,0.048
1630536,Sharife Cooper,1610612764,WAS,28,5,23,436.0,933,3,0,1,0.0,0,0,0.0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0
1631321,Sidy Cissoko,1610612757,POR,63,31,32,1306.0,1635,29,8,10,0.8,1,4,0.25,19,0.655,16,0.552,2,0.125,0,0.0,2,0.069
1631323,Simone Fontecchio,1610612748,MIA,62,33,29,1055.0,1590,32,10,16,0.625,2,2,1.0,23,0.719,14,0.438,0,0.0,0,0.0,1,0.031
1642883,Sion James,1610612766,CHA,70,36,34,1609.0,2404,40,7,11,0.636,4,4,1.0,18,0.45,25,0.625,8,0.32,1,0.025,2,0.05
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,67,7,3,3,1.0,0,0,0.0,6,0.857,3,0.429,0,0.0,1,0.143,0,0.0
1642461,Spencer Jones,1610612743,DEN,58,35,23,1326.0,1006,32,7,15,0.467,1,2,0.5,15,0.469,15,0.469,3,0.2,0,0.0,1,0.031
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,2591,37,12,20,0.6,4,4,1.0,31,0.838,11,0.297,2,0.182,2,0.054,2,0.054
1642264,Stephon Castle,1610612759,SAS,59,44,15,1759.0,3957,62,20,28,0.714,3,6,0.5,46,0.742,29,0.468,7,0.241,0,0.0,3,0.048
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,901,80,11,23,0.478,5,6,0.833,28,0.35,47,0.588,5,0.106,4,0.05,2,0.025
1629004,Svi Mykhailiuk,1610612762,UTA,48,14,34,1123.0,1386,13,2,2,1.0,2,2,1.0,6,0.462,10,0.769,2,0.2,0,0.0,1,0.077
204456,T.J. McConnell,1610612754,IND,51,13,38,880.0,2538,24,12,14,0.857,2,2,1.0,26,1.083,7,0.292,2,0.286,1,0.042,1,0.042
1643007,Taelon Peter,1610612754,IND,31,4,27,348.0,587,5,1,1,1.0,0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,30,4,1,1,1.0,0,0,0.0,2,0.5,3,0.75,0,0.0,0,0.0,0,0.0
1631106,Tari Eason,1610612745,HOU,46,27,19,1217.0,1849,27,7,13,0.538,0,0,0.0,14,0.519,12,0.444,3,0.25,1,0.037,0,0.0
1627752,Taurean Prince,1610612749,MIL,14,6,8,275.0,320,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641707,Taylor Hendricks,1610612763,MEM,50,12,38,903.0,1001,36,9,15,0.6,2,6,0.333,25,0.694,10,0.278,2,0.2,3,0.083,3,0.083
1629611,Terance Mann,1610612751,BKN,58,14,44,1413.0,2402,30,7,10,0.7,5,6,0.833,19,0.633,15,0.5,4,0.267,2,0.067,3,0.1
1630545,Terrence Shannon Jr.,1610612750,MIN,31,18,13,363.0,445,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
203648,Thanasis Antetokounmpo,1610612749,MIL,28,8,20,94.0,134,3,1,1,1.0,0,0,0.0,2,0.667,2,0.667,0,0.0,0,0.0,0,0.0
1628418,Thomas Bryant,1610612739,CLE,52,31,21,590.0,960,41,9,15,0.6,8,8,1.0,27,0.659,15,0.366,1,0.067,3,0.073,4,0.098
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,824,15,2,5,0.4,4,4,1.0,8,0.533,6,0.4,1,0.167,0,0.0,2,0.133
203501,Tim Hardaway Jr.,1610612743,DEN,69,41,28,1867.0,2210,29,15,18,0.833,7,8,0.875,38,1.31,6,0.207,1,0.167,1,0.034,3,0.103
202699,Tobias Harris,1610612765,DET,52,36,16,1464.0,2228,44,13,22,0.591,3,4,0.75,31,0.705,20,0.455,5,0.25,0,0.0,2,0.045
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,136,12,2,4,0.5,2,2,1.0,6,0.5,7,0.583,0,0.0,0,0.0,1,0.083
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,449,31,10,13,0.769,5,6,0.833,26,0.839,13,0.419,3,0.231,1,0.032,3,0.097
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,3953,69,22,31,0.71,6,6,1.0,50,0.725,31,0.449,6,0.194,4,0.058,3,0.043
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,935,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631218,Trayce Jackson-Davis,1610612761,TOR,45,24,21,454.0,763,41,9,16,0.563,6,12,0.5,24,0.585,17,0.415,3,0.176,1,0.024,6,0.146
1642848,Tre Johnson,1610612764,WAS,56,12,44,1348.0,1841,16,4,8,0.5,2,2,1.0,10,0.625,7,0.438,0,0.0,0,0.0,1,0.063
1630200,Tre Jones,1610612741,CHI,53,24,29,1431.0,3206,23,8,10,0.8,4,4,1.0,21,0.913,7,0.304,0,0.0,2,0.087,2,0.087
1630544,Tre Mann,1610612766,CHA,45,24,21,634.0,1329,6,0,1,0.0,0,0,0.0,0,0.0,5,0.833,0,0.0,0,0.0,0,0.0
1630570,Trendon Watford,1610612755,PHI,46,22,24,778.0,1839,48,7,16,0.438,0,0,0.0,15,0.313,29,0.604,6,0.207,2,0.042,0,0.0
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,54,4,0,0,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,3842,41,15,20,0.75,9,10,0.9,39,0.951,12,0.293,2,0.167,2,0.049,5,0.122
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,50,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1641774,Tristan Vukcevic,1610612764,WAS,44,8,36,589.0,1018,76,21,39,0.538,14,16,0.875,58,0.763,23,0.303,2,0.087,3,0.039,7,0.092
1641783,Tristan da Silva,1610612753,ORL,64,36,28,1559.0,1931,48,10,23,0.435,0,0,0.0,21,0.438,22,0.458,7,0.318,2,0.042,0,0.0
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,665,3,1,1,1.0,0,0,0.0,2,0.667,2,0.667,0,0.0,0,0.0,0,0.0
1631102,TyTy Washington Jr.,1610612746,LAC,9,5,4,52.0,95,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,117,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,1360,9,3,6,0.5,0,0,0.0,6,0.667,3,0.333,1,0.333,0,0.0,0,0.0
1642278,Tyler Kolek,1610612752,NYK,56,35,21,683.0,1705,11,1,4,0.25,0,0,0.0,2,0.182,7,0.636,1,0.143,0,0.0,0,0.0
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,20,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
1631213,Tyrese Martin,1610612755,PHI,44,11,33,771.0,1504,15,7,9,0.778,0,0,0.0,15,1.0,5,0.333,0,0.0,1,0.067,0,0.0
1630178,Tyrese Maxey,1610612755,PHI,61,33,28,2334.0,5923,13,5,5,1.0,0,0,0.0,10,0.769,6,0.462,1,0.167,2,0.154,0,0.0
1642878,Tyrese Proctor,1610612739,CLE,42,28,14,436.0,787,4,2,2,1.0,0,0,0.0,4,1.0,1,0.25,1,1.0,1,0.25,0,0.0
1630623,Tyson Etienne,1610612751,BKN,14,2,12,135.0,211,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1626145,Tyus Jones,1610612743,DEN,61,31,30,925.0,2008,4,0,2,0.0,0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0
1642845,VJ Edgecombe,1610612755,PHI,62,35,27,2159.0,4314,43,12,20,0.6,8,8,1.0,32,0.744,17,0.395,5,0.294,2,0.047,3,0.07
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,3155,242,52,102,0.51,45,54,0.833,151,0.624,87,0.36,22,0.253,10,0.041,24,0.099
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,1976,18,4,9,0.444,0,0,0.0,8,0.444,8,0.444,3,0.375,1,0.056,0,0.0
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,1957,18,4,6,0.667,3,4,0.75,11,0.611,10,0.556,1,0.1,0,0.0,2,0.111
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,265,13,1,2,0.5,4,6,0.667,6,0.462,7,0.538,3,0.429,1,0.077,3,0.231
1642383,Walter Clayton Jr.,1610612763,MEM,58,16,42,1135.0,2504,14,7,8,0.875,0,0,0.0,15,1.071,6,0.429,0,0.0,0,0.0,0,0.0
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,2573,194,29,63,0.46,18,22,0.818,77,0.397,108,0.557,25,0.231,6,0.031,10,0.052
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,59,2,2,2,1.0,0,0,0.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1642954,Will Richard,1610612744,GSW,59,31,28,1190.0,1473,27,8,11,0.727,3,4,0.75,19,0.704,12,0.444,5,0.417,1,0.037,2,0.074
1642860,Will Riley,1610612764,WAS,61,15,46,1227.0,1862,29,13,19,0.684,7,10,0.7,34,1.172,4,0.138,1,0.25,1,0.034,5,0.172
1630214,Xavier Tillman,1610612766,CHA,24,17,7,148.0,202,5,0,0,0.0,0,2,0.0,0,0.0,4,0.8,1,0.25,0,0.0,1,0.2
1642905,Yang Hansen,1610612757,POR,39,20,19,277.0,360,20,4,10,0.4,4,4,1.0,13,0.65,6,0.3,1,0.167,2,0.1,2,0.1
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,473,40,9,11,0.818,9,10,0.9,27,0.675,20,0.5,4,0.2,3,0.075,5,0.125
1642530,Yuki Kawamura,1610612741,CHI,11,4,7,121.0,262,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0
1642274,Yves Missi,1610612740,NOP,58,19,39,1110.0,1369,93,15,36,0.417,3,8,0.375,36,0.387,44,0.473,10,0.227,5,0.054,4,0.043
1642258,Zaccharie Risacher,1610612737,ATL,55,31,24,1301.0,1515,30,13,21,0.619,4,4,1.0,32,1.067,7,0.233,1,0.143,0,0.0,2,0.067
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,300,25,6,9,0.667,7,10,0.7,20,0.8,11,0.44,2,0.182,0,0.0,4,0.16
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,401,28,2,6,0.333,3,4,0.75,7,0.25,18,0.643,1,0.056,1,0.036,2,0.071
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,1999,11,6,9,0.667,0,0,0.0,12,1.091,2,0.182,0,0.0,0,0.0,0,0.0
1630192,Zeke Nnaji,1610612743,DEN,47,33,14,575.0,679,53,8,15,0.533,11,12,0.917,28,0.528,27,0.509,3,0.111,4,0.075,6,0.113
1630533,Ziaire Williams,1610612751,BKN,49,13,36,1116.0,1259,14,4,6,0.667,2,2,1.0,10,0.714,6,0.429,2,0.333,0,0.0,1,0.071
1629627,Zion Williamson,1610612740,NOP,54,22,32,1602.0,2696,101,32,48,0.667,9,16,0.563,76,0.752,37,0.366,8,0.216,4,0.04,8,0.079
1642389,Zyon Pullin,1610612750,MIN,1,1,0,5.0,14,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
