PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,128,446,205,21.0,2.82,2.23,0.287,3,0,12,1.333,0.0,1.167
1642502,Malevy Leons,1610612744,GSW,16,5,11,146.0,40,197,128,6.0,1.84,0.86,0.203,0,1,30,0.0,0.0,0.467
1628370,Malik Monk,1610612758,SAC,53,15,38,1165.0,666,1984,1039,121.7,3.68,3.23,0.336,11,0,27,0.909,0.0,0.963
1630699,MarJon Beauchamp,1610612755,PHI,7,2,5,120.0,64,162,91,5.8,2.16,1.67,0.395,5,0,4,0.8,0.0,0.75
1631204,Marcus Sasser,1610612765,DET,28,20,8,352.0,155,627,330,40.4,3.86,3.43,0.247,4,0,2,1.0,0.0,0.0
203935,Marcus Smart,1610612747,LAL,59,38,21,1694.0,566,2603,1167,137.9,3.18,2.52,0.217,20,23,39,0.2,0.391,0.718
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,22,54,26,4.6,5.11,5.11,0.407,0,0,0,0.0,0.0,0.0
1631109,Mark Williams,1610612756,PHX,56,33,23,1322.0,648,1955,1093,49.1,1.51,0.35,0.331,128,25,423,1.102,0.64,1.116
1628963,Marvin Bagley III,1610612742,DAL,52,14,38,1035.0,516,1593,944,46.6,1.76,0.64,0.324,124,19,276,0.532,0.526,1.058
203486,Mason Plumlee,1610612759,SAS,17,8,9,139.0,27,204,109,6.5,1.9,0.53,0.132,10,1,32,0.2,2.0,0.625
1641824,Matas Buzelis,1610612741,CHI,69,27,42,2004.0,1113,3586,1817,154.3,2.58,1.78,0.31,58,3,152,1.086,0.0,0.974
1629680,Matisse Thybulle,1610612757,POR,18,9,9,224.0,85,317,176,9.5,1.8,1.27,0.268,6,0,7,0.0,0.0,0.0
1631108,Max Christie,1610612742,DAL,65,21,44,1917.0,823,2629,1418,114.2,2.61,2.03,0.313,15,3,38,0.8,0.0,0.737
1642917,Max Shulga,1610612738,BOS,5,4,1,8.0,0,13,4,1.2,5.53,4.15,0.0,0,0,0,0.0,0.0,0.0
1629622,Max Strus,1610612739,CLE,3,2,1,70.0,30,114,56,3.3,1.73,0.94,0.263,1,0,3,2.0,0.0,0.667
1628467,Maxi Kleber,1610612747,LAL,35,16,19,383.0,76,428,230,9.7,1.36,0.36,0.178,24,2,49,0.625,0.0,0.49
1642875,Maxime Raynaud,1610612758,SAC,62,17,45,1574.0,707,2576,1305,61.9,1.44,0.4,0.274,214,41,457,0.617,0.732,0.974
1642877,Micah Peavy,1610612740,NOP,52,16,36,706.0,204,773,522,25.5,1.98,1.11,0.264,9,0,65,0.222,0.0,0.815
1630695,Micah Potter,1610612754,IND,35,7,28,652.0,315,1009,630,24.0,1.43,0.38,0.312,42,29,120,0.762,0.862,0.975
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,1259,3063,1921,109.0,2.14,1.16,0.411,59,18,184,1.102,0.667,1.201
1628969,Mikal Bridges,1610612752,NYK,70,45,25,2334.0,1034,3972,2130,168.0,2.54,1.87,0.26,91,15,167,0.835,0.667,0.934
201144,Mike Conley,1610612750,MIN,47,29,18,838.0,195,1747,826,107.2,3.68,3.26,0.112,4,1,11,0.0,0.0,0.0
1628970,Miles Bridges,1610612766,CHA,65,34,31,2057.0,1132,3453,1998,151.3,2.63,1.94,0.328,50,52,135,0.54,0.654,1.081
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,43,155,110,4.1,1.59,1.0,0.277,2,0,4,0.0,0.0,1.75
1630540,Miles McBride,1610612752,NYK,35,22,13,981.0,451,1740,852,91.5,3.16,2.8,0.259,11,1,28,0.909,0.0,0.536
1629011,Mitchell Robinson,1610612752,NYK,51,34,17,992.0,272,939,604,22.2,1.42,0.4,0.29,37,1,307,0.27,0.0,0.801
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,10,63,34,1.6,1.56,0.35,0.159,3,0,16,1.333,0.0,0.5
1642885,Mohamed Diawara,1610612752,NYK,59,36,23,505.0,201,789,435,29.1,2.21,1.43,0.255,5,4,21,0.4,1.0,0.476
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,18,152,71,9.2,3.64,3.07,0.118,3,0,3,0.667,0.0,1.333
1629021,Moritz Wagner,1610612753,ORL,29,17,12,383.0,224,633,405,20.1,1.91,0.84,0.354,30,29,69,0.933,0.759,0.797
1630541,Moses Moody,1610612744,GSW,59,29,30,1506.0,705,1829,1353,68.7,2.25,1.48,0.385,23,2,81,0.696,0.0,0.691
1631243,Mouhamed Gueye,1610612737,ATL,65,36,29,994.0,295,1206,649,31.0,1.54,0.67,0.245,40,8,168,0.4,0.25,0.762
1630619,Moussa Cisse,1610612742,DAL,34,10,24,425.0,127,454,252,11.5,1.52,0.5,0.28,31,2,134,0.161,1.0,0.761
1631217,Moussa Diabaté,1610612766,CHA,62,33,29,1603.0,495,2261,1284,68.1,1.81,0.52,0.219,177,16,505,0.458,0.313,0.638
1626167,Myles Turner,1610612749,MIL,64,26,38,1748.0,771,2073,1514,52.6,1.52,0.63,0.372,92,69,203,0.598,0.58,0.857
1642066,Myron Gardner,1610612748,MIA,37,22,15,349.0,137,587,312,19.0,1.94,1.23,0.233,7,0,42,0.714,0.0,0.5
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,3,20,10,0.4,1.3,0.75,0.15,4,0,3,0.0,0.0,0.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,54,35,19,848.0,312,944,562,28.1,1.79,1.09,0.331,33,1,159,0.485,2.0,0.893
1630230,Naji Marshall,1610612742,DAL,67,23,44,1973.0,1015,3162,1486,175.2,3.32,2.76,0.321,73,3,113,0.726,1.333,0.965
1631466,Nate Williams,1610612744,GSW,9,2,7,105.0,49,116,95,3.7,1.92,1.04,0.422,7,0,21,0.571,0.0,0.571
1629675,Naz Reid,1610612750,MIN,68,42,26,1770.0,932,3390,1698,100.8,1.78,1.05,0.275,52,72,111,0.577,0.819,0.901
1629674,Neemias Queta,1610612738,BOS,65,43,22,1637.0,643,2277,1427,63.2,1.67,0.58,0.282,158,11,534,0.709,0.182,0.964
1629651,Nic Claxton,1610612751,BKN,62,16,46,1764.0,738,3084,2184,125.3,2.44,1.07,0.239,284,28,450,0.408,0.393,0.884
1630208,Nick Richards,1610612741,CHI,46,19,27,665.0,263,922,524,21.6,1.4,0.48,0.285,61,9,210,0.787,0.556,0.819
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,146,593,209,49.2,4.98,4.73,0.246,4,0,6,1.0,0.0,0.667
1629638,Nickeil Alexander-Walker,1610612737,ATL,66,35,31,2195.0,1343,3966,1917,218.3,3.3,2.86,0.339,32,0,76,0.781,0.0,0.921
201587,Nicolas Batum,1610612746,LAC,64,33,31,1168.0,257,1544,754,33.1,1.29,0.27,0.166,14,0,12,0.143,0.0,0.167
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,34,230,114,8.7,2.28,1.43,0.148,12,3,13,0.333,1.0,0.769
203999,Nikola Jokić,1610612743,DEN,54,32,22,1875.0,1524,5399,3005,250.0,2.78,1.35,0.282,486,388,413,0.57,0.649,1.053
1631107,Nikola Jović,1610612748,MIA,45,23,22,791.0,339,1537,845,55.2,2.16,1.44,0.221,22,21,55,0.818,0.333,0.545
1642260,Nikola Topić,1610612760,OKC,5,3,2,53.0,16,126,58,7.5,3.57,3.4,0.127,3,0,5,0.0,0.0,0.4
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,935,3653,2744,89.7,1.47,0.56,0.256,237,243,417,0.54,0.366,0.753
1642363,Nique Clifford,1610612758,SAC,66,17,49,1574.0,512,2406,1142,116.7,2.91,2.3,0.213,25,0,70,0.84,0.0,0.757
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,9,7,0.1,0.68,0.11,0.0,0,0,1,0.0,0.0,0.0
1641730,Noah Clowney,1610612751,BKN,62,16,46,1695.0,773,2375,1357,86.8,2.19,1.32,0.325,46,5,66,0.174,0.4,0.697
1642869,Noah Penda,1610612753,ORL,50,26,24,694.0,222,1165,590,36.4,1.87,1.1,0.191,21,7,75,0.095,0.286,0.44
1642849,Nolan Traore,1610612751,BKN,46,11,35,1015.0,380,2424,952,193.9,4.8,4.15,0.157,7,0,19,0.571,0.0,0.632
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,8,26,13,0.7,1.6,0.54,0.308,1,2,6,2.0,2.0,1.0
1626181,Norman Powell,1610612748,MIA,52,27,25,1564.0,1160,2385,1628,99.7,2.51,2.12,0.486,29,3,24,0.655,1.333,1.083
1628384,OG Anunoby,1610612752,NYK,56,37,19,1851.0,944,2467,1507,86.9,2.11,1.37,0.383,64,30,155,0.734,0.4,0.852
1630167,Obi Toppin,1610612754,IND,12,0,12,198.0,107,422,236,13.3,1.88,1.08,0.254,7,13,28,0.571,0.154,0.929
1630534,Ochai Agbaji,1610612751,BKN,55,26,29,860.0,269,1067,593,27.9,1.57,0.82,0.252,25,0,72,0.4,0.0,0.931
1641765,Olivier-Maxence Prosper,1610612763,MEM,44,15,29,773.0,384,1085,584,34.5,1.91,1.25,0.354,41,5,98,0.805,0.8,0.816
1630209,Omer Yurtseven,1610612744,GSW,3,1,2,20.0,6,28,16,0.7,1.5,0.54,0.214,1,1,5,0.0,0.0,0.8
1630168,Onyeka Okongwu,1610612737,ATL,63,34,29,1976.0,993,3350,2178,82.5,1.48,0.57,0.296,137,61,350,0.672,0.541,0.86
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,7,45,28,1.3,1.72,0.67,0.156,0,1,4,0.0,0.0,1.0
1631131,Oscar Tshiebwe,1610612762,UTA,15,2,13,201.0,73,226,139,5.7,1.52,0.37,0.323,17,2,65,0.471,1.0,0.938
1642345,Oso Ighodaro,1610612756,PHX,70,39,31,1511.0,435,2266,1370,88.6,2.35,1.32,0.192,156,6,276,0.519,0.5,0.815
1631172,Ousmane Dieng,1610612749,MIL,44,29,15,685.0,255,1007,520,54.4,3.24,2.63,0.253,12,0,30,0.5,0.0,0.433
1629023,P.J. Washington,1610612742,DAL,51,14,37,1572.0,724,2540,1114,90.3,2.13,1.25,0.285,100,39,168,0.74,0.538,0.935
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,86,298,180,7.9,1.58,0.49,0.289,17,4,89,0.647,0.0,0.64
1642359,Pacôme Dadiet,1610612752,NYK,24,15,9,90.0,29,136,69,4.4,1.93,1.08,0.213,3,0,8,1.333,0.0,0.25
1631094,Paolo Banchero,1610612753,ORL,59,31,28,2057.0,1318,4479,2279,271.8,3.64,2.7,0.294,114,134,164,0.623,0.515,1.043
1627783,Pascal Siakam,1610612754,IND,55,14,41,1844.0,1318,3870,2166,177.6,2.75,2.02,0.341,104,165,166,0.663,0.594,0.976
1626192,Pat Connaughton,1610612766,CHA,34,20,14,257.0,101,411,224,13.2,1.93,1.02,0.246,10,0,14,0.4,0.0,0.286
1630311,Pat Spencer,1610612744,GSW,53,26,27,926.0,358,2310,1090,153.6,3.99,3.63,0.155,33,9,67,0.697,0.222,0.642
1631116,Patrick Baldwin Jr.,1610612758,SAC,7,2,5,58.0,19,62,38,1.6,1.54,0.79,0.306,1,0,6,1.0,0.0,0.333
1630172,Patrick Williams,1610612741,CHI,60,21,39,1180.0,415,1808,1010,60.8,2.02,1.36,0.23,21,8,50,0.238,0.25,0.5
202331,Paul George,1610612755,PHI,27,16,11,824.0,431,1667,796,81.2,2.92,2.11,0.259,21,26,26,0.81,0.577,0.577
1630194,Paul Reed,1610612765,DET,52,37,15,680.0,361,1088,619,34.1,1.88,0.87,0.332,107,7,199,0.664,0.286,0.819
1630202,Payton Pritchard,1610612738,BOS,67,45,22,2184.0,1119,4666,2084,350.6,4.51,4.48,0.24,29,2,48,0.552,0.0,0.625
1642362,Payton Sandfort,1610612760,OKC,1,1,0,5.0,3,6,5,0.1,0.89,0.17,0.5,0,0,1,0.0,0.0,0.0
1641796,Pelle Larsson,1610612748,MIA,59,34,25,1516.0,640,2207,1374,86.3,2.35,1.46,0.29,22,3,109,0.773,0.667,0.853
1631250,Pete Nance,1610612749,MIL,36,11,25,422.0,161,613,381,17.2,1.68,0.64,0.263,14,1,50,0.286,2.0,0.8
1631212,Peyton Watson,1610612743,DEN,49,31,18,1502.0,731,2574,1090,144.6,3.37,2.16,0.284,91,1,149,0.758,0.0,0.785
1630173,Precious Achiuwa,1610612758,SAC,62,16,46,1418.0,571,1778,946,63.2,2.13,1.23,0.321,89,20,259,0.753,0.4,0.911
1629656,Quentin Grimes,1610612755,PHI,63,34,29,1888.0,851,3105,1836,147.6,2.85,2.5,0.274,26,4,42,0.615,0.5,1.048
1631245,Quenton Jackson,1610612754,IND,38,7,31,663.0,328,1382,651,71.6,3.11,2.47,0.237,9,0,18,1.0,0.0,0.889
1642366,Quinten Post,1610612744,GSW,65,32,33,1140.0,505,2110,1354,55.0,1.56,0.6,0.239,51,47,142,0.353,0.468,0.817
1629628,RJ Barrett,1610612761,TOR,44,27,17,1328.0,838,2403,1275,104.4,2.61,1.85,0.349,48,23,105,0.792,0.783,1.286
1642853,Rasheer Fleming,1610612756,PHX,44,24,20,460.0,162,396,289,9.9,1.5,0.92,0.409,12,1,54,0.75,0.0,0.444
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,64,479,203,31.1,3.89,3.28,0.134,4,0,7,0.5,0.0,0.0
1641712,Rayan Rupert,1610612763,MEM,58,28,30,867.0,244,1111,557,36.8,1.99,1.56,0.22,11,0,58,0.182,0.0,0.534
1642263,Reed Sheppard,1610612745,HOU,68,41,27,1769.0,910,3615,1544,247.2,4.1,4.35,0.252,18,0,13,0.722,0.0,0.462
1642434,Riley Minix,1610612739,CLE,5,4,1,19.0,13,36,18,1.6,2.68,1.58,0.361,0,0,4,0.0,0.0,1.5
1642265,Rob Dillingham,1610612741,CHI,53,26,27,699.0,275,1445,599,102.3,4.25,4.35,0.19,9,0,14,0.444,0.0,0.429
1629057,Robert Williams III,1610612757,POR,48,23,25,816.0,324,1133,617,23.4,1.24,0.3,0.286,40,0,257,0.7,0.0,0.973
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,6,25,11,0.5,1.17,0.2,0.24,1,1,4,0.0,0.0,1.0
1631199,Ron Harper Jr.,1610612738,BOS,22,16,6,246.0,82,327,192,13.7,2.51,1.79,0.251,4,0,13,0.5,0.0,0.462
1641842,Ronald Holland II,1610612765,DET,65,46,19,1317.0,547,2075,1033,74.8,2.16,1.42,0.264,26,0,96,0.731,0.0,0.958
1626220,Royce O'Neale,1610612756,PHX,69,39,30,2007.0,685,3774,1826,137.7,2.19,1.25,0.182,23,0,42,0.261,0.0,0.381
203497,Rudy Gobert,1610612750,MIN,67,42,25,2107.0,732,2965,1561,67.5,1.37,0.27,0.247,144,24,571,0.674,0.333,1.047
1629060,Rui Hachimura,1610612747,LAL,58,40,18,1669.0,655,1745,970,52.3,1.8,0.92,0.375,44,35,104,1.045,0.486,1.038
201566,Russell Westbrook,1610612758,SAC,63,16,47,1826.0,960,4357,1693,337.9,4.65,4.27,0.22,18,39,98,0.944,0.615,0.622
1642346,Ryan Dunn,1610612756,PHX,61,35,26,1181.0,347,1540,787,53.9,2.1,1.41,0.225,36,0,128,0.722,0.0,0.719
1641750,Ryan Kalkbrenner,1610612766,CHA,57,31,26,1252.0,453,1357,845,40.1,1.78,0.39,0.334,82,13,377,0.61,0.538,1.05
1642948,Ryan Nembhard,1610612742,DAL,49,18,31,908.0,308,2011,706,175.2,5.23,5.09,0.153,4,0,7,0.0,0.0,0.286
1631157,Ryan Rollins,1610612749,MIL,67,26,41,2158.0,1123,4732,1948,350.3,4.44,3.92,0.237,13,0,50,0.615,0.0,0.5
1630180,Saddiq Bey,1610612740,NOP,64,24,40,1987.0,1113,2749,1839,115.7,2.53,1.7,0.405,48,142,147,0.625,0.627,0.986
1630573,Sam Hauser,1610612738,BOS,66,45,21,1625.0,605,2411,1320,60.2,1.5,0.57,0.251,22,0,53,0.636,0.0,0.811
1630241,Sam Merrill,1610612739,CLE,44,30,14,1145.0,562,1778,1053,50.1,1.69,1.19,0.316,31,1,44,0.484,0.0,0.886
1630572,Sandro Mamukelashvili,1610612761,TOR,66,37,29,1446.0,716,2338,1426,68.0,1.74,0.79,0.306,109,18,231,0.615,0.667,0.792
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,602,2326,1320,71.2,1.84,0.93,0.259,56,21,140,0.571,0.857,0.914
1630703,Scoot Henderson,1610612757,POR,18,10,8,420.0,246,1020,440,73.5,4.32,3.72,0.241,5,0,14,0.4,0.0,0.429
1630567,Scottie Barnes,1610612761,TOR,66,38,28,2255.0,1231,4639,2386,203.0,2.63,1.75,0.265,198,140,353,0.621,0.529,0.773
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,114,497,250,31.7,3.83,3.54,0.229,5,0,9,0.8,0.0,0.778
1642951,Sean Pedulla,1610612746,LAC,2,1,1,11.0,8,26,10,2.5,5.66,5.27,0.308,0,0,0,0.0,0.0,0.0
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,27,63,50,2.1,2.03,1.1,0.429,0,0,1,0.0,0.0,2.0
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,1025,2672,1311,172.5,3.87,3.44,0.384,60,2,94,0.867,0.0,1.191
1628983,Shai Gilgeous-Alexander,1610612760,OKC,58,47,11,1943.0,1827,3908,1364,369.6,5.67,5.52,0.468,62,69,60,0.79,0.681,0.917
1630536,Sharife Cooper,1610612764,WAS,28,5,23,436.0,192,933,343,73.8,4.75,4.31,0.206,3,0,19,0.0,0.0,0.737
1631321,Sidy Cissoko,1610612757,POR,63,31,32,1306.0,362,1635,949,60.7,2.23,1.38,0.221,29,0,61,0.655,0.0,0.557
1631323,Simone Fontecchio,1610612748,MIA,62,33,29,1055.0,523,1590,1012,45.5,1.72,1.03,0.329,32,0,62,0.719,0.0,0.79
1642883,Sion James,1610612766,CHA,70,36,34,1609.0,375,2404,1115,134.1,3.35,2.57,0.156,40,1,52,0.45,0.0,0.481
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,13,67,44,2.1,1.89,0.78,0.194,7,0,8,0.857,0.0,1.0
1642461,Spencer Jones,1610612743,DEN,58,35,23,1326.0,339,1006,576,22.7,1.35,0.52,0.337,32,0,131,0.469,0.0,0.809
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,2,8,6,0.2,1.73,1.0,0.25,0,0,1,0.0,0.0,0.0
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,1061,2591,1171,173.3,4.01,3.99,0.409,37,0,61,0.838,0.0,1.262
1642264,Stephon Castle,1610612759,SAS,59,44,15,1759.0,972,3957,1581,291.0,4.41,3.7,0.246,62,8,130,0.742,0.5,1.046
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,187,901,535,25.0,1.67,0.41,0.208,80,7,238,0.35,0.857,0.597
1629004,Svi Mykhailiuk,1610612762,UTA,48,14,34,1123.0,438,1386,774,49.8,2.16,1.37,0.316,13,0,38,0.462,0.0,0.868
204456,T.J. McConnell,1610612754,IND,51,13,38,880.0,474,2538,874,212.5,5.02,4.82,0.187,24,0,43,1.083,0.0,0.791
1643007,Taelon Peter,1610612754,IND,31,4,27,348.0,122,587,321,21.3,2.18,1.68,0.208,5,0,8,0.4,0.0,1.0
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,6,30,22,0.6,1.2,0.37,0.2,4,1,7,0.5,0.0,0.143
1631106,Tari Eason,1610612745,HOU,46,27,19,1217.0,485,1849,856,76.8,2.49,1.81,0.262,27,4,97,0.519,0.5,0.701
1627752,Taurean Prince,1610612749,MIL,14,6,8,275.0,84,320,211,10.2,1.91,0.82,0.263,1,0,0,0.0,0.0,0.0
1641707,Taylor Hendricks,1610612763,MEM,50,12,38,903.0,355,1001,578,28.1,1.69,0.95,0.355,36,7,92,0.694,0.571,0.837
1629611,Terance Mann,1610612751,BKN,58,14,44,1413.0,425,2402,1082,157.1,3.92,3.37,0.177,30,4,85,0.633,0.0,0.671
1630545,Terrence Shannon Jr.,1610612750,MIN,31,18,13,363.0,135,445,243,21.5,2.9,2.35,0.303,1,0,7,2.0,0.0,0.571
203648,Thanasis Antetokounmpo,1610612749,MIL,28,8,20,94.0,36,134,83,5.6,2.52,2.09,0.269,3,1,16,0.667,1.0,0.625
1628418,Thomas Bryant,1610612739,CLE,52,31,21,590.0,302,960,593,26.2,1.64,0.37,0.315,41,13,118,0.659,0.769,1.102
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,222,824,395,23.0,1.67,0.7,0.269,15,1,48,0.533,0.0,0.708
203501,Tim Hardaway Jr.,1610612743,DEN,69,41,28,1867.0,949,2210,1367,68.9,1.87,1.03,0.429,29,1,31,1.31,2.0,1.484
202699,Tobias Harris,1610612765,DET,52,36,16,1464.0,682,2228,1320,100.0,2.69,1.68,0.306,44,164,91,0.705,0.799,0.89
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,35,136,87,3.7,1.65,0.71,0.257,12,2,38,0.5,0.0,0.658
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,151,449,296,10.3,1.38,0.45,0.336,31,6,112,0.839,1.333,0.777
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,0,8,5,0.2,1.87,1.38,0.0,0,0,0,0.0,0.0,0.0
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,894,3953,2007,139.1,2.11,1.33,0.226,69,3,188,0.725,0.0,0.739
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,269,935,349,76.5,4.91,4.5,0.288,1,0,2,0.0,0.0,1.0
1631218,Trayce Jackson-Davis,1610612761,TOR,45,24,21,454.0,166,763,482,20.9,1.64,0.65,0.218,41,14,146,0.585,0.286,0.795
1642848,Tre Johnson,1610612764,WAS,56,12,44,1348.0,692,1841,1130,84.4,2.75,2.4,0.376,16,3,21,0.625,0.0,0.571
1630200,Tre Jones,1610612741,CHI,53,24,29,1431.0,684,3206,1385,200.7,3.76,3.46,0.213,23,0,58,0.913,0.0,1.0
1630544,Tre Mann,1610612766,CHA,45,24,21,634.0,273,1329,581,111.0,5.01,4.58,0.205,6,0,13,0.0,0.0,0.231
1630570,Trendon Watford,1610612755,PHI,46,22,24,778.0,297,1839,827,90.5,2.95,2.18,0.162,48,49,61,0.313,0.51,0.77
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,4,8,7,0.3,2.59,1.62,0.5,0,0,2,0.0,0.0,2.0
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,0,12,9,0.3,1.55,0.67,0.0,0,0,0,0.0,0.0,0.0
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,14,51,23,2.4,2.82,1.88,0.275,0,0,0,0.0,0.0,0.0
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,9,54,34,1.6,1.78,0.85,0.167,4,0,11,0.0,0.0,0.364
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,1362,3842,2022,178.5,2.79,2.24,0.355,41,0,156,0.951,0.0,1.282
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,13,50,32,1.6,1.86,1.3,0.26,1,0,8,0.0,0.0,1.25
1641774,Tristan Vukcevic,1610612764,WAS,44,8,36,589.0,381,1018,670,31.5,1.86,0.86,0.374,76,5,87,0.763,0.8,1.138
1641783,Tristan da Silva,1610612753,ORL,64,36,28,1559.0,608,1931,1065,70.9,2.2,1.31,0.315,48,3,99,0.438,1.333,0.909
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,262,665,284,56.0,5.06,4.53,0.394,3,0,4,0.667,0.0,1.0
1631102,TyTy Washington Jr.,1610612746,LAC,9,5,4,52.0,19,95,45,7.2,4.55,4.36,0.2,1,0,2,0.0,0.0,0.0
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,20,117,76,3.3,1.69,0.89,0.171,0,0,3,0.0,0.0,0.667
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,492,1360,687,71.1,3.14,2.47,0.362,9,2,16,0.667,0.0,0.875
1642278,Tyler Kolek,1610612752,NYK,56,35,21,683.0,246,1705,644,121.2,4.27,4.17,0.144,11,0,14,0.182,0.0,0.714
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,3,20,13,0.5,1.44,0.55,0.15,1,0,2,0.0,0.0,0.0
1631213,Tyrese Martin,1610612755,PHI,44,11,33,771.0,288,1504,682,92.2,3.68,2.88,0.191,15,0,36,1.0,0.0,0.639
1630178,Tyrese Maxey,1610612755,PHI,61,33,28,2334.0,1767,5923,2534,442.2,4.48,3.87,0.298,13,11,21,0.769,0.727,0.667
1642878,Tyrese Proctor,1610612739,CLE,42,28,14,436.0,201,787,382,50.1,3.82,3.61,0.255,4,0,17,1.0,0.0,0.353
1630623,Tyson Etienne,1610612751,BKN,14,2,12,135.0,63,211,107,11.5,3.26,3.06,0.299,0,0,0,0.0,0.0,0.0
1626145,Tyus Jones,1610612743,DEN,61,31,30,925.0,185,2008,790,139.9,4.18,3.82,0.092,4,0,5,0.0,0.0,0.4
1642845,VJ Edgecombe,1610612755,PHI,62,35,27,2159.0,947,4314,2023,241.2,3.35,2.75,0.22,43,7,117,0.744,0.857,0.726
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,1339,3155,1926,124.0,2.36,1.26,0.424,242,168,314,0.624,0.554,1.14
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,300,1976,901,117.5,3.57,2.76,0.152,18,4,44,0.444,0.0,0.636
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,4,14,8,0.4,1.59,0.21,0.286,0,1,5,0.0,2.0,0.8
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,548,1957,1277,63.9,1.96,1.18,0.28,18,0,38,0.611,0.0,0.5
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,72,265,175,8.4,1.9,0.59,0.272,13,0,46,0.462,0.0,0.935
1642383,Walter Clayton Jr.,1610612763,MEM,58,16,42,1135.0,417,2504,1033,172.4,4.13,3.64,0.167,14,0,22,1.071,0.0,0.636
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,763,2573,1715,62.5,1.46,0.43,0.297,194,21,354,0.397,0.524,0.898
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,10,59,27,3.1,3.15,2.26,0.169,2,0,1,2.0,0.0,2.0
1642954,Will Richard,1610612744,GSW,59,31,28,1190.0,396,1473,957,46.5,1.89,1.19,0.269,27,2,143,0.704,0.0,0.881
1642860,Will Riley,1610612764,WAS,61,15,46,1227.0,543,1862,1036,89.8,2.89,2.08,0.292,29,0,71,1.172,0.0,1.169
1630214,Xavier Tillman,1610612766,CHA,24,17,7,148.0,35,202,125,5.8,1.74,0.66,0.173,5,1,24,0.0,0.0,0.625
1642905,Yang Hansen,1610612757,POR,39,20,19,277.0,85,360,233,12.4,2.06,0.79,0.236,20,23,52,0.65,0.609,0.808
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,176,473,276,13.8,1.76,0.68,0.372,40,4,115,0.675,1.0,0.948
