PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
1641723,Kobe Bufkin,1610612747,LAL,11,7,4,90.0,19,5,10,0.5,6,6,1.0,16,0.842,3,0.158,0,0.0,3,0.158,3,0.158
1642920,Kobe Sanders,1610612746,LAC,58,30,28,1192.0,218,39,82,0.476,14,18,0.778,93,0.427,102,0.468,22,0.101,21,0.096,9,0.041
1642886,Koby Brea,1610612756,PHX,5,1,4,23.0,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0
1642851,Kon Knueppel,1610612766,CHA,69,36,33,2189.0,625,128,227,0.564,60,70,0.857,322,0.515,296,0.474,61,0.098,47,0.075,35,0.056
1627739,Kris Dunn,1610612746,LAC,70,34,36,1931.0,305,56,110,0.509,25,32,0.781,140,0.459,151,0.495,42,0.138,21,0.069,16,0.052
1631200,Kris Murray,1610612757,POR,45,20,25,1069.0,151,30,51,0.588,8,16,0.5,68,0.45,76,0.503,10,0.066,12,0.079,8,0.053
204001,Kristaps Porziņģis,1610612744,GSW,23,10,13,544.0,44,6,19,0.316,14,14,1.0,27,0.614,16,0.364,3,0.068,2,0.045,7,0.159
203937,Kyle Anderson,1610612750,MIN,32,10,22,625.0,138,38,73,0.521,15,22,0.682,93,0.674,49,0.355,13,0.094,4,0.029,11,0.08
1642271,Kyle Filipowski,1610612762,UTA,68,21,47,1558.0,226,53,109,0.486,35,50,0.7,147,0.65,66,0.292,18,0.08,17,0.075,25,0.111
1628398,Kyle Kuzma,1610612749,MIL,64,27,37,1691.0,338,84,158,0.532,47,60,0.783,225,0.666,114,0.337,24,0.071,27,0.08,30,0.089
200768,Kyle Lowry,1610612755,PHI,11,6,5,99.0,4,0,0,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,1,0.25,0,0.0
1642273,Kyshawn George,1610612764,WAS,48,10,38,1391.0,396,82,175,0.469,41,52,0.788,210,0.53,156,0.394,61,0.154,27,0.068,26,0.066
1643018,LJ Cryer,1610612744,GSW,9,3,6,116.0,13,2,2,1.0,2,2,1.0,7,0.538,10,0.769,0,0.0,0,0.0,1,0.077
1630163,LaMelo Ball,1610612766,CHA,60,33,27,1654.0,676,152,347,0.438,47,52,0.904,360,0.533,231,0.342,76,0.112,49,0.072,26,0.038
1642950,Lachlan Olbrich,1610612741,CHI,26,7,19,164.0,14,2,6,0.333,1,4,0.25,5,0.357,6,0.429,2,0.143,0,0.0,2,0.143
1629013,Landry Shamet,1610612752,NYK,45,29,16,1038.0,105,23,47,0.489,9,16,0.563,57,0.543,43,0.41,9,0.086,5,0.048,8,0.076
1626204,Larry Nance Jr.,1610612739,CLE,29,21,8,353.0,13,1,3,0.333,0,0,0.0,2,0.154,9,0.692,0,0.0,1,0.077,0,0.0
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,247,69,143,0.483,62,66,0.939,212,0.858,56,0.227,13,0.053,13,0.053,33,0.134
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2544,LeBron James,1610612747,LAL,49,31,18,1635.0,338,91,179,0.508,38,50,0.76,225,0.666,112,0.331,34,0.101,14,0.041,25,0.074
1641778,Leaky Black,1610612764,WAS,5,0,5,159.0,15,2,4,0.5,2,2,1.0,6,0.4,7,0.467,3,0.2,2,0.133,1,0.067
1631159,Leonard Miller,1610612741,CHI,34,15,19,387.0,48,8,20,0.4,5,6,0.833,21,0.438,17,0.354,3,0.063,5,0.104,3,0.063
1642862,Liam McNeeley,1610612766,CHA,28,10,18,342.0,52,9,23,0.391,10,12,0.833,28,0.538,17,0.327,7,0.135,5,0.096,6,0.115
1630322,Lindy Waters III,1610612759,SAS,35,26,9,245.0,16,2,4,0.5,0,0,0.0,4,0.25,9,0.563,3,0.188,3,0.188,0,0.0
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,52,4,10,0.4,2,2,1.0,10,0.192,36,0.692,10,0.192,4,0.077,1,0.019
1629652,Luguentz Dort,1610612760,OKC,58,45,13,1612.0,162,27,67,0.403,13,20,0.65,68,0.42,69,0.426,17,0.105,12,0.074,10,0.062
1629029,Luka Dončić,1610612747,LAL,58,39,19,2076.0,780,222,366,0.607,142,181,0.785,609,0.781,254,0.326,85,0.109,52,0.067,92,0.118
1630568,Luka Garza,1610612738,BOS,59,39,20,923.0,12,1,5,0.2,3,4,0.75,5,0.417,4,0.333,1,0.083,0,0.0,2,0.167
1628379,Luke Kennard,1610612747,LAL,66,37,29,1373.0,238,33,57,0.579,16,18,0.889,82,0.345,156,0.655,33,0.139,10,0.042,9,0.038
1628436,Luke Kornet,1610612759,SAS,59,44,15,1244.0,4,1,1,1.0,0,0,0.0,2,0.5,3,0.75,0,0.0,0,0.0,0,0.0
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,18,4,13,0.308,0,0,0.0,9,0.5,5,0.278,2,0.111,0,0.0,0,0.0
1630644,Mac McClung,1610612741,CHI,4,0,4,47.0,15,4,8,0.5,1,2,0.5,9,0.6,5,0.333,1,0.067,1,0.067,1,0.067
1641869,Malachi Smith,1610612751,BKN,3,0,3,45.0,10,3,5,0.6,0,0,0.0,7,0.7,4,0.4,1,0.1,1,0.1,0,0.0
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,74,14,34,0.412,19,24,0.792,47,0.635,19,0.257,4,0.054,7,0.095,12,0.162
1642502,Malevy Leons,1610612744,GSW,16,5,11,146.0,19,5,10,0.5,2,2,1.0,12,0.632,7,0.368,0,0.0,1,0.053,1,0.053
1628370,Malik Monk,1610612758,SAC,53,15,38,1165.0,333,58,167,0.347,38,46,0.826,156,0.468,114,0.342,34,0.102,21,0.063,23,0.069
1630699,MarJon Beauchamp,1610612755,PHI,7,2,5,120.0,11,5,7,0.714,3,4,0.75,13,1.182,2,0.182,0,0.0,0,0.0,2,0.182
1631204,Marcus Sasser,1610612765,DET,28,20,8,352.0,53,8,21,0.381,2,2,1.0,19,0.358,24,0.453,6,0.113,4,0.075,1,0.019
203935,Marcus Smart,1610612747,LAL,59,38,21,1694.0,219,51,101,0.505,27,32,0.844,134,0.612,77,0.352,17,0.078,15,0.068,16,0.073
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,12,2,5,0.4,2,2,1.0,6,0.5,5,0.417,1,0.083,1,0.083,1,0.083
1631109,Mark Williams,1610612756,PHX,56,33,23,1322.0,22,7,18,0.389,3,4,0.75,17,0.773,1,0.045,0,0.0,0,0.0,2,0.091
1628963,Marvin Bagley III,1610612742,DAL,52,14,38,1035.0,97,30,56,0.536,18,28,0.643,81,0.835,14,0.144,2,0.021,9,0.093,14,0.144
203486,Mason Plumlee,1610612759,SAS,17,8,9,139.0,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0
1641824,Matas Buzelis,1610612741,CHI,69,27,42,2004.0,463,108,213,0.507,56,70,0.8,279,0.603,144,0.311,28,0.06,47,0.102,37,0.08
1629680,Matisse Thybulle,1610612757,POR,18,9,9,224.0,39,5,14,0.357,6,6,1.0,16,0.41,17,0.436,6,0.154,5,0.128,3,0.077
1631108,Max Christie,1610612742,DAL,65,21,44,1917.0,336,64,139,0.46,35,42,0.833,167,0.497,134,0.399,24,0.071,27,0.08,21,0.063
1642917,Max Shulga,1610612738,BOS,5,4,1,8.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0
1629622,Max Strus,1610612739,CLE,3,2,1,70.0,9,0,0,0.0,2,2,1.0,2,0.222,6,0.667,2,0.222,1,0.111,1,0.111
1628467,Maxi Kleber,1610612747,LAL,35,16,19,383.0,20,9,11,0.818,4,4,1.0,22,1.1,4,0.2,1,0.05,1,0.05,2,0.1
1642875,Maxime Raynaud,1610612758,SAC,62,17,45,1574.0,54,20,37,0.541,8,8,1.0,51,0.944,10,0.185,1,0.019,2,0.037,4,0.074
1642877,Micah Peavy,1610612740,NOP,52,16,36,706.0,106,18,53,0.34,6,8,0.75,44,0.415,41,0.387,12,0.113,6,0.057,4,0.038
1630695,Micah Potter,1610612754,IND,35,7,28,652.0,25,5,11,0.455,0,0,0.0,10,0.4,9,0.36,1,0.04,4,0.16,0,0.0
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,280,72,143,0.503,43,49,0.878,193,0.689,79,0.282,29,0.104,23,0.082,25,0.089
1628969,Mikal Bridges,1610612752,NYK,70,45,25,2334.0,397,79,168,0.47,15,22,0.682,176,0.443,192,0.484,42,0.106,17,0.043,11,0.028
201144,Mike Conley,1610612750,MIN,47,29,18,838.0,119,8,28,0.286,10,14,0.714,26,0.218,78,0.655,25,0.21,5,0.042,7,0.059
1628970,Miles Bridges,1610612766,CHA,65,34,31,2057.0,531,148,314,0.471,81,102,0.794,380,0.716,126,0.237,32,0.06,28,0.053,52,0.098
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,4,0,2,0.0,0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0
1630540,Miles McBride,1610612752,NYK,35,22,13,981.0,127,18,53,0.34,9,12,0.75,45,0.354,65,0.512,10,0.079,3,0.024,6,0.047
1629011,Mitchell Robinson,1610612752,NYK,51,34,17,992.0,5,2,3,0.667,0,0,0.0,4,0.8,0,0.0,0,0.0,2,0.4,0,0.0
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642885,Mohamed Diawara,1610612752,NYK,59,36,23,505.0,69,13,33,0.394,9,12,0.75,35,0.507,26,0.377,6,0.087,4,0.058,6,0.087
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,14,1,4,0.25,1,2,0.5,3,0.214,8,0.571,1,0.071,1,0.071,1,0.071
1629021,Moritz Wagner,1610612753,ORL,29,17,12,383.0,47,12,31,0.387,10,14,0.714,37,0.787,5,0.106,0,0.0,2,0.043,7,0.149
1630541,Moses Moody,1610612744,GSW,59,29,30,1506.0,177,38,82,0.463,22,26,0.846,100,0.565,63,0.356,13,0.073,11,0.062,13,0.073
1631243,Mouhamed Gueye,1610612737,ATL,65,36,29,994.0,41,6,17,0.353,0,0,0.0,13,0.317,22,0.537,10,0.244,1,0.024,1,0.024
1630619,Moussa Cisse,1610612742,DAL,34,10,24,425.0,5,1,2,0.5,2,2,1.0,4,0.8,0,0.0,0,0.0,1,0.2,1,0.2
1631217,Moussa Diabaté,1610612766,CHA,62,33,29,1603.0,55,15,31,0.484,12,16,0.75,42,0.764,11,0.2,1,0.018,3,0.055,8,0.145
1626167,Myles Turner,1610612749,MIL,64,26,38,1748.0,83,25,50,0.5,15,22,0.682,72,0.867,12,0.145,2,0.024,6,0.072,12,0.145
1642066,Myron Gardner,1610612748,MIA,37,22,15,349.0,69,10,19,0.526,4,4,1.0,25,0.362,45,0.652,9,0.13,2,0.029,3,0.043
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641772,Nae'Qwan Tomlin,1610612739,CLE,54,35,19,848.0,45,10,20,0.5,8,10,0.8,28,0.622,16,0.356,6,0.133,1,0.022,5,0.111
1630230,Naji Marshall,1610612742,DAL,67,23,44,1973.0,531,161,294,0.548,79,107,0.738,418,0.787,143,0.269,38,0.072,25,0.047,56,0.105
1631466,Nate Williams,1610612744,GSW,9,2,7,105.0,17,2,6,0.333,2,2,1.0,6,0.353,8,0.471,1,0.059,0,0.0,1,0.059
1629675,Naz Reid,1610612750,MIN,68,42,26,1770.0,242,81,149,0.544,28,39,0.718,195,0.806,51,0.211,21,0.087,20,0.083,20,0.083
1629674,Neemias Queta,1610612738,BOS,65,43,22,1637.0,50,17,37,0.459,2,4,0.5,36,0.72,7,0.14,1,0.02,3,0.06,2,0.04
1629651,Nic Claxton,1610612751,BKN,62,16,46,1764.0,282,90,179,0.503,53,77,0.688,241,0.855,47,0.167,12,0.043,11,0.039,40,0.142
1630208,Nick Richards,1610612741,CHI,46,19,27,665.0,12,4,6,0.667,6,8,0.75,14,1.167,2,0.167,1,0.083,0,0.0,4,0.333
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,75,22,47,0.468,0,0,0.0,46,0.613,23,0.307,4,0.053,3,0.04,0,0.0
1629638,Nickeil Alexander-Walker,1610612737,ATL,66,35,31,2195.0,564,122,252,0.484,70,78,0.897,322,0.571,215,0.381,39,0.069,40,0.071,39,0.069
201587,Nicolas Batum,1610612746,LAC,64,33,31,1168.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,20,5,12,0.417,1,2,0.5,11,0.55,5,0.25,0,0.0,1,0.05,1,0.05
203999,Nikola Jokić,1610612743,DEN,54,32,22,1875.0,244,78,125,0.624,38,42,0.905,202,0.828,76,0.311,20,0.082,18,0.074,21,0.086
1631107,Nikola Jović,1610612748,MIA,45,23,22,791.0,163,22,53,0.415,13,24,0.542,60,0.368,79,0.485,18,0.11,14,0.086,12,0.074
1642260,Nikola Topić,1610612760,OKC,5,3,2,53.0,21,2,7,0.286,0,0,0.0,4,0.19,10,0.476,3,0.143,4,0.19,0,0.0
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,164,42,75,0.56,7,8,0.875,94,0.573,66,0.402,15,0.091,9,0.055,5,0.03
1642363,Nique Clifford,1610612758,SAC,66,17,49,1574.0,314,54,132,0.409,23,34,0.676,136,0.433,138,0.439,37,0.118,23,0.073,18,0.057
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641730,Noah Clowney,1610612751,BKN,62,16,46,1695.0,286,67,139,0.482,81,105,0.771,224,0.783,66,0.231,20,0.07,20,0.07,53,0.185
1642869,Noah Penda,1610612753,ORL,50,26,24,694.0,119,19,52,0.365,11,16,0.688,52,0.437,50,0.42,12,0.101,7,0.059,8,0.067
1642849,Nolan Traore,1610612751,BKN,46,11,35,1015.0,432,75,179,0.419,22,34,0.647,176,0.407,196,0.454,56,0.13,27,0.063,17,0.039
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1626181,Norman Powell,1610612748,MIA,52,27,25,1564.0,527,166,292,0.568,53,64,0.828,399,0.757,161,0.306,33,0.063,27,0.051,32,0.061
1628384,OG Anunoby,1610612752,NYK,56,37,19,1851.0,407,77,149,0.517,64,76,0.842,232,0.57,178,0.437,33,0.081,32,0.079,40,0.098
1630167,Obi Toppin,1610612754,IND,12,0,12,198.0,27,4,8,0.5,7,8,0.875,16,0.593,12,0.444,5,0.185,2,0.074,4,0.148
1630534,Ochai Agbaji,1610612751,BKN,55,26,29,860.0,82,14,33,0.424,9,12,0.75,37,0.451,34,0.415,7,0.085,6,0.073,6,0.073
1641765,Olivier-Maxence Prosper,1610612763,MEM,44,15,29,773.0,105,27,48,0.563,12,16,0.75,69,0.657,39,0.371,6,0.057,10,0.095,8,0.076
1630209,Omer Yurtseven,1610612744,GSW,3,1,2,20.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630168,Onyeka Okongwu,1610612737,ATL,63,34,29,1976.0,216,66,133,0.496,33,45,0.733,171,0.792,45,0.208,14,0.065,13,0.06,23,0.106
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
1631131,Oscar Tshiebwe,1610612762,UTA,15,2,13,201.0,6,2,2,1.0,0,0,0.0,4,0.667,4,0.667,0,0.0,0,0.0,0,0.0
1642345,Oso Ighodaro,1610612756,PHX,70,39,31,1511.0,136,35,67,0.522,9,20,0.45,80,0.588,47,0.346,5,0.037,6,0.044,10,0.074
1631172,Ousmane Dieng,1610612749,MIL,44,29,15,685.0,110,19,41,0.463,5,6,0.833,43,0.391,59,0.536,16,0.145,2,0.018,3,0.027
1629023,P.J. Washington,1610612742,DAL,51,14,37,1572.0,283,76,159,0.478,34,52,0.654,196,0.693,69,0.244,18,0.064,23,0.081,26,0.092
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,3,1,2,0.5,0,0,0.0,2,0.667,0,0.0,0,0.0,1,0.333,0,0.0
1642359,Pacôme Dadiet,1610612752,NYK,24,15,9,90.0,10,0,2,0.0,0,0,0.0,0,0.0,7,0.7,2,0.2,1,0.1,0,0.0
1631094,Paolo Banchero,1610612753,ORL,59,31,28,2057.0,789,165,355,0.465,162,212,0.764,513,0.65,248,0.314,52,0.066,52,0.066,108,0.137
1627783,Pascal Siakam,1610612754,IND,55,14,41,1844.0,706,182,340,0.535,84,114,0.737,465,0.659,257,0.364,51,0.072,35,0.05,57,0.081
1626192,Pat Connaughton,1610612766,CHA,34,20,14,257.0,43,10,18,0.556,3,4,0.75,24,0.558,18,0.419,4,0.093,4,0.093,2,0.047
1630311,Pat Spencer,1610612744,GSW,53,26,27,926.0,269,50,117,0.427,11,16,0.688,111,0.413,122,0.454,25,0.093,16,0.059,8,0.03
1631116,Patrick Baldwin Jr.,1610612758,SAC,7,2,5,58.0,5,1,3,0.333,2,2,1.0,4,0.8,1,0.2,0,0.0,0,0.0,1,0.2
1630172,Patrick Williams,1610612741,CHI,60,21,39,1180.0,229,38,94,0.404,20,26,0.769,97,0.424,101,0.441,19,0.083,15,0.066,13,0.057
202331,Paul George,1610612755,PHI,27,16,11,824.0,144,30,71,0.423,17,18,0.944,79,0.549,54,0.375,15,0.104,5,0.035,9,0.063
1630194,Paul Reed,1610612765,DET,52,37,15,680.0,53,21,36,0.583,5,10,0.5,48,0.906,10,0.189,6,0.113,2,0.038,5,0.094
1630202,Payton Pritchard,1610612738,BOS,67,45,22,2184.0,814,192,345,0.557,44,52,0.846,436,0.536,386,0.474,93,0.114,36,0.044,28,0.034
1642362,Payton Sandfort,1610612760,OKC,1,1,0,5.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641796,Pelle Larsson,1610612748,MIA,59,34,25,1516.0,347,72,139,0.518,52,68,0.765,207,0.597,141,0.406,41,0.118,19,0.055,35,0.101
1631250,Pete Nance,1610612749,MIL,36,11,25,422.0,18,3,4,0.75,0,0,0.0,6,0.333,8,0.444,1,0.056,5,0.278,0,0.0
1631212,Peyton Watson,1610612743,DEN,49,31,18,1502.0,274,54,127,0.425,32,45,0.711,144,0.526,97,0.354,25,0.091,22,0.08,23,0.084
1630173,Precious Achiuwa,1610612758,SAC,62,16,46,1418.0,165,51,104,0.49,10,18,0.556,113,0.685,34,0.206,15,0.091,12,0.073,9,0.055
1629656,Quentin Grimes,1610612755,PHI,63,34,29,1888.0,411,75,137,0.547,63,72,0.875,224,0.545,186,0.453,49,0.119,36,0.088,36,0.088
1631245,Quenton Jackson,1610612754,IND,38,7,31,663.0,193,29,65,0.446,33,38,0.868,93,0.482,88,0.456,22,0.114,13,0.067,19,0.098
1642366,Quinten Post,1610612744,GSW,65,32,33,1140.0,75,14,33,0.424,2,4,0.5,31,0.413,33,0.44,5,0.067,5,0.067,2,0.027
1629628,RJ Barrett,1610612761,TOR,44,27,17,1328.0,408,96,187,0.513,61,84,0.726,257,0.63,143,0.35,24,0.059,22,0.054,42,0.103
1642853,Rasheer Fleming,1610612756,PHX,44,24,20,460.0,39,5,14,0.357,1,4,0.25,11,0.282,18,0.462,2,0.051,4,0.103,2,0.051
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,52,7,25,0.28,4,4,1.0,18,0.346,20,0.385,3,0.058,3,0.058,2,0.038
1641712,Rayan Rupert,1610612763,MEM,58,28,30,867.0,117,18,48,0.375,6,8,0.75,42,0.359,56,0.479,7,0.06,6,0.051,4,0.034
1642263,Reed Sheppard,1610612745,HOU,68,41,27,1769.0,331,84,170,0.494,18,20,0.9,188,0.568,130,0.393,28,0.085,19,0.057,10,0.03
1642434,Riley Minix,1610612739,CLE,5,4,1,19.0,5,1,1,1.0,0,0,0.0,2,0.4,3,0.6,1,0.2,1,0.2,0,0.0
1642265,Rob Dillingham,1610612741,CHI,53,26,27,699.0,295,53,123,0.431,9,14,0.643,117,0.397,132,0.447,27,0.092,25,0.085,7,0.024
1629057,Robert Williams III,1610612757,POR,48,23,25,816.0,9,1,2,0.5,2,4,0.5,4,0.444,3,0.333,0,0.0,2,0.222,2,0.222
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631199,Ron Harper Jr.,1610612738,BOS,22,16,6,246.0,17,5,7,0.714,0,0,0.0,10,0.588,7,0.412,0,0.0,3,0.176,0,0.0
1641842,Ronald Holland II,1610612765,DET,65,46,19,1317.0,205,56,117,0.479,26,30,0.867,146,0.712,47,0.229,12,0.059,19,0.093,15,0.073
1626220,Royce O'Neale,1610612756,PHX,69,39,30,2007.0,149,19,51,0.373,7,8,0.875,45,0.302,75,0.503,26,0.174,16,0.107,4,0.027
203497,Rudy Gobert,1610612750,MIN,67,42,25,2107.0,42,9,20,0.45,2,8,0.25,20,0.476,13,0.31,1,0.024,5,0.119,4,0.095
1629060,Rui Hachimura,1610612747,LAL,58,40,18,1669.0,100,35,68,0.515,8,10,0.8,80,0.8,17,0.17,3,0.03,9,0.09,5,0.05
201566,Russell Westbrook,1610612758,SAC,63,16,47,1826.0,732,119,236,0.504,55,88,0.625,296,0.404,368,0.503,116,0.158,68,0.093,44,0.06
1642346,Ryan Dunn,1610612756,PHX,61,35,26,1181.0,118,14,45,0.311,8,12,0.667,36,0.305,57,0.483,12,0.102,10,0.085,6,0.051
1641750,Ryan Kalkbrenner,1610612766,CHA,57,31,26,1252.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1642948,Ryan Nembhard,1610612742,DAL,49,18,31,908.0,314,39,102,0.382,8,10,0.8,86,0.274,178,0.567,46,0.146,22,0.07,5,0.016
1631157,Ryan Rollins,1610612749,MIL,67,26,41,2158.0,770,161,315,0.511,39,52,0.75,365,0.474,363,0.471,101,0.131,42,0.055,26,0.034
1630180,Saddiq Bey,1610612740,NOP,64,24,40,1987.0,353,112,212,0.528,80,105,0.762,318,0.901,71,0.201,16,0.045,12,0.034,53,0.15
1630573,Sam Hauser,1610612738,BOS,66,45,21,1625.0,52,11,22,0.5,1,2,0.5,23,0.442,25,0.481,6,0.115,3,0.058,1,0.019
1630241,Sam Merrill,1610612739,CLE,44,30,14,1145.0,104,17,34,0.5,5,6,0.833,42,0.404,61,0.587,20,0.192,4,0.038,3,0.029
1630572,Sandro Mamukelashvili,1610612761,TOR,66,37,29,1446.0,151,38,64,0.594,24,32,0.75,103,0.682,52,0.344,9,0.06,14,0.093,16,0.106
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,218,59,112,0.527,16,22,0.727,137,0.628,82,0.376,22,0.101,7,0.032,11,0.05
1630703,Scoot Henderson,1610612757,POR,18,10,8,420.0,201,29,64,0.453,20,24,0.833,78,0.388,89,0.443,13,0.065,19,0.095,12,0.06
1630567,Scottie Barnes,1610612761,TOR,66,38,28,2255.0,503,142,279,0.509,63,82,0.768,355,0.706,138,0.274,44,0.087,39,0.078,42,0.083
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,80,13,30,0.433,10,12,0.833,36,0.45,31,0.388,12,0.15,12,0.15,6,0.075
1642951,Sean Pedulla,1610612746,LAC,2,1,1,11.0,3,1,1,1.0,0,0,0.0,2,0.667,2,0.667,1,0.333,0,0.0,0,0.0
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,6,2,3,0.667,0,0,0.0,4,0.667,3,0.5,1,0.167,0,0.0,0,0.0
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,545,136,287,0.474,71,86,0.826,356,0.653,151,0.277,29,0.053,39,0.072,44,0.081
1628983,Shai Gilgeous-Alexander,1610612760,OKC,58,47,11,1943.0,1074,295,504,0.585,179,197,0.909,801,0.746,409,0.381,113,0.105,36,0.034,100,0.093
1630536,Sharife Cooper,1610612764,WAS,28,5,23,436.0,153,35,65,0.538,10,12,0.833,82,0.536,67,0.438,20,0.131,11,0.072,6,0.039
1631321,Sidy Cissoko,1610612757,POR,63,31,32,1306.0,173,22,49,0.449,12,18,0.667,57,0.329,88,0.509,15,0.087,18,0.104,9,0.052
1631323,Simone Fontecchio,1610612748,MIA,62,33,29,1055.0,153,17,46,0.37,6,8,0.75,40,0.261,84,0.549,23,0.15,13,0.085,4,0.026
1642883,Sion James,1610612766,CHA,70,36,34,1609.0,226,25,69,0.362,40,50,0.8,95,0.42,108,0.478,22,0.097,20,0.088,26,0.115
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642461,Spencer Jones,1610612743,DEN,58,35,23,1326.0,12,6,7,0.857,0,0,0.0,12,1.0,5,0.417,2,0.167,0,0.0,0,0.0
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,311,73,140,0.521,43,46,0.935,197,0.633,124,0.399,22,0.071,12,0.039,23,0.074
1642264,Stephon Castle,1610612759,SAS,59,44,15,1759.0,771,143,302,0.474,102,141,0.723,407,0.528,296,0.384,93,0.121,76,0.099,72,0.093
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,10,3,5,0.6,0,2,0.0,6,0.6,4,0.4,1,0.1,0,0.0,1,0.1
1629004,Svi Mykhailiuk,1610612762,UTA,48,14,34,1123.0,128,22,44,0.5,10,10,1.0,54,0.422,68,0.531,20,0.156,7,0.055,5,0.039
204456,T.J. McConnell,1610612754,IND,51,13,38,880.0,518,118,220,0.536,15,18,0.833,254,0.49,255,0.492,64,0.124,19,0.037,9,0.017
1643007,Taelon Peter,1610612754,IND,31,4,27,348.0,15,3,4,0.75,1,2,0.5,7,0.467,10,0.667,2,0.133,0,0.0,1,0.067
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631106,Tari Eason,1610612745,HOU,46,27,19,1217.0,183,36,98,0.367,10,13,0.769,85,0.464,64,0.35,17,0.093,14,0.077,7,0.038
1627752,Taurean Prince,1610612749,MIL,14,6,8,275.0,24,7,13,0.538,0,0,0.0,15,0.625,8,0.333,2,0.083,1,0.042,0,0.0
1641707,Taylor Hendricks,1610612763,MEM,50,12,38,903.0,96,23,48,0.479,6,12,0.5,55,0.573,31,0.323,11,0.115,9,0.094,6,0.063
1629611,Terance Mann,1610612751,BKN,58,14,44,1413.0,303,52,104,0.5,32,38,0.842,138,0.455,153,0.505,44,0.145,20,0.066,19,0.063
