PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT
1630639,A.J. Lawson,1610612761,TOR,14,6,8,110.0,143,12,4,4,1.0,2,2,1.0,11,0.917,6,0.5,1,0.083,1,0.083,1,0.083
1631260,AJ Green,1610612749,MIL,65,27,38,1866.0,2755,24,6,11,0.545,0,0,0.0,12,0.5,13,0.542,5,0.208,0,0.0,0,0.0
1642358,AJ Johnson,1610612742,DAL,40,7,33,353.0,554,17,5,7,0.714,5,6,0.833,16,0.941,4,0.235,2,0.118,3,0.176,3,0.176
203932,Aaron Gordon,1610612743,DEN,28,19,9,768.0,1322,122,56,82,0.683,15,22,0.682,133,1.09,24,0.197,6,0.049,4,0.033,11,0.09
1628988,Aaron Holiday,1610612745,HOU,43,27,16,558.0,803,2,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630174,Aaron Nesmith,1610612754,IND,41,9,32,1207.0,2044,41,8,20,0.4,4,6,0.667,21,0.512,16,0.39,2,0.049,0,0.0,3,0.073
1630598,Aaron Wiggins,1610612760,OKC,55,42,13,1258.0,1940,69,30,40,0.75,5,8,0.625,66,0.957,16,0.232,1,0.014,3,0.043,4,0.058
1642846,Ace Bailey,1610612762,UTA,61,18,43,1636.0,1912,126,53,78,0.679,15,20,0.75,121,0.96,27,0.214,3,0.024,7,0.056,9,0.071
1641737,Adem Bona,1610612755,PHI,59,33,26,1025.0,983,195,73,122,0.598,26,32,0.813,171,0.877,33,0.169,3,0.015,19,0.097,17,0.087
1642876,Adou Thiero,1610612747,LAL,19,11,8,104.0,127,14,4,8,0.5,0,0,0.0,8,0.571,5,0.357,2,0.143,0,0.0,0,0.0
1642349,Ajay Mitchell,1610612760,OKC,48,42,6,1266.0,2249,45,20,27,0.741,0,0,0.0,40,0.889,12,0.267,2,0.044,3,0.067,0,0.0
201143,Al Horford,1610612744,GSW,43,22,21,933.0,1889,115,28,49,0.571,9,10,0.9,66,0.574,51,0.443,14,0.122,8,0.07,5,0.043
1627936,Alex Caruso,1610612760,OKC,47,39,8,867.0,1430,47,14,23,0.609,1,2,0.5,29,0.617,20,0.426,3,0.064,3,0.064,1,0.021
1631457,Alex Morales,1610612753,ORL,1,0,1,12.0,16,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
1642259,Alex Sarr,1610612764,WAS,46,11,35,1260.0,2628,260,114,177,0.644,29,48,0.604,264,1.015,31,0.119,5,0.019,14,0.054,24,0.092
1642918,Alijah Martin,1610612761,TOR,16,6,10,102.0,133,10,1,2,0.5,2,2,1.0,4,0.4,5,0.5,1,0.1,1,0.1,1,0.1
1631214,Alondes Williams,1610612764,WAS,4,2,2,101.0,116,9,5,5,1.0,2,2,1.0,12,1.333,2,0.222,0,0.0,1,0.111,1,0.111
1630578,Alperen Sengun,1610612745,HOU,59,36,23,1975.0,4228,375,114,196,0.582,28,44,0.636,270,0.72,128,0.341,42,0.112,12,0.032,21,0.056
1642873,Amari Williams,1610612738,BOS,19,13,6,120.0,144,21,6,13,0.462,2,4,0.5,15,0.714,5,0.238,1,0.048,0,0.0,2,0.095
1641708,Amen Thompson,1610612745,HOU,66,39,27,2453.0,4811,441,147,215,0.684,43,60,0.717,348,0.789,155,0.351,37,0.084,26,0.059,28,0.063
1629599,Amir Coffey,1610612756,PHX,43,18,25,437.0,405,12,3,3,1.0,0,0,0.0,6,0.5,7,0.583,2,0.167,0,0.0,2,0.167
1643158,Andersson Garcia,1610612762,UTA,5,1,4,169.0,209,26,3,7,0.429,0,0,0.0,6,0.231,15,0.577,1,0.038,3,0.115,0,0.0
203083,Andre Drummond,1610612755,PHI,51,25,26,1015.0,1148,253,92,168,0.548,21,38,0.553,209,0.826,46,0.182,7,0.028,15,0.059,17,0.067
1641748,Andre Jackson Jr.,1610612749,MIL,37,10,27,219.0,442,29,5,11,0.455,2,2,1.0,12,0.414,14,0.483,1,0.034,2,0.069,1,0.034
1629614,Andrew Nembhard,1610612754,IND,52,11,41,1621.0,4532,30,11,18,0.611,0,0,0.0,22,0.733,9,0.3,2,0.067,1,0.033,0,0.0
203952,Andrew Wiggins,1610612748,MIA,57,30,27,1765.0,2576,135,58,92,0.63,7,10,0.7,129,0.956,29,0.215,6,0.044,6,0.044,5,0.037
1629014,Anfernee Simons,1610612741,CHI,55,31,24,1372.0,2456,22,6,8,0.75,0,0,0.0,13,0.591,13,0.591,0,0.0,1,0.045,0,0.0
1641710,Anthony Black,1610612753,ORL,60,33,27,1841.0,3507,93,43,59,0.729,9,10,0.9,97,1.043,23,0.247,6,0.065,4,0.043,5,0.054
203076,Anthony Davis,1610612764,WAS,20,10,10,626.0,1187,156,76,113,0.673,20,28,0.714,175,1.122,12,0.077,5,0.032,11,0.071,14,0.09
1630162,Anthony Edwards,1610612750,MIN,58,35,23,2061.0,4295,52,18,35,0.514,9,10,0.9,43,0.827,8,0.154,3,0.058,2,0.038,5,0.096
1630264,Anthony Gill,1610612764,WAS,42,5,37,568.0,709,84,32,48,0.667,2,4,0.5,67,0.798,27,0.321,3,0.036,4,0.048,2,0.024
1641810,Antonio Reeves,1610612766,CHA,9,3,6,66.0,69,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
1630574,Ariel Hukporti,1610612752,NYK,48,31,17,430.0,423,105,25,38,0.658,14,18,0.778,65,0.619,44,0.419,5,0.048,8,0.076,9,0.086
1642854,Asa Newell,1610612737,ATL,40,20,20,445.0,567,60,26,37,0.703,3,6,0.5,57,0.95,15,0.25,3,0.05,2,0.033,3,0.05
1641709,Ausar Thompson,1610612765,DET,60,43,17,1535.0,2447,268,92,151,0.609,10,26,0.385,197,0.735,85,0.317,22,0.082,13,0.049,11,0.041
1630559,Austin Reaves,1610612747,LAL,44,31,13,1513.0,3187,36,11,15,0.733,4,4,1.0,27,0.75,14,0.389,4,0.111,3,0.083,2,0.056
1630245,Ayo Dosunmu,1610612750,MIN,61,32,29,1615.0,3122,54,16,29,0.552,10,12,0.833,42,0.778,15,0.278,2,0.037,1,0.019,6,0.111
1628389,Bam Adebayo,1610612748,MIA,61,32,29,1949.0,3446,261,104,157,0.662,33,42,0.786,245,0.939,62,0.238,7,0.027,9,0.034,21,0.08
1631248,Baylor Scheierman,1610612738,BOS,64,44,20,1115.0,1277,30,6,8,0.75,0,0,0.0,12,0.4,19,0.633,2,0.067,1,0.033,0,0.0
1642879,Ben Saraf,1610612751,BKN,32,8,24,587.0,1355,20,3,8,0.375,2,2,1.0,8,0.4,9,0.45,1,0.05,1,0.05,1,0.05
1641767,Ben Sheppard,1610612754,IND,58,13,45,1245.0,1993,47,10,18,0.556,4,6,0.667,24,0.511,25,0.532,2,0.043,0,0.0,3,0.064
1631097,Bennedict Mathurin,1610612746,LAC,44,16,28,1372.0,2365,111,44,61,0.721,31,35,0.886,121,1.09,24,0.216,3,0.027,3,0.027,16,0.144
1643016,Bez Mbeng,1610612762,UTA,4,1,3,122.0,155,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,0,0.0,0,0.0,0,0.0
1641731,Bilal Coulibaly,1610612764,WAS,47,13,34,1252.0,2129,97,38,55,0.691,12,18,0.667,91,0.938,23,0.237,4,0.041,7,0.072,9,0.093
202687,Bismack Biyombo,1610612759,SAS,20,16,4,117.0,137,18,5,9,0.556,1,2,0.5,11,0.611,4,0.222,0,0.0,2,0.111,1,0.056
1642396,Blake Hinson,1610612762,UTA,10,3,7,202.0,237,10,3,7,0.429,0,0,0.0,6,0.6,2,0.2,1,0.1,1,0.1,0,0.0
1631104,Blake Wesley,1610612757,POR,23,14,9,301.0,659,11,3,6,0.5,0,0,0.0,6,0.545,4,0.364,1,0.091,1,0.091,0,0.0
1626171,Bobby Portis,1610612749,MIL,66,26,40,1600.0,3043,180,77,124,0.621,10,14,0.714,167,0.928,38,0.211,8,0.044,7,0.039,6,0.033
1641752,Bobi Klintman,1610612765,DET,11,7,4,69.0,97,8,0,3,0.0,0,0,0.0,0,0.0,4,0.5,1,0.125,0,0.0,0,0.0
203992,Bogdan Bogdanović,1610612746,LAC,20,5,15,421.0,743,6,2,4,0.5,0,0,0.0,4,0.667,1,0.167,1,0.167,1,0.167,0,0.0
1630538,Bones Hyland,1610612750,MIN,61,38,23,925.0,2184,19,4,7,0.571,0,0,0.0,8,0.421,11,0.579,2,0.105,1,0.053,0,0.0
203078,Bradley Beal,1610612746,LAC,6,2,4,121.0,177,7,2,4,0.5,4,4,1.0,8,1.143,1,0.143,1,0.143,0,0.0,2,0.286
1642382,Branden Carlson,1610612760,OKC,35,27,8,376.0,523,83,42,54,0.778,3,6,0.5,88,1.06,20,0.241,7,0.084,5,0.06,3,0.036
1641764,Brandin Podziemski,1610612744,GSW,69,33,36,1941.0,4156,112,31,47,0.66,5,6,0.833,68,0.607,51,0.455,9,0.08,5,0.045,3,0.027
1629634,Brandon Clarke,1610612763,MEM,2,1,1,20.0,27,5,2,4,0.5,0,0,0.0,4,0.8,1,0.2,1,0.2,0,0.0,0,0.0
1627742,Brandon Ingram,1610612761,TOR,66,38,28,2251.0,3687,110,43,61,0.705,18,22,0.818,105,0.955,27,0.245,7,0.064,5,0.045,10,0.091
1641706,Brandon Miller,1610612766,CHA,53,33,20,1596.0,3155,103,41,55,0.745,3,4,0.75,86,0.835,36,0.35,7,0.068,7,0.068,2,0.019
1630314,Brandon Williams,1610612742,DAL,60,21,39,1320.0,2884,35,8,11,0.727,5,6,0.833,22,0.629,18,0.514,4,0.114,1,0.029,3,0.086
1641729,Brice Sensabaugh,1610612762,UTA,66,18,48,1497.0,2241,55,13,29,0.448,7,8,0.875,35,0.636,15,0.273,1,0.018,2,0.036,5,0.091
1642355,Bronny James,1610612747,LAL,32,17,15,224.0,415,9,3,4,0.75,0,0,0.0,6,0.667,4,0.444,0,0.0,1,0.111,0,0.0
201572,Brook Lopez,1610612746,LAC,63,33,30,1302.0,1512,102,35,58,0.603,15,20,0.75,87,0.853,24,0.235,4,0.039,7,0.069,9,0.088
1642964,Brooks Barnhizer,1610612760,OKC,34,25,9,271.0,289,16,4,6,0.667,0,0,0.0,8,0.5,8,0.5,0,0.0,1,0.063,0,0.0
1628971,Bruce Brown,1610612743,DEN,70,42,28,1726.0,2599,171,54,98,0.551,19,24,0.792,132,0.772,45,0.263,9,0.053,12,0.07,13,0.076
1631121,Bryce McGowens,1610612740,NOP,42,14,28,880.0,1147,22,8,10,0.8,7,8,0.875,23,1.045,6,0.273,1,0.045,2,0.091,4,0.182
1642267,Bub Carrington,1610612764,WAS,69,16,53,1900.0,4079,35,8,13,0.615,1,4,0.25,18,0.514,17,0.486,6,0.171,1,0.029,2,0.057
1631205,Buddy Boeheim,1610612760,OKC,4,2,2,15.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627741,Buddy Hield,1610612737,ATL,46,22,24,775.0,1407,43,17,26,0.654,4,6,0.667,38,0.884,13,0.302,2,0.047,1,0.023,3,0.07
203468,CJ McCollum,1610612737,ATL,64,29,35,1909.0,3668,44,11,14,0.786,4,4,1.0,27,0.614,26,0.591,6,0.136,2,0.045,2,0.045
1630595,Cade Cunningham,1610612765,DET,61,44,17,2096.0,5502,89,25,45,0.556,19,22,0.864,70,0.787,28,0.315,10,0.112,3,0.034,11,0.124
1631216,Caleb Houstan,1610612737,ATL,14,9,5,59.0,63,4,0,1,0.0,0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0
1631126,Caleb Love,1610612757,POR,45,21,24,999.0,1828,13,5,6,0.833,2,2,1.0,12,0.923,6,0.462,0,0.0,0,0.0,1,0.077
1628997,Caleb Martin,1610612742,DAL,58,20,38,856.0,1040,31,5,8,0.625,0,0,0.0,10,0.323,19,0.613,2,0.065,3,0.097,0,0.0
1642353,Cam Christie,1610612746,LAC,47,22,25,434.0,651,28,8,16,0.5,3,4,0.75,19,0.679,9,0.321,0,0.0,0,0.0,2,0.071
1642285,Cam Spencer,1610612763,MEM,65,23,42,1546.0,3485,49,12,18,0.667,2,2,1.0,27,0.551,23,0.469,7,0.143,6,0.122,1,0.02
1630560,Cam Thomas,1610612749,MIL,41,11,30,865.0,1677,15,6,10,0.6,1,2,0.5,14,0.933,1,0.067,0,0.0,1,0.067,1,0.067
1641715,Cam Whitmore,1610612764,WAS,21,3,18,354.0,432,48,22,36,0.611,3,4,0.75,48,1.0,5,0.104,0,0.0,3,0.063,2,0.042
1629661,Cameron Johnson,1610612743,DEN,44,27,17,1340.0,1676,44,19,24,0.792,1,2,0.5,40,0.909,16,0.364,1,0.023,1,0.023,1,0.023
1626166,Cameron Payne,1610612755,PHI,15,7,8,260.0,621,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,0,0.0,0,0.0,0,0.0
1627747,Caris LeVert,1610612765,DET,49,35,14,953.0,1698,36,10,15,0.667,6,8,0.75,27,0.75,13,0.361,1,0.028,3,0.083,3,0.083
1642868,Carter Bryant,1610612759,SAS,59,46,13,620.0,737,45,16,23,0.696,4,6,0.667,36,0.8,17,0.378,1,0.022,0,0.0,3,0.067
1641717,Cason Wallace,1610612760,OKC,67,52,15,1826.0,2569,79,22,33,0.667,2,4,0.5,46,0.582,37,0.468,10,0.127,4,0.051,1,0.013
1642907,Cedric Coward,1610612763,MEM,54,19,35,1403.0,2994,134,50,69,0.725,21,24,0.875,125,0.933,41,0.306,5,0.037,8,0.06,11,0.082
1643052,Chaney Johnson,1610612751,BKN,6,1,5,123.0,179,21,6,8,0.75,4,4,1.0,16,0.762,9,0.429,2,0.095,1,0.048,2,0.095
1629646,Charles Bassey,1610612738,BOS,4,1,3,37.0,41,12,4,7,0.571,1,2,0.5,9,0.75,4,0.333,2,0.167,0,0.0,1,0.083
1642404,Chaz Lanier,1610612765,DET,25,21,4,193.0,192,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631096,Chet Holmgren,1610612760,OKC,60,48,12,1759.0,2771,336,165,220,0.75,41,52,0.788,378,1.125,49,0.146,8,0.024,19,0.057,23,0.068
1628449,Chris Boucher,1610612738,BOS,9,4,5,94.0,113,7,4,5,0.8,0,0,0.0,8,1.143,1,0.143,0,0.0,0,0.0,0,0.0
1641753,Chris Livingston,1610612739,CLE,3,2,1,17.0,21,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1643024,Chris Mañon,1610612747,LAL,6,2,4,25.0,31,3,0,0,0.0,0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0
101108,Chris Paul,1610612746,LAC,16,4,12,228.0,510,4,0,2,0.0,0,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0
1642959,Chris Youngblood,1610612757,POR,32,27,5,174.0,171,3,1,1,1.0,2,2,1.0,4,1.333,1,0.333,0,0.0,0,0.0,0,0.0
1631128,Christian Braun,1610612743,DEN,34,19,15,1088.0,1647,134,44,65,0.677,17,20,0.85,109,0.813,46,0.343,10,0.075,5,0.037,8,0.06
1631132,Christian Koloko,1610612737,ATL,23,13,10,314.0,354,93,20,40,0.5,4,4,1.0,44,0.473,39,0.419,8,0.086,8,0.086,2,0.022
1642935,Chucky Hepburn,1610612761,TOR,2,0,2,13.0,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203991,Clint Capela,1610612745,HOU,62,37,25,776.0,964,255,86,160,0.538,21,28,0.75,197,0.773,60,0.235,9,0.035,11,0.043,16,0.063
1629632,Coby White,1610612766,CHA,39,21,18,1043.0,2161,11,4,5,0.8,0,0,0.0,9,0.818,5,0.455,0,0.0,0,0.0,0,0.0
1628998,Cody Martin,1610612754,IND,4,0,4,55.0,73,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0
1642262,Cody Williams,1610612762,UTA,56,15,41,1244.0,1474,107,44,61,0.721,4,6,0.667,92,0.86,31,0.29,4,0.037,9,0.084,3,0.028
1641732,Colby Jones,1610612765,DET,1,0,1,7.0,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630175,Cole Anthony,1610612749,MIL,35,12,23,527.0,1285,11,2,4,0.5,2,2,1.0,6,0.545,6,0.545,0,0.0,0,0.0,1,0.091
1630658,Colin Castleton,1610612753,ORL,1,0,1,10.0,15,3,1,2,0.5,0,0,0.0,2,0.667,1,0.333,1,0.333,0,0.0,0,0.0
1631221,Collin Gillespie,1610612756,PHX,69,38,31,1998.0,4222,71,9,13,0.692,0,0,0.0,19,0.268,47,0.662,17,0.239,6,0.085,0,0.0
1642867,Collin Murray-Boyles,1610612761,TOR,47,25,22,1046.0,1575,310,83,135,0.615,17,28,0.607,184,0.594,136,0.439,27,0.087,18,0.058,14,0.045
1629012,Collin Sexton,1610612741,CHI,56,22,34,1275.0,2666,46,16,24,0.667,4,4,1.0,37,0.804,14,0.304,0,0.0,2,0.043,1,0.022
1642843,Cooper Flagg,1610612742,DAL,58,19,39,1946.0,3892,112,53,73,0.726,6,10,0.6,117,1.045,25,0.223,4,0.036,3,0.027,5,0.045
1630557,Corey Kispert,1610612737,ATL,48,21,27,933.0,1234,42,23,31,0.742,4,6,0.667,51,1.214,7,0.167,2,0.048,1,0.024,3,0.071
1642504,Cormac Ryan,1610612749,MIL,1,0,1,8.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641854,Craig Porter Jr.,1610612739,CLE,58,39,19,1024.0,1998,85,15,25,0.6,0,0,0.0,30,0.353,53,0.624,17,0.2,4,0.047,0,0.0
1642938,Curtis Jones,1610612743,DEN,6,4,2,31.0,46,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1626156,D'Angelo Russell,1610612764,WAS,26,9,17,495.0,1209,10,3,6,0.5,0,0,0.0,6,0.6,2,0.2,0,0.0,2,0.2,0,0.0
1641747,DaRon Holmes II,1610612743,DEN,19,11,8,194.0,251,18,2,6,0.333,3,4,0.75,7,0.389,7,0.389,0,0.0,0,0.0,0,0.0
1631342,Daeqwon Plowden,1610612758,SAC,21,6,15,514.0,639,31,15,21,0.714,4,4,1.0,34,1.097,8,0.258,2,0.065,0,0.0,2,0.065
