PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT
1627827,Dorian Finney-Smith,1610612745,HOU,32,20,12,562.0,670,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203926,Doug McDermott,1610612758,SAC,18,4,14,220.0,294,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642962,Drake Powell,1610612751,BKN,52,13,39,1011.0,1391,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203110,Draymond Green,1610612744,GSW,56,27,29,1524.0,3854,10,0,2,0.0,0,0,0.0,0,0.0,8,0.8,1,0.1,0,0.0,0,0.0
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,666,6,2,3,0.667,0,0,0.0,4,0.667,0,0.0,0,0.0,1,0.167,0,0.0
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,78,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631166,Drew Timme,1610612747,LAL,21,13,8,179.0,262,12,3,8,0.375,0,0,0.0,6,0.5,4,0.333,0,0.0,0,0.0,0,0.0
1630696,Dru Smith,1610612748,MIA,66,36,30,1115.0,2267,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
1629130,Duncan Robinson,1610612765,DET,67,49,18,1847.0,2174,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,305,2,1,2,0.5,0,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0
203939,Dwight Powell,1610612742,DAL,53,16,37,713.0,839,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642928,Dylan Cardwell,1610612758,SAC,32,9,23,662.0,756,7,0,0,0.0,1,2,0.5,1,0.143,5,0.714,1,0.143,0,0.0,1,0.143
1642844,Dylan Harper,1610612759,SAS,57,43,14,1265.0,2661,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630700,Dyson Daniels,1610612737,ATL,65,37,28,2164.0,4241,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0
1630604,E.J. Liddell,1610612751,BKN,16,2,14,122.0,167,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642856,Egor Dëmin,1610612751,BKN,52,14,38,1308.0,2810,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1641989,Elijah Harkless,1610612762,UTA,21,5,16,380.0,601,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641801,Emanuel Miller,1610612759,SAS,5,0,5,33.0,44,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642402,Enrique Freeman,1610612750,MIN,2,1,1,8.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201569,Eric Gordon,1610612755,PHI,6,3,3,74.0,103,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630679,Ethan Thompson,1610612754,IND,24,5,19,417.0,607,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630596,Evan Mobley,1610612739,CLE,55,33,22,1785.0,3641,77,14,31,0.452,7,14,0.5,36,0.468,28,0.364,11,0.143,8,0.104,8,0.104
1630532,Franz Wagner,1610612753,ORL,28,16,12,891.0,1606,16,4,7,0.571,4,4,1.0,13,0.813,4,0.25,1,0.063,1,0.063,3,0.188
1641713,GG Jackson,1610612763,MEM,46,15,31,952.0,1711,5,0,1,0.0,1,2,0.5,1,0.2,0,0.0,0,0.0,2,0.4,1,0.2
1629216,Gabe Vincent,1610612737,ATL,41,28,13,709.0,930,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
202066,Garrett Temple,1610612761,TOR,17,8,9,52.0,105,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1629726,Garrison Mathews,1610612754,IND,15,4,11,196.0,255,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203914,Gary Harris,1610612749,MIL,45,15,30,617.0,654,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627780,Gary Payton II,1610612744,GSW,62,29,33,907.0,1706,8,0,0,0.0,0,0,0.0,0,0.0,7,0.875,2,0.25,0,0.0,0,0.0
1629018,Gary Trent Jr.,1610612749,MIL,57,22,35,1192.0,1112,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203507,Giannis Antetokounmpo,1610612749,MIL,36,17,19,1039.0,2553,186,42,71,0.592,8,12,0.667,95,0.511,77,0.414,18,0.097,16,0.086,6,0.032
1629048,Goga Bitadze,1610612753,ORL,51,27,24,761.0,1079,13,5,5,1.0,6,8,0.75,16,1.231,3,0.231,1,0.077,0,0.0,4,0.308
1641711,Gradey Dick,1610612761,TOR,64,36,28,959.0,1074,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641761,Grant Nelson,1610612751,BKN,4,0,4,35.0,59,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1629684,Grant Williams,1610612766,CHA,26,18,8,508.0,706,7,0,1,0.0,3,4,0.75,3,0.429,2,0.286,0,0.0,1,0.143,2,0.286
1628960,Grayson Allen,1610612756,PHX,44,24,20,1312.0,2473,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627824,Guerschon Yabusele,1610612741,CHI,59,30,29,808.0,1141,18,2,7,0.286,3,4,0.75,7,0.389,7,0.389,3,0.167,1,0.056,2,0.111
1630611,Gui Santos,1610612744,GSW,58,26,32,1099.0,2041,14,0,3,0.0,2,2,1.0,2,0.143,7,0.5,1,0.071,3,0.214,1,0.071
203084,Harrison Barnes,1610612759,SAS,65,47,18,1723.0,2127,11,2,4,0.5,2,2,1.0,7,0.636,3,0.273,0,0.0,3,0.273,1,0.091
1631127,Harrison Ingram,1610612759,SAS,5,4,1,17.0,27,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629312,Haywood Highsmith,1610612756,PHX,6,3,3,80.0,92,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630529,Herbert Jones,1610612740,NOP,48,22,26,1388.0,2228,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0
1642864,Hugo González,1610612738,BOS,64,43,21,980.0,1141,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630621,Hunter Dickinson,1610612740,NOP,1,0,1,5.0,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642282,Hunter Sallis,1610612755,PHI,7,3,4,26.0,62,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641816,Hunter Tyson,1610612743,DEN,21,15,6,162.0,212,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630193,Immanuel Quickley,1610612761,TOR,65,38,27,2114.0,4799,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642403,Isaac Jones,1610612765,DET,5,3,2,24.0,15,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630171,Isaac Okoro,1610612741,CHI,55,25,30,1480.0,1620,7,0,1,0.0,2,2,1.0,2,0.286,3,0.429,2,0.286,1,0.143,1,0.143
1642268,Isaiah Collier,1610612762,UTA,59,16,43,1517.0,4024,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
1642384,Isaiah Crawford,1610612745,HOU,11,5,6,67.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628392,Isaiah Hartenstein,1610612760,OKC,38,31,7,951.0,1791,13,3,5,0.6,0,0,0.0,6,0.462,5,0.385,4,0.308,2,0.154,0,0.0
1630543,Isaiah Jackson,1610612746,LAC,51,16,35,838.0,1103,20,8,10,0.8,8,10,0.8,24,1.2,1,0.05,0,0.0,3,0.15,5,0.25
1630198,Isaiah Joe,1610612760,OKC,61,47,14,1335.0,1775,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630587,Isaiah Livers,1610612756,PHX,34,20,14,333.0,363,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641815,Isaiah Stevens,1610612758,SAC,3,0,3,43.0,94,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630191,Isaiah Stewart,1610612765,DET,55,39,16,1273.0,1434,58,16,30,0.533,5,8,0.625,40,0.69,8,0.138,2,0.034,8,0.138,5,0.086
1627826,Ivica Zubac,1610612754,IND,48,17,31,1447.0,2304,232,57,103,0.553,10,20,0.5,127,0.547,87,0.375,20,0.086,14,0.06,11,0.047
1631120,JD Davison,1610612745,HOU,25,20,5,184.0,341,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629630,Ja Morant,1610612763,MEM,20,7,13,568.0,1431,7,1,3,0.333,2,2,1.0,4,0.571,3,0.429,0,0.0,0,0.0,1,0.143
1642266,Ja'Kobe Walter,1610612761,TOR,58,34,24,1096.0,1311,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631095,Jabari Smith Jr.,1610612745,HOU,64,38,26,2238.0,3241,33,9,17,0.529,2,2,1.0,20,0.606,9,0.273,2,0.061,4,0.121,1,0.03
1631133,Jabari Walker,1610612755,PHI,56,31,25,701.0,843,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
1631210,Jacob Toppin,1610612737,ATL,5,3,2,17.0,35,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630702,Jaden Hardy,1610612764,WAS,48,12,36,709.0,1026,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631093,Jaden Ivey,1610612741,CHI,37,23,14,670.0,1119,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630183,Jaden McDaniels,1610612750,MIN,68,41,27,2152.0,3166,8,2,4,0.5,0,0,0.0,4,0.5,3,0.375,1,0.125,0,0.0,0,0.0
1630256,Jae'Sean Tate,1610612745,HOU,34,24,10,287.0,372,6,2,4,0.5,0,0,0.0,4,0.667,2,0.333,0,0.0,0,0.0,0,0.0
1642942,Jahmai Mashack,1610612763,MEM,24,9,15,449.0,641,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642443,Jahmir Young,1610612748,MIA,11,8,3,51.0,113,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1643141,Jahmyl Telfort,1610612746,LAC,8,2,6,32.0,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631170,Jaime Jaquez Jr.,1610612748,MIA,64,36,28,1830.0,4261,35,9,14,0.643,0,0,0.0,18,0.514,18,0.514,1,0.029,2,0.057,0,0.0
1631222,Jake LaRavia,1610612747,LAL,70,45,25,1732.0,2586,3,1,3,0.333,0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,0,0.0
1627751,Jakob Poeltl,1610612761,TOR,33,20,13,845.0,1236,14,2,3,0.667,1,2,0.5,5,0.357,9,0.643,2,0.143,1,0.071,1,0.071
1628973,Jalen Brunson,1610612752,NYK,64,43,21,2231.0,5850,38,9,22,0.409,5,6,0.833,23,0.605,11,0.289,1,0.026,2,0.053,3,0.079
1631105,Jalen Duren,1610612765,DET,59,41,18,1637.0,2829,67,18,42,0.429,18,22,0.818,55,0.821,11,0.164,0,0.0,2,0.03,11,0.164
1630224,Jalen Green,1610612756,PHX,22,12,10,561.0,1036,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1630552,Jalen Johnson,1610612737,ATL,62,36,26,2187.0,5590,58,15,25,0.6,9,10,0.9,39,0.672,18,0.31,7,0.121,6,0.103,5,0.086
1629618,Jalen Pickett,1610612743,DEN,44,28,16,736.0,1312,4,0,1,0.0,0,0,0.0,0,0.0,1,0.25,0,0.0,2,0.5,0,0.0
1641771,Jalen Slawson,1610612754,IND,5,0,5,128.0,208,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630188,Jalen Smith,1610612741,CHI,51,25,26,1064.0,1789,10,4,6,0.667,0,0,0.0,8,0.8,2,0.2,0,0.0,2,0.2,0,0.0
1630591,Jalen Suggs,1610612753,ORL,46,27,19,1234.0,2879,4,1,1,1.0,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
1631114,Jalen Williams,1610612760,OKC,26,19,7,755.0,1453,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630592,Jalen Wilson,1610612751,BKN,45,8,37,638.0,858,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
1631288,Jamal Cain,1610612753,ORL,27,15,12,215.0,252,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627750,Jamal Murray,1610612743,DEN,65,38,27,2273.0,4924,38,14,24,0.583,5,6,0.833,33,0.868,10,0.263,1,0.026,1,0.026,3,0.079
1642347,Jamal Shead,1610612761,TOR,68,39,29,1494.0,3292,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631123,Jamaree Bouyea,1610612756,PHX,36,18,18,527.0,984,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201935,James Harden,1610612739,CLE,60,33,27,2097.0,4571,30,7,14,0.5,4,4,1.0,18,0.6,13,0.433,7,0.233,1,0.033,2,0.067
1630164,James Wiseman,1610612754,IND,4,0,4,58.0,61,2,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0
1642364,Jamir Watkins,1610612764,WAS,37,9,28,699.0,828,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642419,Jamison Battle,1610612761,TOR,50,29,21,440.0,475,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641716,Jarace Walker,1610612754,IND,69,14,55,1765.0,2891,13,1,4,0.25,1,2,0.5,3,0.231,6,0.462,1,0.077,2,0.154,1,0.077
1642272,Jared McCain,1610612760,OKC,55,37,18,958.0,1652,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628991,Jaren Jackson Jr.,1610612762,UTA,48,19,29,1455.0,2340,152,43,81,0.531,10,14,0.714,98,0.645,47,0.309,8,0.053,9,0.059,7,0.046
1629020,Jarred Vanderbilt,1610612747,LAL,55,33,22,978.0,1257,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628386,Jarrett Allen,1610612739,CLE,51,33,18,1405.0,1968,47,14,23,0.609,10,14,0.714,38,0.809,5,0.106,3,0.064,5,0.106,7,0.149
1642859,Jase Richardson,1610612753,ORL,46,21,25,519.0,804,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642914,Javon Small,1610612763,MEM,33,12,21,626.0,1239,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631451,Javonte Cooke,1610612757,POR,19,6,13,94.0,175,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629750,Javonte Green,1610612765,DET,69,50,19,1224.0,1708,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629637,Jaxson Hayes,1610612747,LAL,58,38,20,1019.0,1124,10,0,0,0.0,0,0,0.0,0,0.0,7,0.7,1,0.1,0,0.0,0,0.0
1630643,Jay Huff,1610612754,IND,70,15,55,1448.0,2006,40,12,18,0.667,5,6,0.833,29,0.725,9,0.225,0,0.0,5,0.125,3,0.075
1627759,Jaylen Brown,1610612738,BOS,62,40,22,2116.0,4254,72,16,31,0.516,8,8,1.0,40,0.556,26,0.361,9,0.125,3,0.042,4,0.056
1641740,Jaylen Clark,1610612750,MIN,60,35,25,749.0,659,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642377,Jaylen Wells,1610612763,MEM,66,24,42,1756.0,2108,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631119,Jaylin Williams,1610612760,OKC,55,45,10,1120.0,2375,5,0,0,0.0,1,2,0.5,1,0.2,3,0.6,1,0.2,0,0.0,1,0.2
1642281,Jaylon Tyson,1610612739,CLE,64,40,24,1727.0,2578,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1643257,Jayson Kent,1610612757,POR,1,1,0,3.0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628369,Jayson Tatum,1610612738,BOS,6,5,1,176.0,393,3,1,3,0.333,0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,0,0.0
201145,Jeff Green,1610612745,HOU,25,17,8,134.0,133,5,2,3,0.667,0,0,0.0,4,0.8,2,0.4,1,0.2,0,0.0,0,0.0
203924,Jerami Grant,1610612757,POR,54,25,29,1610.0,2519,30,7,8,0.875,0,0,0.0,15,0.5,18,0.6,5,0.167,4,0.133,0,0.0
1642847,Jeremiah Fears,1610612740,NOP,71,25,46,1774.0,3868,4,0,2,0.0,0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0
1630526,Jeremiah Robinson-Earl,1610612742,DAL,22,8,14,361.0,477,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631110,Jeremy Sochan,1610612752,NYK,39,27,12,416.0,599,5,2,3,0.667,0,0,0.0,5,1.0,2,0.4,0,0.0,0,0.0,0,0.0
1630579,Jericho Sims,1610612749,MIL,54,21,33,956.0,1290,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1641724,Jett Howard,1610612753,ORL,47,25,22,598.0,660,2,0,0,0.0,2,2,1.0,2,1.0,1,0.5,0,0.0,0,0.0,1,0.5
1628975,Jevon Carter,1610612753,ORL,40,19,21,608.0,1122,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
202710,Jimmy Butler III,1610612744,GSW,38,23,15,1182.0,2441,67,11,19,0.579,6,6,1.0,29,0.433,42,0.627,11,0.164,2,0.03,3,0.045
1642866,Joan Beringer,1610612750,MIN,32,17,15,218.0,261,5,1,1,1.0,0,0,0.0,2,0.4,2,0.4,0,0.0,1,0.2,0,0.0
1629111,Jock Landale,1610612737,ATL,62,31,31,1370.0,1979,114,31,59,0.525,11,16,0.688,73,0.64,28,0.246,7,0.061,7,0.061,8,0.07
204060,Joe Ingles,1610612750,MIN,24,12,12,98.0,168,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203954,Joel Embiid,1610612755,PHI,33,21,12,1029.0,2278,178,43,80,0.538,29,36,0.806,118,0.663,63,0.354,12,0.067,12,0.067,18,0.101
1628381,John Collins,1610612746,LAC,58,25,33,1596.0,2125,65,31,42,0.738,3,6,0.5,67,1.031,14,0.215,4,0.062,4,0.062,3,0.046
1629723,John Konchar,1610612762,UTA,44,17,27,759.0,1053,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642967,John Poulakidas,1610612742,DAL,3,1,2,47.0,54,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642910,John Tonje,1610612738,BOS,3,3,0,11.0,15,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641780,Johni Broome,1610612755,PHI,11,5,6,55.0,99,4,0,0,0.0,2,2,1.0,2,0.5,3,0.75,1,0.25,0,0.0,1,0.25
1642277,Johnny Furphy,1610612754,IND,35,10,25,643.0,958,2,0,0,0.0,0,2,0.0,0,0.0,1,0.5,1,0.5,0,0.0,1,0.5
1630548,Johnny Juzang,1610612750,MIN,21,13,8,88.0,121,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
202685,Jonas Valančiūnas,1610612743,DEN,58,35,23,773.0,1559,119,37,63,0.587,23,30,0.767,97,0.815,13,0.109,2,0.017,14,0.118,15,0.126
1628371,Jonathan Isaac,1610612753,ORL,52,29,23,521.0,613,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630228,Jonathan Kuminga,1610612737,ATL,26,15,11,612.0,1148,19,4,7,0.571,2,4,0.5,10,0.526,7,0.368,1,0.053,1,0.053,2,0.105
1642367,Jonathan Mogbo,1610612761,TOR,29,13,16,169.0,227,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203903,Jordan Clarkson,1610612752,NYK,60,37,23,1078.0,1403,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630692,Jordan Goodwin,1610612756,PHX,60,34,26,1339.0,2351,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641722,Jordan Hawkins,1610612740,NOP,43,12,31,517.0,639,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629162,Jordan McLaughlin,1610612759,SAS,36,30,6,221.0,473,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641757,Jordan Miller,1610612746,LAC,49,29,20,1063.0,1614,5,1,1,1.0,4,4,1.0,6,1.2,2,0.4,0,0.0,0,0.0,2,0.4
1629673,Jordan Poole,1610612740,NOP,35,15,20,843.0,1587,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641775,Jordan Walsh,1610612738,BOS,58,38,20,998.0,1051,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630631,Jose Alvarado,1610612752,NYK,59,22,37,1202.0,2484,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630581,Josh Giddey,1610612741,CHI,48,20,28,1533.0,4495,5,0,0,0.0,0,0,0.0,0,0.0,3,0.6,1,0.2,1,0.2,0,0.0
1630182,Josh Green,1610612766,CHA,46,29,17,765.0,686,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1628404,Josh Hart,1610612752,NYK,56,37,19,1678.0,3373,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631169,Josh Minott,1610612751,BKN,42,22,20,665.0,716,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629006,Josh Okogie,1610612745,HOU,65,39,26,1199.0,1241,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0
201950,Jrue Holiday,1610612757,POR,41,20,21,1186.0,2786,19,2,9,0.222,1,2,0.5,5,0.263,9,0.474,0,0.0,0,0.0,1,0.053
1630577,Julian Champagnie,1610612759,SAS,70,52,18,1949.0,2625,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641763,Julian Phillips,1610612750,MIN,42,16,26,363.0,317,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642882,Julian Reese,1610612764,WAS,5,0,5,148.0,189,2,0,1,0.0,2,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5
1631124,Julian Strawther,1610612743,DEN,46,27,19,691.0,966,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203944,Julius Randle,1610612750,MIN,70,43,27,2309.0,4249,173,28,59,0.475,15,20,0.75,74,0.428,84,0.486,25,0.145,11,0.064,10,0.058
1630551,Justin Champagnie,1610612764,WAS,60,13,47,1167.0,1726,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
1642348,Justin Edwards,1610612755,PHI,52,30,22,794.0,1142,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203994,Jusuf Nurkić,1610612762,UTA,41,14,27,1083.0,2372,47,13,29,0.448,6,7,0.857,34,0.723,12,0.255,4,0.085,1,0.021,4,0.085
1642354,KJ Simpson,1610612743,DEN,17,7,10,246.0,540,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642955,Kadary Richmond,1610612764,WAS,3,2,1,67.0,85,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642880,Kam Jones,1610612754,IND,30,4,26,463.0,904,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1626157,Karl-Anthony Towns,1610612752,NYK,65,42,23,2031.0,3368,164,35,72,0.486,20,24,0.833,92,0.561,43,0.262,11,0.067,20,0.122,12,0.073
1631255,Karlo Matković,1610612740,NOP,57,24,33,828.0,944,5,1,4,0.25,0,0,0.0,2,0.4,1,0.2,0,0.0,0,0.0,0,0.0
1642857,Kasparas Jakučionis,1610612748,MIA,43,24,19,764.0,1398,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
202695,Kawhi Leonard,1610612746,LAC,54,30,24,1742.0,3133,84,27,47,0.574,9,10,0.9,67,0.798,24,0.286,2,0.024,5,0.06,5,0.06
1630811,Keaton Wallace,1610612737,ATL,47,27,20,478.0,1097,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631099,Keegan Murray,1610612758,SAC,23,5,18,793.0,1055,6,2,5,0.4,0,0,0.0,4,0.667,0,0.0,0,0.0,0,0.0,0,0.0
