PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
1626204,Larry Nance Jr.,1610612739,CLE,29,21,8,353.0,95,2,0.333,54,0.316,2,1.0,24,0.4,0,0.0,2,0.2,0.474
1628374,Lauri Markkanen,1610612762,UTA,42,17,25,1443.0,1123,212,0.483,340,0.372,83,0.304,259,0.679,31,0.526,89,0.642,0.548
1643133,Lawson Lovering,1610612763,MEM,2,1,1,49.0,14,0,0.0,0,0.0,0,0.0,13,0.667,0,0.0,2,0.5,0.6
2544,LeBron James,1610612747,LAL,49,31,18,1635.0,1045,225,0.508,120,0.328,223,0.382,178,0.75,58,0.472,96,0.66,0.56
1641778,Leaky Black,1610612764,WAS,5,0,5,159.0,50,6,0.5,18,0.333,18,0.667,6,0.429,0,0.0,4,0.5,0.564
1631159,Leonard Miller,1610612741,CHI,34,15,19,387.0,175,21,0.4,36,0.273,5,0.333,53,0.833,2,1.0,7,0.75,0.605
1642862,Liam McNeeley,1610612766,CHA,28,10,18,342.0,115,28,0.391,60,0.364,8,0.5,4,0.667,0,0.0,2,1.0,0.511
1630322,Lindy Waters III,1610612759,SAS,35,26,9,245.0,82,4,0.5,54,0.36,21,0.444,2,1.0,0,0.0,0,0.0,0.547
1628366,Lonzo Ball,1610612739,CLE,35,19,16,728.0,160,10,0.4,83,0.259,43,0.326,13,0.714,0,0.0,2,0.333,0.415
1629652,Luguentz Dort,1610612760,OKC,58,45,13,1612.0,491,68,0.403,307,0.34,70,0.386,27,0.769,0,0.0,15,0.75,0.491
1629029,Luka Dončić,1610612747,LAL,58,39,19,2076.0,1940,609,0.607,210,0.391,878,0.436,45,0.64,109,0.597,45,0.792,0.566
1630568,Luka Garza,1610612738,BOS,59,39,20,923.0,435,5,0.2,149,0.453,3,0.333,216,0.623,4,0.0,52,0.84,0.649
1628379,Luke Kennard,1610612747,LAL,66,37,29,1373.0,531,82,0.579,273,0.495,126,0.609,28,0.684,0,0.0,18,0.8,0.686
1628436,Luke Kornet,1610612759,SAS,59,44,15,1244.0,388,2,1.0,6,0.375,0,0.0,320,0.64,4,0.5,37,0.722,0.646
1631247,Luke Travers,1610612739,CLE,12,6,6,103.0,28,9,0.308,3,0.063,0,0.0,6,0.5,0,0.0,4,0.0,0.264
1630644,Mac McClung,1610612741,CHI,4,0,4,47.0,23,9,0.5,3,0.1,3,0.333,4,1.0,0,0.0,4,1.0,0.4
1641869,Malachi Smith,1610612751,BKN,3,0,3,45.0,7,7,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.231
1631103,Malaki Branham,1610612764,WAS,28,7,21,275.0,128,47,0.412,36,0.48,10,0.267,14,0.8,0,0.0,4,1.0,0.549
1642502,Malevy Leons,1610612744,GSW,16,5,11,146.0,40,12,0.5,6,0.2,0,0.0,14,0.538,0,0.0,0,0.0,0.436
1628370,Malik Monk,1610612758,SAC,53,15,38,1165.0,666,156,0.347,192,0.441,217,0.373,26,0.684,0,0.0,10,0.625,0.535
1630699,MarJon Beauchamp,1610612755,PHI,7,2,5,120.0,64,13,0.714,21,0.438,14,0.357,3,0.5,0,0.0,4,0.667,0.611
1631204,Marcus Sasser,1610612765,DET,28,20,8,352.0,155,19,0.381,65,0.431,49,0.333,0,0.0,0,0.0,4,0.667,0.542
203935,Marcus Smart,1610612747,LAL,59,38,21,1694.0,566,134,0.505,259,0.344,81,0.438,28,0.632,9,0.375,4,0.4,0.505
1641813,Mark Sears,1610612749,MIL,7,1,6,26.0,22,6,0.4,9,0.75,5,0.333,0,0.0,0,0.0,0,0.0,0.615
1631109,Mark Williams,1610612756,PHX,56,33,23,1322.0,648,17,0.389,21,0.4,8,0.667,472,0.666,16,0.412,141,0.703,0.635
1628963,Marvin Bagley III,1610612742,DAL,52,14,38,1035.0,516,81,0.536,43,0.429,8,0.444,292,0.692,10,0.385,66,0.585,0.626
203486,Mason Plumlee,1610612759,SAS,17,8,9,139.0,27,0,0.0,0,0.0,0,0.0,20,0.778,2,1.0,2,0.5,0.75
1641824,Matas Buzelis,1610612741,CHI,69,27,42,2004.0,1113,279,0.507,384,0.367,99,0.333,148,0.723,0,0.0,63,0.719,0.558
1629680,Matisse Thybulle,1610612757,POR,18,9,9,224.0,85,16,0.357,48,0.39,9,0.6,0,0.0,0,0.0,0,0.0,0.56
1631108,Max Christie,1610612742,DAL,65,21,44,1917.0,823,167,0.46,348,0.451,181,0.366,28,0.571,0,0.0,12,0.667,0.578
1642917,Max Shulga,1610612738,BOS,5,4,1,8.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1629622,Max Strus,1610612739,CLE,3,2,1,70.0,30,2,0.0,21,0.438,3,0.5,2,1.0,0,0.0,2,0.0,0.65
1628467,Maxi Kleber,1610612747,LAL,35,16,19,383.0,76,22,0.818,20,0.269,4,0.4,24,0.444,0,0.0,15,0.714,0.517
1642875,Maxime Raynaud,1610612758,SAC,62,17,45,1574.0,707,51,0.541,111,0.415,12,0.353,445,0.637,30,0.414,132,0.487,0.578
1642877,Micah Peavy,1610612740,NOP,52,16,36,706.0,204,44,0.34,59,0.233,20,0.29,53,0.568,0,0.0,2,0.25,0.423
1630695,Micah Potter,1610612754,IND,35,7,28,652.0,315,10,0.455,149,0.403,2,0.5,117,0.736,25,0.615,32,0.647,0.617
1629008,Michael Porter Jr.,1610612751,BKN,52,14,38,1689.0,1259,193,0.503,410,0.379,248,0.35,221,0.718,12,0.714,65,0.686,0.555
1628969,Mikal Bridges,1610612752,NYK,70,45,25,2334.0,1034,176,0.47,417,0.386,228,0.456,156,0.707,10,0.364,76,0.702,0.566
201144,Mike Conley,1610612750,MIN,47,29,18,838.0,195,26,0.286,96,0.36,44,0.262,0,0.0,0,0.0,0,0.0,0.433
1628970,Miles Bridges,1610612766,CHA,65,34,31,2057.0,1132,380,0.471,324,0.367,115,0.272,146,0.765,34,0.552,27,0.588,0.52
1642939,Miles Kelly,1610612742,DAL,14,7,7,134.0,43,0,0.0,32,0.314,4,1.0,7,0.75,0,0.0,0,0.0,0.477
1630540,Miles McBride,1610612752,NYK,35,22,13,981.0,451,45,0.34,207,0.406,159,0.438,15,0.636,0,0.0,10,0.667,0.575
1629011,Mitchell Robinson,1610612752,NYK,51,34,17,992.0,272,4,0.667,0,0.0,0,0.0,246,0.716,0,0.0,10,0.571,0.708
1628964,Mo Bamba,1610612762,UTA,4,3,1,44.0,10,0,0.0,2,1.0,0,0.0,8,0.444,0,0.0,4,1.0,0.455
1642885,Mohamed Diawara,1610612752,NYK,59,36,23,505.0,201,35,0.394,123,0.443,21,0.32,10,0.455,4,1.0,2,0.5,0.542
1628420,Monte Morris,1610612754,IND,6,0,6,65.0,18,3,0.25,3,0.167,5,0.5,4,1.0,0,0.0,2,0.5,0.4
1629021,Moritz Wagner,1610612753,ORL,29,17,12,383.0,224,37,0.387,57,0.306,7,0.5,55,0.475,22,0.429,28,0.588,0.48
1630541,Moses Moody,1610612744,GSW,59,29,30,1506.0,705,100,0.463,417,0.418,60,0.309,56,0.658,0,0.0,16,0.778,0.578
1631243,Mouhamed Gueye,1610612737,ATL,65,36,29,994.0,295,13,0.353,93,0.286,9,0.267,128,0.593,2,0.333,16,0.385,0.512
1630619,Moussa Cisse,1610612742,DAL,34,10,24,425.0,127,4,0.5,0,0.0,0,0.0,102,0.575,2,0.5,5,0.667,0.59
1631217,Moussa Diabaté,1610612766,CHA,62,33,29,1603.0,495,42,0.484,17,0.8,0,0.0,322,0.622,5,0.5,81,0.478,0.62
1626167,Myles Turner,1610612749,MIL,64,26,38,1748.0,771,72,0.5,413,0.414,52,0.3,174,0.612,40,0.417,55,0.6,0.555
1642066,Myron Gardner,1610612748,MIA,37,22,15,349.0,137,25,0.526,63,0.412,5,0.222,21,0.529,0,0.0,5,0.667,0.577
1642368,N'Faly Dante,1610612737,ATL,4,3,1,15.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.25
1641772,Nae'Qwan Tomlin,1610612739,CLE,54,35,19,848.0,312,28,0.5,57,0.198,3,0.25,142,0.656,2,1.0,16,0.5,0.506
1630230,Naji Marshall,1610612742,DAL,67,23,44,1973.0,1015,418,0.548,162,0.316,129,0.443,109,0.672,4,0.5,53,0.629,0.561
1631466,Nate Williams,1610612744,GSW,9,2,7,105.0,49,6,0.333,15,0.385,0,0.0,12,0.5,0,0.0,4,0.333,0.513
1629675,Naz Reid,1610612750,MIN,68,42,26,1770.0,932,195,0.544,378,0.395,136,0.372,100,0.677,59,0.684,30,0.591,0.568
1629674,Neemias Queta,1610612738,BOS,65,43,22,1637.0,643,36,0.459,10,0.333,0,0.0,515,0.683,2,0.333,112,0.691,0.637
1629651,Nic Claxton,1610612751,BKN,62,16,46,1764.0,738,241,0.503,19,0.229,14,0.304,398,0.675,11,0.364,116,0.605,0.574
1630208,Nick Richards,1610612741,CHI,46,19,27,665.0,263,14,0.667,24,0.385,2,0.167,172,0.537,5,0.333,48,0.516,0.529
1641733,Nick Smith Jr.,1610612747,LAL,25,12,13,318.0,146,46,0.468,47,0.4,68,0.397,4,0.4,0,0.0,4,0.667,0.523
1629638,Nickeil Alexander-Walker,1610612737,ATL,66,35,31,2195.0,1343,322,0.484,508,0.417,247,0.374,70,0.69,0,0.0,25,0.647,0.548
201587,Nicolas Batum,1610612746,LAC,64,33,31,1168.0,257,0,0.0,237,0.404,9,0.3,2,0.333,0,0.0,2,0.333,0.588
1628502,Nigel Hayes-Davis,1610612756,PHX,27,15,12,195.0,34,11,0.417,8,0.188,10,0.357,10,0.556,3,1.0,4,0.25,0.348
203999,Nikola Jokić,1610612743,DEN,54,32,22,1875.0,1524,202,0.624,321,0.447,134,0.45,435,0.678,252,0.612,277,0.635,0.625
1631107,Nikola Jović,1610612748,MIA,45,23,22,791.0,339,60,0.415,119,0.256,17,0.261,30,0.545,7,0.375,18,0.889,0.443
1642260,Nikola Topić,1610612760,OKC,5,3,2,53.0,16,4,0.286,3,0.333,5,0.5,2,0.5,0,0.0,0,0.0,0.5
202696,Nikola Vučević,1610612738,BOS,60,32,28,1740.0,935,94,0.56,377,0.416,54,0.482,314,0.59,89,0.432,128,0.544,0.558
1642363,Nique Clifford,1610612758,SAC,66,17,49,1574.0,512,136,0.409,143,0.325,126,0.351,53,0.694,0,0.0,21,0.588,0.473
1642855,Noa Essengue,1610612741,CHI,2,1,1,6.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1641730,Noah Clowney,1610612751,BKN,62,16,46,1695.0,773,224,0.482,361,0.343,40,0.283,46,0.581,2,1.0,8,0.167,0.5
1642869,Noah Penda,1610612753,ORL,50,26,24,694.0,222,52,0.365,69,0.338,26,0.37,33,0.536,2,0.5,2,1.0,0.5
1642849,Nolan Traore,1610612751,BKN,46,11,35,1015.0,380,176,0.419,111,0.336,49,0.274,12,0.5,0,0.0,4,0.25,0.444
1641807,Norchad Omier,1610612746,LAC,3,3,0,14.0,8,0,0.0,0,0.0,0,0.0,6,1.0,4,1.0,2,1.0,0.8
1626181,Norman Powell,1610612748,MIA,52,27,25,1564.0,1160,399,0.568,283,0.422,261,0.388,26,0.8,4,0.667,19,0.412,0.559
1628384,OG Anunoby,1610612752,NYK,56,37,19,1851.0,944,232,0.517,335,0.41,68,0.241,132,0.713,12,0.5,47,0.636,0.579
1630167,Obi Toppin,1610612754,IND,12,0,12,198.0,107,16,0.5,50,0.409,4,0.125,26,0.8,2,0.5,4,0.5,0.518
1630534,Ochai Agbaji,1610612751,BKN,55,26,29,860.0,269,37,0.424,69,0.247,29,0.522,67,0.681,0,0.0,10,0.5,0.504
1641765,Olivier-Maxence Prosper,1610612763,MEM,44,15,29,773.0,384,69,0.563,120,0.392,14,0.263,80,0.717,4,0.5,33,0.632,0.622
1630209,Omer Yurtseven,1610612744,GSW,3,1,2,20.0,6,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0.333
1630168,Onyeka Okongwu,1610612737,ATL,63,34,29,1976.0,993,171,0.496,386,0.387,30,0.35,301,0.642,33,0.4,92,0.583,0.568
1631115,Orlando Robinson,1610612753,ORL,4,2,2,25.0,7,0,0.0,3,0.5,0,0.0,4,0.667,0,0.0,0,0.0,0.7
1631131,Oscar Tshiebwe,1610612762,UTA,15,2,13,201.0,73,4,1.0,4,1.0,0,0.0,61,0.659,2,1.0,8,0.4,0.635
1642345,Oso Ighodaro,1610612756,PHX,70,39,31,1511.0,435,80,0.522,18,0.333,6,0.333,225,0.68,3,0.5,81,0.522,0.641
1631172,Ousmane Dieng,1610612749,MIL,44,29,15,685.0,255,43,0.463,99,0.413,99,0.418,13,0.5,0,0.0,6,0.5,0.55
1629023,P.J. Washington,1610612742,DAL,51,14,37,1572.0,724,196,0.478,196,0.344,40,0.305,157,0.59,21,0.4,74,0.611,0.501
1641790,PJ Hall,1610612766,CHA,19,7,12,213.0,86,2,0.5,9,0.429,0,0.0,57,0.489,0,0.0,11,0.667,0.534
1642359,Pacôme Dadiet,1610612752,NYK,24,15,9,90.0,29,0,0.0,12,0.25,3,0.167,2,0.5,0,0.0,4,1.0,0.426
1631094,Paolo Banchero,1610612753,ORL,59,31,28,2057.0,1318,513,0.465,166,0.45,207,0.294,171,0.742,69,0.511,71,0.614,0.499
1627783,Pascal Siakam,1610612754,IND,55,14,41,1844.0,1318,465,0.535,241,0.347,287,0.416,162,0.705,98,0.493,69,0.473,0.531
1626192,Pat Connaughton,1610612766,CHA,34,20,14,257.0,101,24,0.556,54,0.383,5,0.667,4,0.667,0,0.0,4,0.667,0.571
1630311,Pat Spencer,1610612744,GSW,53,26,27,926.0,358,111,0.427,87,0.403,103,0.331,43,0.606,2,0.25,23,0.667,0.492
1631116,Patrick Baldwin Jr.,1610612758,SAC,7,2,5,58.0,19,4,0.333,6,0.25,3,1.0,2,0.333,0,0.0,1,0.0,0.469
1630172,Patrick Williams,1610612741,CHI,60,21,39,1180.0,415,97,0.404,204,0.37,75,0.419,25,0.407,2,0.25,5,0.2,0.486
202331,Paul George,1610612755,PHI,27,16,11,824.0,431,79,0.423,174,0.439,116,0.359,15,0.5,15,0.4,17,0.667,0.517
1630194,Paul Reed,1610612765,DET,52,37,15,680.0,361,48,0.583,49,0.388,8,0.333,163,0.632,2,0.25,71,0.571,0.624
1630202,Payton Pritchard,1610612738,BOS,67,45,22,2184.0,1119,436,0.557,321,0.386,447,0.436,30,0.737,0,0.0,16,0.583,0.55
1642362,Payton Sandfort,1610612760,OKC,1,1,0,5.0,3,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0.5
1641796,Pelle Larsson,1610612748,MIA,59,34,25,1516.0,640,207,0.518,153,0.345,22,0.294,93,0.672,2,0.333,17,0.545,0.548
1631250,Pete Nance,1610612749,MIL,36,11,25,422.0,161,6,0.75,96,0.478,3,0.25,40,0.69,2,1.0,4,0.5,0.706
1631212,Peyton Watson,1610612743,DEN,49,31,18,1502.0,731,144,0.425,216,0.468,87,0.339,117,0.553,0,0.0,69,0.652,0.567
1630173,Precious Achiuwa,1610612758,SAC,62,16,46,1418.0,571,113,0.49,82,0.346,18,0.273,236,0.614,8,0.444,67,0.6,0.558
1629656,Quentin Grimes,1610612755,PHI,63,34,29,1888.0,851,224,0.547,240,0.369,128,0.272,44,0.76,2,1.0,16,0.667,0.533
1631245,Quenton Jackson,1610612754,IND,38,7,31,663.0,328,93,0.446,80,0.403,34,0.277,16,0.636,0,0.0,9,1.0,0.54
1642366,Quinten Post,1610612744,GSW,65,32,33,1140.0,505,31,0.424,273,0.35,28,0.375,116,0.754,22,0.643,18,0.5,0.545
1629628,RJ Barrett,1610612761,TOR,44,27,17,1328.0,838,257,0.513,224,0.352,47,0.349,135,0.779,18,0.545,38,0.552,0.558
1642853,Rasheer Fleming,1610612756,PHX,44,24,20,460.0,162,11,0.357,96,0.368,0,0.0,24,0.346,0,0.0,9,0.8,0.514
1642484,RayJ Dennis,1610612737,ATL,16,3,13,180.0,64,18,0.28,24,0.258,14,0.238,0,0.0,0,0.0,2,0.5,0.384
1641712,Rayan Rupert,1610612763,MEM,58,28,30,867.0,244,42,0.375,93,0.323,36,0.417,31,0.536,0,0.0,2,0.2,0.468
1642263,Reed Sheppard,1610612745,HOU,68,41,27,1769.0,910,188,0.494,374,0.401,281,0.384,6,0.5,0,0.0,13,0.5,0.542
1642434,Riley Minix,1610612739,CLE,5,4,1,19.0,13,2,1.0,3,0.333,2,0.5,6,1.0,0,0.0,0,0.0,0.722
1642265,Rob Dillingham,1610612741,CHI,53,26,27,699.0,275,117,0.431,67,0.404,69,0.323,6,0.429,0,0.0,4,0.5,0.42
1629057,Robert Williams III,1610612757,POR,48,23,25,816.0,324,4,0.5,29,0.379,0,0.0,250,0.766,0,0.0,28,0.875,0.743
1642911,Rocco Zikarsky,1610612750,MIN,4,0,4,16.0,6,0,0.0,0,0.0,0,0.0,4,0.667,0,0.0,0,0.0,0.6
1631199,Ron Harper Jr.,1610612738,BOS,22,16,6,246.0,82,10,0.714,57,0.345,10,0.444,6,0.6,0,0.0,2,1.0,0.526
1641842,Ronald Holland II,1610612765,DET,65,46,19,1317.0,547,146,0.479,111,0.236,9,0.121,92,0.661,0,0.0,19,0.5,0.476
1626220,Royce O'Neale,1610612756,PHX,69,39,30,2007.0,685,45,0.373,447,0.408,133,0.392,16,0.571,0,0.0,6,0.75,0.582
203497,Rudy Gobert,1610612750,MIN,67,42,25,2107.0,732,20,0.45,8,0.308,0,0.0,598,0.778,8,0.8,97,0.684,0.705
1629060,Rui Hachimura,1610612747,LAL,58,40,18,1669.0,655,80,0.515,304,0.439,163,0.549,108,0.667,17,0.389,46,0.704,0.606
201566,Russell Westbrook,1610612758,SAC,63,16,47,1826.0,960,296,0.504,300,0.342,204,0.368,61,0.591,24,0.615,17,0.875,0.503
1642346,Ryan Dunn,1610612756,PHX,61,35,26,1181.0,347,36,0.311,144,0.343,5,0.143,92,0.6,0,0.0,26,0.688,0.517
1641750,Ryan Kalkbrenner,1610612766,CHA,57,31,26,1252.0,453,0,0.0,6,0.5,0,0.0,396,0.761,7,0.6,50,0.808,0.746
1642948,Ryan Nembhard,1610612742,DAL,49,18,31,908.0,308,86,0.382,87,0.411,144,0.376,2,1.0,0,0.0,0,0.0,0.487
1631157,Ryan Rollins,1610612749,MIL,67,26,41,2158.0,1123,365,0.511,279,0.417,382,0.427,25,0.579,0,0.0,8,0.8,0.562
1630180,Saddiq Bey,1610612740,NOP,64,24,40,1987.0,1113,318,0.528,290,0.356,154,0.332,145,0.684,89,0.373,30,0.522,0.524
1630573,Sam Hauser,1610612738,BOS,66,45,21,1625.0,605,23,0.5,428,0.39,118,0.391,43,0.643,0,0.0,14,0.714,0.571
1630241,Sam Merrill,1610612739,CLE,44,30,14,1145.0,562,42,0.5,328,0.456,114,0.366,39,0.818,0,0.0,15,0.6,0.643
1630572,Sandro Mamukelashvili,1610612761,TOR,66,37,29,1446.0,716,103,0.594,259,0.366,18,0.304,183,0.642,12,0.444,67,0.611,0.603
1630583,Santi Aldama,1610612763,MEM,43,19,24,1198.0,602,137,0.527,204,0.366,56,0.353,128,0.6,18,0.5,32,0.6,0.553
1630703,Scoot Henderson,1610612757,POR,18,10,8,420.0,246,78,0.453,62,0.356,59,0.354,6,0.75,0,0.0,2,1.0,0.503
1630567,Scottie Barnes,1610612761,TOR,66,38,28,2255.0,1231,355,0.509,212,0.367,193,0.418,273,0.622,74,0.42,123,0.605,0.53
1630590,Scotty Pippen Jr.,1610612763,MEM,10,2,8,212.0,114,36,0.433,24,0.444,26,0.343,7,0.429,0,0.0,4,0.5,0.5
1642951,Sean Pedulla,1610612746,LAC,2,1,1,11.0,8,2,1.0,6,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0.571
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,27,4,0.667,12,0.5,6,0.6,2,1.0,0,0.0,0,0.0,0.706
1631101,Shaedon Sharpe,1610612757,POR,48,22,26,1439.0,1025,356,0.474,90,0.352,349,0.346,112,0.739,0,0.0,52,0.583,0.515
1628983,Shai Gilgeous-Alexander,1610612760,OKC,58,47,11,1943.0,1827,801,0.585,78,0.469,742,0.498,55,0.703,47,0.487,49,0.629,0.595
1630536,Sharife Cooper,1610612764,WAS,28,5,23,436.0,192,82,0.538,27,0.321,41,0.37,14,0.875,0,0.0,0,0.0,0.547
1631321,Sidy Cissoko,1610612757,POR,63,31,32,1306.0,362,57,0.449,153,0.3,25,0.346,34,0.824,0,0.0,19,0.8,0.498
1631323,Simone Fontecchio,1610612748,MIA,62,33,29,1055.0,523,40,0.37,266,0.35,58,0.385,49,0.656,0,0.0,23,0.625,0.52
1642883,Sion James,1610612766,CHA,70,36,34,1609.0,375,95,0.362,188,0.375,21,0.241,25,0.476,0,0.0,18,0.636,0.49
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,13,0,0.0,5,0.333,2,1.0,8,1.0,0,0.0,6,1.0,0.65
1642461,Spencer Jones,1610612743,DEN,58,35,23,1326.0,339,12,0.857,168,0.404,8,0.375,106,0.692,0,0.0,15,0.467,0.618
1630649,Stanley Umude,1610612759,SAS,2,2,0,7.0,2,2,1.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0.5
201939,Stephen Curry,1610612744,GSW,39,23,16,1222.0,1061,197,0.521,257,0.371,366,0.443,77,0.789,0,0.0,31,0.6,0.585
1642264,Stephon Castle,1610612759,SAS,59,44,15,1759.0,972,407,0.474,185,0.362,101,0.315,136,0.775,4,0.333,46,0.714,0.511
203500,Steven Adams,1610612745,HOU,32,21,11,730.0,187,6,0.6,6,0.5,0,0.0,142,0.483,6,1.0,28,0.478,0.504
1629004,Svi Mykhailiuk,1610612762,UTA,48,14,34,1123.0,438,54,0.5,192,0.43,99,0.389,33,0.696,0,0.0,6,1.0,0.609
204456,T.J. McConnell,1610612754,IND,51,13,38,880.0,474,254,0.536,53,0.412,220,0.507,34,0.625,0,0.0,26,0.857,0.541
1643007,Taelon Peter,1610612754,IND,31,4,27,348.0,122,7,0.75,78,0.317,15,0.294,8,0.8,0,0.0,2,1.0,0.513
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,6,0,0.0,5,0.5,0,0.0,1,0.0,0,0.0,2,1.0,0.357
1631106,Tari Eason,1610612745,HOU,46,27,19,1217.0,485,85,0.367,221,0.37,32,0.242,68,0.571,2,0.5,14,0.538,0.502
1627752,Taurean Prince,1610612749,MIL,14,6,8,275.0,84,15,0.538,54,0.462,9,0.25,0,0.0,0,0.0,0,0.0,0.604
1641707,Taylor Hendricks,1610612763,MEM,50,12,38,903.0,355,55,0.479,141,0.351,17,0.368,77,0.596,4,0.333,25,0.6,0.551
1629611,Terance Mann,1610612751,BKN,58,14,44,1413.0,425,138,0.5,121,0.394,75,0.333,57,0.59,0,0.0,19,0.7,0.529
1630545,Terrence Shannon Jr.,1610612750,MIN,31,18,13,363.0,135,38,0.394,42,0.333,22,0.4,4,1.0,0,0.0,2,1.0,0.505
203648,Thanasis Antetokounmpo,1610612749,MIL,28,8,20,94.0,36,12,0.375,0,0.0,0,0.0,10,0.8,1,0.0,2,1.0,0.524
1628418,Thomas Bryant,1610612739,CLE,52,31,21,590.0,302,0,0.0,126,0.358,2,0.25,130,0.706,10,0.444,27,0.6,0.578
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,222,27,0.429,102,0.425,6,0.667,34,0.7,0,0.0,8,0.4,0.62
203501,Tim Hardaway Jr.,1610612743,DEN,69,41,28,1867.0,949,103,0.523,473,0.414,207,0.451,46,0.76,2,1.0,38,0.833,0.591
202699,Tobias Harris,1610612765,DET,52,36,16,1464.0,682,124,0.431,190,0.356,140,0.473,81,0.604,131,0.63,31,0.591,0.516
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,35,2,0.0,0,0.0,0,0.0,25,0.5,0,0.0,6,0.5,0.478
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,151,10,0.556,7,0.429,4,0.667,87,0.485,8,0.5,26,0.769,0.561
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,894,131,0.43,431,0.362,96,0.311,139,0.721,0,0.0,50,0.71,0.544
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,269,104,0.576,24,0.4,103,0.408,2,1.0,0,0.0,0,0.0,0.534
1631218,Trayce Jackson-Davis,1610612761,TOR,45,24,21,454.0,166,4,1.0,3,1.0,0,0.0,116,0.58,4,0.5,24,0.563,0.575
1642848,Tre Johnson,1610612764,WAS,56,12,44,1348.0,692,200,0.445,219,0.357,279,0.452,12,0.625,0,0.0,10,0.5,0.513
1630200,Tre Jones,1610612741,CHI,53,24,29,1431.0,684,323,0.534,75,0.287,69,0.508,58,0.833,0,0.0,21,0.8,0.578
1630544,Tre Mann,1610612766,CHA,45,24,21,634.0,273,93,0.385,81,0.351,101,0.308,3,0.5,0,0.0,0,0.0,0.442
1630570,Trendon Watford,1610612755,PHI,46,22,24,778.0,297,118,0.5,30,0.244,14,0.269,47,0.688,25,0.579,15,0.438,0.532
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,4,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0.667
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,14,6,0.6,6,0.667,4,1.0,0,0.0,0,0.0,0,0.0,0.778
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,9,3,0.5,0,0.0,0,0.0,4,0.667,0,0.0,0,0.0,0.571
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,1362,255,0.434,428,0.442,276,0.322,200,0.789,0,0.0,39,0.75,0.577
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,13,0,0.0,3,0.2,0,0.0,10,0.625,0,0.0,0,0.0,0.406
1641774,Tristan Vukcevic,1610612764,WAS,44,8,36,589.0,381,57,0.583,127,0.362,51,0.404,99,0.745,4,1.0,58,0.538,0.56
1641783,Tristan da Silva,1610612753,ORL,64,36,28,1559.0,608,108,0.436,261,0.371,89,0.371,90,0.688,4,0.667,21,0.435,0.542
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,262,94,0.529,24,0.364,131,0.481,4,0.667,0,0.0,2,1.0,0.587
1631102,TyTy Washington Jr.,1610612746,LAC,9,5,4,52.0,19,6,0.75,6,0.5,7,0.5,0,0.0,0,0.0,0,0.0,0.679
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,20,4,0.2,9,0.214,2,0.143,2,0.0,0,0.0,0,0.0,0.232
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,492,183,0.6,88,0.4,180,0.441,14,0.667,0,0.0,6,0.5,0.565
1642278,Tyler Kolek,1610612752,NYK,56,35,21,683.0,246,90,0.434,80,0.386,64,0.333,10,0.833,0,0.0,2,0.25,0.504
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.167
