PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
1643007,Taelon Peter,1610612754,IND,31,4,27,348.0,26,82,0.317,78,26,82,0.317,0.476
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,2,4,0.5,5,1,2,0.5,0.625
1631106,Tari Eason,1610612745,HOU,46,27,19,1217.0,71,193,0.368,212,70,183,0.383,0.549
1627752,Taurean Prince,1610612749,MIL,14,6,8,275.0,18,39,0.462,54,18,39,0.462,0.692
1641707,Taylor Hendricks,1610612763,MEM,50,12,38,903.0,47,134,0.351,141,47,133,0.353,0.526
1629611,Terance Mann,1610612751,BKN,58,14,44,1413.0,41,104,0.394,121,39,99,0.394,0.582
1630545,Terrence Shannon Jr.,1610612750,MIN,31,18,13,363.0,14,42,0.333,42,14,41,0.341,0.5
203648,Thanasis Antetokounmpo,1610612749,MIL,28,8,20,94.0,0,2,0.0,0,0,2,0.0,0.0
1628418,Thomas Bryant,1610612739,CLE,52,31,21,590.0,42,119,0.353,123,39,111,0.351,0.517
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,34,80,0.425,102,34,80,0.425,0.638
203501,Tim Hardaway Jr.,1610612743,DEN,69,41,28,1867.0,161,388,0.415,473,151,374,0.404,0.61
202699,Tobias Harris,1610612765,DET,52,36,16,1464.0,64,180,0.356,190,62,172,0.36,0.528
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,0,0,,0,,,,
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,3,7,0.429,7,1,2,0.5,0.5
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,0,0,,0,,,,
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,140,386,0.363,419,139,383,0.363,0.543
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,8,19,0.421,24,8,19,0.421,0.632
1631218,Trayce Jackson-Davis,1610612761,TOR,45,24,21,454.0,1,1,1.0,3,1,1,1.0,1.5
1642848,Tre Johnson,1610612764,WAS,56,12,44,1348.0,74,206,0.359,216,68,196,0.347,0.524
1630200,Tre Jones,1610612741,CHI,53,24,29,1431.0,23,80,0.288,69,23,78,0.295,0.431
1630544,Tre Mann,1610612766,CHA,45,24,21,634.0,27,77,0.351,81,27,77,0.351,0.526
1630570,Trendon Watford,1610612755,PHI,47,23,24,788.0,10,40,0.25,30,10,40,0.25,0.375
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,0,1,0.0,0,0,1,0.0,0.0
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,0,3,0.0,0,0,3,0.0,0.0
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,2,3,0.667,6,2,3,0.667,1.0
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,0,0,,0,,,,
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,141,321,0.439,419,137,315,0.435,0.653
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,1,5,0.2,3,1,5,0.2,0.3
1641774,Tristan Vukcevic,1610612764,WAS,44,8,36,589.0,46,125,0.368,127,35,102,0.343,0.508
1641783,Tristan da Silva,1610612753,ORL,64,36,28,1559.0,86,234,0.368,255,83,222,0.374,0.545
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,6,19,0.316,18,6,19,0.316,0.474
1631102,TyTy Washington Jr.,1610612746,LAC,9,5,4,52.0,2,4,0.5,6,2,4,0.5,0.75
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,3,14,0.214,9,3,14,0.214,0.321
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,29,74,0.392,86,28,68,0.412,0.581
1642278,Tyler Kolek,1610612752,NYK,56,35,21,683.0,27,70,0.386,80,26,68,0.382,0.571
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,0,5,0.0,0,0,5,0.0,0.0
1631213,Tyrese Martin,1610612755,PHI,44,11,33,771.0,45,135,0.333,135,45,135,0.333,0.5
1630178,Tyrese Maxey,1610612755,PHI,61,33,28,2334.0,93,224,0.415,275,89,219,0.406,0.614
1642878,Tyrese Proctor,1610612739,CLE,42,28,14,436.0,25,67,0.373,75,25,66,0.379,0.56
1630623,Tyson Etienne,1610612751,BKN,14,2,12,135.0,12,39,0.308,36,12,38,0.316,0.462
1626145,Tyus Jones,1610612743,DEN,61,31,30,925.0,27,97,0.278,80,26,95,0.274,0.412
1642845,VJ Edgecombe,1610612755,PHI,63,36,27,2198.0,85,231,0.368,253,83,226,0.367,0.548
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,101,248,0.407,278,76,203,0.374,0.56
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,44,118,0.373,131,43,117,0.368,0.555
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,0,0,,0,,,,
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,110,266,0.414,327,107,262,0.408,0.615
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,4,5,0.8,12,4,5,0.8,1.2
1642383,Walter Clayton Jr.,1610612763,MEM,58,16,42,1135.0,32,104,0.308,96,32,103,0.311,0.462
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,89,248,0.359,243,65,198,0.328,0.49
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,0,1,0.0,0,0,1,0.0,0.0
1642954,Will Richard,1610612744,GSW,59,31,28,1190.0,62,169,0.367,180,56,159,0.352,0.533
1642860,Will Riley,1610612764,WAS,61,15,46,1227.0,43,126,0.341,128,42,123,0.341,0.508
1630214,Xavier Tillman,1610612766,CHA,24,17,7,148.0,3,14,0.214,9,3,14,0.214,0.321
1642905,Yang Hansen,1610612757,POR,39,20,19,277.0,5,38,0.132,15,5,36,0.139,0.197
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,1,7,0.143,3,1,5,0.2,0.214
1642530,Yuki Kawamura,1610612741,CHI,11,4,7,121.0,4,7,0.571,12,4,7,0.571,0.857
1642274,Yves Missi,1610612740,NOP,58,19,39,1110.0,2,7,0.286,4,0,1,0.0,0.286
1642258,Zaccharie Risacher,1610612737,ATL,55,31,24,1301.0,75,207,0.362,219,69,185,0.373,0.529
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,13,27,0.481,35,9,21,0.429,0.648
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,4,10,0.4,9,1,5,0.2,0.45
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,53,130,0.408,156,50,118,0.424,0.6
1630192,Zeke Nnaji,1610612743,DEN,47,33,14,575.0,14,52,0.269,40,12,47,0.255,0.385
1630533,Ziaire Williams,1610612751,BKN,49,13,36,1116.0,72,216,0.333,215,71,214,0.332,0.498
1629627,Zion Williamson,1610612740,NOP,54,22,32,1602.0,0,1,0.0,0,0,0,,0.0
1642389,Zyon Pullin,1610612750,MIN,1,1,0,5.0,0,0,,0,,,,
