player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
1630191,Isaiah Stewart,DET,45,488,371,201,170,83,409,49.0,59.87,-10.88,192,212,55.21,170,195,38.24,34,53,77.94,0,0,,9,24,88.89,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,3,4,66.67
203110,Draymond Green,GSW,53,475,372,243,129,74,406,50.05,58.71,-8.65,236,254,53.81,129,153,39.53,25,39,78.0,1,2,66.67,7,17,80.95,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,10,62.5
203995,Vasilije Micic,CHA,60,422,370,216,154,75,404,43.51,52.36,-8.85,209,218,52.15,154,129,27.92,25,38,76.0,1,3,100.0,7,20,95.24,0,0,,0,0,,1,3,100.0,0,0,,1,1,100.0,1,2,100.0,5,8,80.0
1630598,Aaron Wiggins,OKC,74,534,374,248,126,66,403,56.81,66.25,-9.44,240,280,58.33,126,186,49.21,27,42,77.78,0,0,,8,24,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1630230,Naji Marshall,NOP,64,462,361,213,148,86,400,48.33,57.92,-9.59,205,204,49.76,148,174,39.19,31,50,80.65,2,5,83.33,8,22,91.67,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1630692,Jordan Goodwin,MEM,53,362,372,237,135,57,399,38.63,45.58,-6.95,232,186,40.09,135,123,30.37,18,26,72.22,0,0,,5,14,93.33,0,0,,0,0,,1,2,100.0,0,0,,1,0,0.0,0,0,,7,11,78.57
1630182,Josh Green,DAL,57,469,374,187,187,57,399,47.28,58.76,-11.48,183,206,56.28,185,210,37.84,15,18,60.0,1,2,66.67,4,12,100.0,2,8,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,8,11,68.75
1629001,De'Anthony Melton,PHI,38,421,360,146,214,79,397,41.52,53.32,-11.8,139,110,39.57,214,231,35.98,23,38,82.61,0,0,,7,20,95.24,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,13,21,80.77
1630172,Patrick Williams,CHI,43,429,359,211,148,66,390,46.03,55.28,-9.25,207,192,46.38,148,177,39.86,29,44,75.86,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1631200,Kris Murray,POR,54,376,366,183,183,56,389,38.72,48.13,-9.4,173,172,49.71,183,147,26.78,21,29,69.05,0,0,,10,25,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630163,LaMelo Ball,CHA,19,431,346,178,168,83,388,45.71,56.34,-10.63,174,176,50.57,168,177,35.12,27,46,85.19,1,3,100.0,4,10,83.33,0,0,,6,5,83.33,1,2,100.0,0,0,,0,0,,0,0,,7,12,85.71
1631218,Trayce Jackson-Davis,GSW,63,540,332,331,1,132,388,67.75,69.22,-1.46,309,422,68.28,1,0,0.0,51,57,55.88,0,0,,22,57,86.36,0,0,,0,0,,0,0,,1,2,100.0,0,0,,2,0,0.0,2,2,50.0
1631117,Walker Kessler,UTA,63,509,343,324,19,90,383,64.03,66.52,-2.49,314,422,67.2,19,12,21.05,31,38,61.29,0,0,,10,26,86.67,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,8,10,62.5
1629599,Amir Coffey,LAC,65,463,352,168,184,71,381,48.28,60.41,-12.13,157,170,54.14,183,207,37.7,21,37,88.1,1,3,100.0,11,30,90.91,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71
1626196,Josh Richardson,MIA,43,425,347,157,190,54,375,45.31,57.31,-12.01,154,170,55.19,189,195,34.39,10,18,90.0,2,6,100.0,3,9,100.0,1,4,100.0,7,7,100.0,0,0,,0,0,,0,0,,1,1,100.0,8,15,93.75
1626192,Pat Connaughton,MIL,75,428,347,109,238,58,373,43.23,57.45,-14.21,103,126,61.17,238,246,34.45,13,20,76.92,1,3,100.0,6,18,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,11,14,63.64
203897,Zach LaVine,CHI,23,414,326,179,147,92,371,46.46,56.48,-10.02,170,176,51.76,147,141,31.97,31,54,87.1,0,0,,9,26,96.3,0,0,,6,5,83.33,0,0,,0,0,,1,1,100.0,0,0,,7,11,78.57
1630631,Jose Alvarado,NOP,56,397,345,138,207,52,370,41.83,53.96,-12.12,137,126,45.99,207,234,37.68,17,20,58.82,1,2,66.67,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71
1628975,Jevon Carter,CHI,67,357,365,131,234,7,368,36.77,48.49,-11.73,130,120,46.15,234,231,32.91,1,2,100.0,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1630201,Malachi Flynn,DET,62,380,325,156,169,71,359,42.7,53.33,-10.64,152,152,50.0,168,165,32.74,20,32,80.0,2,3,50.0,4,11,91.67,1,4,100.0,4,4,100.0,0,0,,0,0,,0,0,,0,0,,8,9,56.25
1631222,Jake LaRavia,MEM,35,379,303,147,156,109,354,43.51,53.99,-10.48,140,116,41.43,156,159,33.97,39,63,80.77,2,6,100.0,7,19,90.48,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,8,15,93.75
1630570,Trendon Watford,BKN,59,432,311,243,68,97,353,54.89,61.07,-6.18,229,246,53.71,68,81,39.71,34,54,79.41,0,0,,14,40,95.24,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,7,11,78.57
1626168,Trey Lyles,SAC,57,419,321,102,219,70,350,45.01,59.55,-14.55,91,96,52.75,218,249,38.07,21,31,73.81,1,2,66.67,11,29,87.88,1,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,6,7,58.33
1629656,Quentin Grimes,DET,51,359,328,88,240,45,347,38.15,51.61,-13.46,84,74,44.05,239,240,33.47,15,21,70.0,2,6,100.0,4,11,91.67,1,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1630164,James Wiseman,DET,62,446,305,303,2,102,347,62.46,63.74,-1.27,285,338,59.3,2,0,0.0,35,53,75.71,0,0,,18,45,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,71.43
1630549,Day'Ron Sharpe,BKN,61,415,294,279,15,123,346,57.16,59.61,-2.44,260,290,55.77,15,12,26.67,45,56,62.22,0,0,,19,47,82.46,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,10,71.43
1629312,Haywood Highsmith,MIA,61,405,329,137,192,36,345,45.66,58.72,-13.06,133,146,54.89,192,228,39.58,7,8,57.14,2,4,66.67,4,9,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,6,10,83.33
1630544,Tre Mann,CHA,35,382,316,190,126,59,342,46.76,55.85,-9.1,179,174,48.6,126,141,37.3,16,23,71.88,1,3,100.0,11,30,90.91,0,0,,3,2,66.67,0,0,,0,0,,2,2,100.0,0,0,,4,7,87.5
1630558,Davion Mitchell,SAC,69,379,323,165,158,42,341,44.8,55.49,-10.69,159,166,52.2,158,171,36.08,12,18,75.0,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,6,50.0
1628365,Markelle Fultz,ORL,43,335,326,308,18,33,340,47.59,49.19,-1.6,301,286,47.51,18,12,22.22,11,16,72.73,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,2,2,50.0
1628379,Luke Kennard,MEM,39,429,315,77,238,45,338,46.99,64.07,-17.08,75,64,42.67,238,321,44.96,3,4,66.67,4,12,100.0,2,5,83.33,0,0,,4,3,75.0,1,3,100.0,0,0,,3,3,100.0,1,1,100.0,7,13,92.86
1630700,Dyson Daniels,NOP,59,354,311,176,135,53,337,43.65,52.94,-9.29,173,188,54.34,135,126,31.11,20,24,60.0,0,0,,3,7,77.78,0,0,,0,0,,0,0,,1,2,100.0,1,0,0.0,0,0,,4,7,87.5
203957,Dante Exum,DAL,54,428,302,194,108,68,333,54.87,64.47,-9.6,189,206,54.5,108,159,49.07,25,39,78.0,1,3,100.0,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,70.0
1641726,Dereck Lively II,DAL,55,483,296,294,2,81,332,71.45,72.82,-1.37,283,420,74.2,2,0,0.0,29,28,48.28,0,0,,11,29,87.88,0,0,,0,0,,1,1,50.0,0,0,,1,0,0.0,0,0,,5,5,50.0
1629680,Matisse Thybulle,POR,65,354,317,86,231,29,331,39.6,53.68,-14.08,84,88,52.38,231,240,34.63,12,20,83.33,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,1,0,0.0
203914,Gary Harris,ORL,54,372,297,92,205,45,323,44.08,58.71,-14.64,90,106,58.89,204,225,36.76,9,14,77.78,0,0,,2,6,100.0,1,3,75.0,6,4,66.67,0,0,,0,0,,4,4,100.0,0,0,,7,10,71.43
1628371,Jonathan Isaac,ORL,57,393,286,174,112,82,322,51.11,61.01,-9.9,164,188,57.32,111,123,36.94,25,31,62.0,3,8,88.89,10,28,93.33,1,3,75.0,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,6,11,91.67
1627739,Kris Dunn,UTA,62,349,307,197,110,28,320,46.41,54.65,-8.24,195,202,51.79,110,123,37.27,9,13,72.22,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1628464,Daniel Theis,LAC,59,376,293,222,71,50,316,53.18,59.68,-6.5,218,252,57.8,71,78,36.62,16,22,68.75,0,0,,4,11,91.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,6,11,91.67
1630165,Killian Hayes,,42,289,283,209,74,50,308,41.88,47.38,-5.49,202,176,43.56,74,66,29.73,10,12,60.0,0,0,,7,18,85.71,0,0,,5,3,60.0,0,0,,0,0,,1,0,0.0,1,1,100.0,8,13,81.25
1631107,Nikola Jović,MIA,44,352,281,118,163,47,303,45.54,58.34,-12.8,114,116,50.88,163,195,39.88,17,24,70.59,1,3,100.0,4,11,91.67,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,3,2,33.33
1630214,Xavier Tillman,BOS,52,284,279,198,81,50,302,41.22,47.18,-5.96,194,194,50.0,81,60,24.69,18,16,44.44,0,0,,4,8,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,6,60.0
1629234,Drew Eubanks,PHX,71,379,253,250,3,93,296,62.96,64.47,-1.52,242,282,58.26,3,9,100.0,32,48,75.0,0,0,,8,24,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11,16,76.19
1641733,Nick Smith Jr.,CHA,49,302,289,143,146,15,296,40.87,51.08,-10.22,142,98,34.51,146,189,43.15,6,10,83.33,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
203926,Doug McDermott,IND,63,351,284,55,229,19,293,43.01,60.03,-17.01,54,56,51.85,229,282,41.05,7,8,57.14,0,0,,1,3,100.0,0,0,,0,0,,1,2,66.67,0,0,,1,0,0.0,0,0,,0,0,
1629013,Landry Shamet,WAS,44,327,274,117,157,46,291,43.54,55.57,-12.02,108,112,51.85,155,153,32.9,11,20,90.91,2,6,100.0,9,23,85.19,2,6,75.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,6,100.0
203109,Jae Crowder,MIL,49,312,270,104,166,36,287,42.05,54.58,-12.53,103,110,53.4,166,174,34.94,6,10,83.33,4,8,66.67,1,3,100.0,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,5,6,66.67
1629026,Kenrich Williams,OKC,68,325,280,139,141,14,287,45.45,56.79,-11.33,139,150,53.96,141,168,39.72,3,2,33.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1630543,Isaiah Jackson,IND,54,380,232,228,4,99,276,66.9,68.95,-2.05,215,282,65.58,4,0,0.0,34,48,70.59,0,0,,13,37,94.87,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,9,13,72.22
1641710,Anthony Black,ORL,61,303,236,145,91,75,270,47.49,56.32,-8.83,138,134,48.55,91,108,39.56,25,33,66.0,0,0,,7,18,85.71,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,10,55.56
1631121,Bryce McGowens,CHA,53,302,230,128,102,85,268,46.68,56.47,-9.79,119,116,48.74,102,102,33.33,36,60,83.33,0,0,,9,22,81.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1626204,Larry Nance Jr.,NOP,59,350,241,176,65,61,268,57.57,65.34,-7.77,169,208,61.54,65,81,41.54,21,33,78.57,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1628470,Torrey Craig,CHI,53,303,251,98,153,36,266,43.85,56.78,-12.93,92,84,45.65,153,180,39.22,10,14,70.0,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,7,70.0
201587,Nicolas Batum,PHI,57,320,256,71,185,21,265,44.57,60.32,-15.75,70,84,60.0,185,219,39.46,5,6,60.0,2,5,83.33,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1626172,Kevon Looney,GSW,69,325,229,228,1,80,264,60.3,61.51,-1.21,218,252,57.8,1,0,0.0,29,40,68.97,0,0,,10,26,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,7,58.33
1631108,Max Christie,LAL,60,284,241,123,118,46,263,43.96,54.36,-10.39,122,120,49.18,117,123,35.04,16,26,81.25,1,3,100.0,1,3,100.0,1,3,75.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,4,6,75.0
203935,Marcus Smart,MEM,20,289,237,103,134,56,263,43.46,55.23,-11.77,98,110,56.12,134,126,31.34,10,15,75.0,1,3,100.0,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,14,21,75.0
1629629,Cam Reddish,LAL,44,260,234,124,110,54,260,41.14,50.43,-9.3,122,104,42.62,110,111,33.64,21,34,80.95,0,0,,2,6,100.0,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,4,4,50.0
1630538,Bones Hyland,LAC,33,250,247,113,134,21,257,38.52,48.78,-10.26,112,102,45.54,134,129,32.09,7,10,71.43,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,100.0
1628449,Chris Boucher,TOR,47,315,211,119,92,92,252,51.89,62.63,-10.73,107,130,60.75,92,90,32.61,38,59,77.63,0,0,,12,34,94.44,0,0,,0,0,,1,1,50.0,0,0,,0,0,,1,0,0.0,1,1,50.0
1641707,Taylor Hendricks,UTA,40,292,240,100,140,29,252,44.99,57.76,-12.77,96,102,53.12,140,159,37.86,9,15,83.33,1,2,66.67,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1641854,Craig Porter Jr.,CLE,43,285,228,194,34,56,252,52.2,56.4,-4.21,186,192,51.61,34,36,35.29,20,33,82.5,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,3,37.5
1629006,Josh Okogie,PHX,54,277,206,112,94,102,251,45.48,55.21,-9.72,99,88,44.44,94,87,30.85,36,54,75.0,0,0,,13,35,89.74,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,13,72.22
1631104,Blake Wesley,SAS,56,268,215,160,55,78,251,47.6,53.75,-6.14,154,168,54.55,55,36,21.82,35,44,62.86,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631165,Keon Ellis,SAC,49,310,232,64,168,35,249,46.41,62.65,-16.24,62,70,56.45,168,210,41.67,9,15,83.33,1,1,33.33,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,6,7,58.33
1629048,Goga Bitadze,ORL,51,311,209,195,14,87,248,59.92,62.88,-2.96,185,228,61.62,14,6,14.29,25,34,68.0,0,0,,10,26,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,14,17,62.96
1630256,Jae'Sean Tate,HOU,61,265,229,152,77,39,246,46.17,53.83,-7.66,147,160,54.42,77,69,29.87,13,16,61.54,0,0,,5,13,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,7,87.5
204060,Joe Ingles,ORL,65,289,221,64,157,31,243,45.87,61.58,-15.71,63,54,42.86,157,207,43.95,5,9,90.0,0,0,,1,3,100.0,0,0,,14,10,71.43,0,0,,0,0,,0,0,,0,0,,3,6,100.0
1641767,Ben Sheppard,IND,49,252,229,73,156,26,242,39.25,52.4,-13.15,70,76,54.29,156,147,31.41,7,12,85.71,0,0,,3,9,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,5,7,70.0
1630205,Lamar Stevens,MEM,31,246,222,179,43,44,242,46.33,50.96,-4.63,174,160,45.98,43,42,32.56,15,26,86.67,0,0,,5,13,86.67,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,4,50.0
1629726,Garrison Mathews,ATL,60,325,226,33,193,42,241,47.31,66.47,-19.16,32,34,53.12,188,240,42.55,5,6,60.0,8,23,95.83,1,2,66.67,5,18,90.0,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,
1631119,Jaylin Williams,OKC,66,270,224,81,143,39,241,42.86,55.98,-13.12,76,70,46.05,143,159,37.06,13,22,84.62,0,0,,5,12,80.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1641729,Brice Sensabaugh,UTA,30,241,218,103,115,41,237,40.71,51.05,-10.34,100,96,48.0,115,102,29.57,13,24,92.31,2,6,100.0,3,7,77.78,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,2,4,100.0
1631124,Julian Strawther,DEN,43,227,222,84,138,31,237,37.03,48.17,-11.14,82,78,47.56,138,123,29.71,7,12,85.71,0,0,,2,4,66.67,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,7,10,71.43
1629111,Jock Landale,HOU,49,274,206,166,40,65,235,53.0,58.4,-5.4,159,178,55.97,40,30,25.0,24,37,77.08,0,0,,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1628981,Bruno Fernando,ATL,41,282,187,183,4,96,230,59.49,61.51,-2.01,172,196,56.98,4,0,0.0,38,50,65.79,0,0,,11,28,84.85,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,4,7,87.5
1628998,Cody Martin,CHA,28,211,215,129,86,33,229,38.43,45.97,-7.53,126,104,41.27,85,78,30.59,12,16,66.67,1,2,66.67,3,7,77.78,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1630590,Scotty Pippen Jr.,MEM,21,271,203,131,72,55,229,50.75,59.64,-8.89,128,134,52.34,71,87,40.85,20,30,75.0,1,1,33.33,3,9,100.0,1,3,75.0,0,0,,0,0,,0,0,,1,0,0.0,0,0,,4,7,87.5
1628436,Luke Kornet,BOS,57,334,203,202,1,54,228,72.29,73.65,-1.35,196,270,68.88,1,3,100.0,20,37,92.5,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,4,6,75.0
1630537,Chris Duarte,SAC,55,230,210,83,127,33,226,39.66,51.22,-11.57,81,68,41.98,127,132,34.65,11,17,77.27,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,4,6,75.0
1628964,Mo Bamba,PHI,51,253,198,134,64,50,221,49.61,57.5,-7.89,129,134,51.94,64,75,39.06,20,29,72.5,0,0,,5,13,86.67,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1631216,Caleb Houstan,ORL,48,253,206,13,193,26,220,40.1,58.18,-18.08,12,14,58.33,193,216,37.31,6,9,75.0,1,2,66.67,1,3,100.0,0,0,,4,4,100.0,1,3,100.0,0,0,,1,0,0.0,0,0,,1,2,100.0
1629723,John Konchar,MEM,51,235,208,88,120,25,220,41.81,53.65,-11.84,85,94,55.29,120,114,31.67,6,9,75.0,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,5,10,100.0
203552,Seth Curry,CHA,38,226,204,96,108,31,219,41.32,51.92,-10.6,93,78,41.94,105,105,33.33,4,7,87.5,2,5,83.33,3,9,100.0,3,12,100.0,7,6,85.71,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1630215,Jared Butler,WAS,37,251,201,123,78,36,217,48.64,57.88,-9.23,118,138,58.47,78,72,30.77,11,19,86.36,0,0,,5,14,93.33,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1629003,Shake Milton,NYK,41,210,191,130,61,48,212,42.77,49.5,-6.73,125,112,44.8,60,45,25.0,16,27,84.38,0,0,,5,13,86.67,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1629637,Jaxson Hayes,LAL,60,303,175,167,8,82,210,68.86,71.77,-2.91,154,226,73.38,8,0,0.0,25,28,56.0,0,0,,13,35,89.74,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,9,14,77.78
1626153,Delon Wright,MIA,45,210,188,120,68,45,209,42.94,50.53,-7.58,117,92,39.32,68,75,36.76,15,25,83.33,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,83.33
1631260,AJ Green,MIL,50,252,196,27,169,19,206,43.45,61.66,-18.21,27,28,51.85,167,201,40.12,1,2,100.0,1,3,100.0,0,0,,2,7,87.5,2,1,50.0,1,2,100.0,0,0,,2,2,100.0,0,0,,3,6,100.0
1629667,Jalen McDaniels,TOR,47,169,189,118,71,37,205,34.77,41.16,-6.39,113,96,42.48,71,36,16.9,13,21,80.77,1,3,100.0,5,13,86.67,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1630592,Jalen Wilson,BKN,40,214,179,105,74,46,201,44.77,53.7,-8.93,100,94,47.0,74,72,32.43,12,20,83.33,0,0,,5,14,93.33,0,0,,3,3,100.0,0,0,,0,0,,0,0,,0,0,,7,11,78.57
1630231,KJ Martin,PHI,50,224,181,153,28,41,198,51.97,56.27,-4.3,146,164,56.16,28,24,28.57,15,18,60.0,0,0,,7,17,80.95,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,25.0
1629630,Ja Morant,MEM,9,226,170,119,51,64,198,49.67,57.02,-7.35,112,118,52.68,51,42,27.45,21,33,78.57,1,2,66.67,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,91.67
203486,Mason Plumlee,LAC,46,244,153,147,6,99,198,59.37,62.07,-2.7,138,156,56.52,6,0,0.0,41,61,74.39,0,0,,9,23,85.19,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,4,50.0
1630209,Omer Yurtseven,UTA,39,222,184,160,24,28,195,52.86,56.54,-3.68,154,176,57.14,24,15,20.83,8,11,68.75,0,0,,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1630550,JT Thor,CHA,53,199,183,102,81,20,193,42.52,51.88,-9.36,100,100,50.0,81,84,34.57,8,8,50.0,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,1,1,50.0
1629052,Oshae Brissett,BOS,45,201,153,98,55,83,191,45.27,53.03,-7.76,92,94,51.09,55,45,27.27,33,38,57.58,1,2,66.67,6,16,88.89,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,3,4,66.67
1631106,Tari Eason,HOU,21,201,176,128,48,28,188,46.96,53.37,-6.4,124,122,49.19,48,54,37.5,10,15,75.0,0,0,,4,8,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1627780,Gary Payton II,GSW,42,237,179,125,54,21,188,54.73,62.95,-8.22,122,158,64.75,54,60,37.04,8,10,62.5,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1628995,Kevin Knox II,,28,204,177,87,90,19,184,44.06,55.03,-10.97,82,90,54.88,90,87,32.22,7,12,85.71,0,0,,5,15,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631109,Mark Williams,CHA,19,242,151,151,0,64,181,66.12,67.54,-1.42,147,188,63.95,0,0,,26,36,69.23,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1630699,MarJon Beauchamp,MIL,40,211,166,91,75,28,180,48.51,59.16,-10.66,90,100,55.56,75,90,40.0,13,18,69.23,0,0,,1,2,66.67,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,
1630527,Brandon Boston,LAC,28,167,161,109,52,33,177,41.03,47.57,-6.54,108,100,46.3,52,42,26.92,13,18,69.23,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1630264,Anthony Gill,WAS,36,189,160,119,41,36,177,47.61,53.74,-6.13,117,126,53.85,41,30,24.39,11,16,72.73,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,11,91.67
1630192,Zeke Nnaji,DEN,54,186,149,126,23,62,177,48.56,52.76,-4.19,120,114,47.5,23,18,26.09,20,29,72.5,0,0,,6,15,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,10,62.5
1631207,Dalen Terry,CHI,51,180,157,83,74,43,177,41.76,51.16,-9.4,80,98,61.25,74,51,22.97,14,18,64.29,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,6,50.0
1641712,Rayan Rupert,POR,38,155,161,83,78,25,173,36.47,45.06,-8.59,82,50,30.49,78,84,35.9,10,16,80.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1630572,Sandro Mamukelashvili,SAS,36,190,155,91,64,34,171,46.57,55.9,-9.33,89,104,58.43,64,57,29.69,15,24,80.0,0,0,,2,4,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1626158,Richaun Holmes,WAS,37,199,147,144,3,47,168,57.85,59.34,-1.49,139,152,54.68,3,3,33.33,14,21,75.0,0,0,,5,14,93.33,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,6,8,66.67
1628467,Maxi Kleber,DAL,42,191,146,54,92,47,168,44.32,57.3,-12.98,51,56,54.9,92,96,34.78,13,21,80.77,0,0,,3,8,88.89,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,8,8,50.0
1630531,Jaden Springer,BOS,37,163,148,100,48,42,168,42.23,48.95,-6.73,98,94,47.96,48,30,20.83,17,29,85.29,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1631098,Johnny Davis,WAS,42,152,154,114,40,24,166,40.75,46.18,-5.43,113,94,41.59,40,42,35.0,5,7,70.0,1,2,66.67,1,3,100.0,0,0,,0,0,,1,1,50.0,0,0,,1,0,0.0,0,0,,4,3,37.5
