player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
1641757,Jordan Miller,LAC,56,593,392,285,107,173,474,55.73,63.34,-7.61,276,326,59.06,107,114,35.51,76,117,76.97,0,0,,9,27,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,9,75.0
1628379,Luke Kennard,LAL,76,633,433,193,240,68,471,53.92,68.37,-14.45,192,230,59.9,236,327,46.19,15,27,90.0,2,5,83.33,1,3,100.0,4,16,100.0,15,13,86.67,0,0,,0,0,,0,0,,0,0,,6,12,100.0
203932,Aaron Gordon,DEN,36,582,398,241,157,163,469,52.15,61.95,-9.8,224,240,53.57,157,183,38.85,54,84,77.78,4,10,83.33,17,45,88.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13,20,76.92
1630631,Jose Alvarado,NYK,64,502,437,154,283,46,459,41.73,54.89,-13.17,151,164,54.3,283,297,34.98,11,16,72.73,2,4,66.67,3,7,77.78,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,6,11,91.67
1642366,Quinten Post,GSW,62,513,438,161,277,43,458,42.89,56.14,-13.24,159,196,61.64,276,276,33.33,13,19,73.08,0,0,,2,6,100.0,1,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,92.86
1630702,Jaden Hardy,WAS,54,512,421,164,257,73,455,43.69,56.5,-12.81,158,140,44.3,257,306,39.69,26,39,75.0,0,0,,6,17,94.44,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,7,10,71.43
204456,T.J. McConnell,IND,55,510,442,395,47,28,454,53.18,56.13,-2.95,391,436,55.75,47,42,29.79,10,17,85.0,0,0,,4,12,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630311,Pat Spencer,GSW,63,469,427,263,164,54,453,43.71,52.02,-8.31,260,240,46.15,164,180,36.59,18,32,88.89,1,2,66.67,3,6,66.67,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,6,9,75.0
1629018,Gary Trent Jr.,MIL,62,466,433,117,316,45,453,37.98,51.46,-13.48,113,94,41.59,315,327,34.6,13,19,73.08,3,7,77.78,4,12,100.0,1,4,100.0,2,2,100.0,0,0,,0,0,,1,0,0.0,0,0,,1,1,50.0
204001,Kristaps Porziņģis,GSW,31,510,374,219,155,156,451,48.11,57.61,-9.5,210,214,50.95,155,147,31.61,50,85,85.0,0,0,,9,26,96.3,0,0,,2,2,100.0,0,0,,0,0,,2,2,100.0,2,1,50.0,21,33,78.57
1629750,Javonte Green,DET,77,536,394,165,229,123,448,47.02,59.81,-12.79,160,168,52.5,227,249,36.56,36,57,79.17,9,24,88.89,5,14,93.33,2,8,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,8,15,93.75
1630191,Isaiah Stewart,DET,56,564,389,271,118,123,446,55.24,63.64,-8.4,259,326,62.93,118,120,33.9,32,47,73.44,0,0,,12,35,97.22,0,0,,0,0,,2,2,50.0,0,0,,0,0,,1,1,100.0,22,33,75.0
1631230,Dominick Barlow,PHI,68,532,393,312,81,127,445,53.52,59.26,-5.74,289,332,57.44,81,63,25.93,49,72,73.47,0,0,,23,60,86.96,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1642266,Ja'Kobe Walter,TOR,70,530,396,132,264,90,436,46.21,60.84,-14.63,124,122,49.19,263,318,40.3,30,48,80.0,3,5,55.56,8,22,91.67,1,4,100.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,6,11,91.67
1630249,Vít Krejčí,POR,63,533,416,97,319,47,434,44.49,61.03,-16.54,94,114,60.64,317,372,39.12,5,7,70.0,7,16,76.19,3,8,88.89,2,8,100.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,5,8,80.0
202685,Jonas Valančiūnas,DEN,62,545,372,346,26,128,432,60.69,63.62,-2.93,338,404,59.76,26,24,30.77,46,71,77.17,0,0,,8,22,91.67,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,13,23,88.46
1630557,Corey Kispert,ATL,56,528,388,154,234,97,428,47.7,61.3,-13.6,142,166,58.45,233,258,36.91,30,49,81.67,5,13,86.67,12,30,83.33,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1630549,Day'Ron Sharpe,BKN,62,540,356,317,39,152,426,59.73,63.85,-4.11,303,382,63.04,39,27,23.08,54,73,67.59,0,0,,14,40,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,16,18,58.06
1630188,Jalen Smith,CHI,51,520,388,176,212,90,426,48.24,60.8,-12.57,163,194,59.51,211,231,36.49,28,43,76.79,0,0,,13,29,74.36,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,10,19,95.0
1631217,Moussa Diabaté,CHA,69,547,345,343,2,168,425,63.53,65.29,-1.76,329,402,61.09,2,3,50.0,60,84,70.0,0,0,,14,38,90.48,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,19,18,54.55
1627780,Gary Payton II,GSW,65,531,407,282,125,39,424,54.29,62.59,-8.3,277,388,70.04,125,108,28.8,15,21,70.0,0,0,,5,12,80.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1630540,Miles McBride,NYK,40,491,401,133,268,47,421,43.96,58.22,-14.26,130,112,43.08,267,333,41.57,14,21,75.0,3,8,88.89,3,7,77.78,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,3,6,100.0
1642265,Rob Dillingham,CHI,62,395,395,270,125,55,419,40.72,47.11,-6.39,264,222,42.05,125,120,32.0,18,26,72.22,2,4,66.67,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,3,4,66.67
1641711,Gradey Dick,TOR,70,444,372,189,183,88,414,43.74,54.05,-10.31,184,192,52.17,182,162,29.67,29,51,87.93,1,3,100.0,5,14,93.33,1,4,100.0,3,3,100.0,0,0,,0,0,,0,0,,0,0,,9,15,83.33
1642920,Kobe Sanders,LAC,66,492,383,188,195,69,413,47.77,59.51,-11.75,178,178,50.0,195,237,40.51,21,37,88.1,0,0,,10,28,93.33,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,8,12,75.0
1627747,Caris LeVert,DET,58,425,373,200,173,84,411,42.37,51.83,-9.46,192,178,46.35,171,168,32.75,22,32,72.73,0,0,,8,21,87.5,2,6,75.0,2,1,50.0,1,2,100.0,0,0,,0,0,,0,0,,13,17,65.38
1631128,Christian Braun,DEN,42,503,367,230,137,98,410,51.86,61.32,-9.47,217,272,62.67,137,129,31.39,34,53,77.94,0,0,,13,35,89.74,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,14,77.78
203994,Jusuf Nurkić,UTA,41,447,358,287,71,113,409,49.67,54.82,-5.15,276,288,52.17,71,75,35.21,34,34,50.0,0,0,,11,28,84.85,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,17,22,64.71
1641767,Ben Sheppard,IND,64,454,383,153,230,51,408,43.36,55.99,-12.63,148,156,52.7,230,249,36.09,17,28,82.35,0,0,,5,13,86.67,0,0,,4,3,75.0,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1631165,Keon Ellis,CLE,68,467,374,126,248,70,405,43.77,57.68,-13.92,121,136,56.2,247,267,36.03,16,23,71.88,4,11,91.67,5,14,93.33,1,3,75.0,0,0,,1,1,50.0,1,1,50.0,1,1,100.0,0,0,,8,10,62.5
1627884,Derrick Jones Jr.,LAC,49,491,370,218,152,93,405,49.85,59.74,-9.9,197,216,54.82,151,159,35.1,29,44,75.86,1,3,100.0,21,55,87.3,1,4,100.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,4,8,100.0
203484,Kentavious Caldwell-Pope,MEM,51,428,366,192,174,80,405,43.41,53.34,-9.93,190,186,48.95,174,165,31.61,30,55,91.67,2,5,83.33,2,5,83.33,0,0,,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,5,10,100.0
1642883,Sion James,CHA,79,428,359,133,226,96,402,41.11,53.33,-12.22,127,96,37.8,225,237,35.11,33,54,81.82,5,13,86.67,6,16,88.89,1,4,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,4,7,87.5
1642345,Oso Ighodaro,PHX,78,507,351,350,1,111,398,62.29,63.4,-1.12,333,422,63.36,1,0,0.0,35,38,54.29,0,0,,17,39,76.47,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,11,8,36.36
1630568,Luka Garza,BOS,65,535,347,223,124,115,395,57.34,67.28,-9.94,204,250,61.27,124,159,42.74,41,63,76.83,0,0,,19,50,87.72,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,92.86
1631172,Ousmane Dieng,MIL,54,412,376,199,177,42,395,42.43,52.22,-9.79,195,188,48.21,177,186,35.03,15,22,73.33,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1629013,Landry Shamet,NYK,50,475,364,101,263,76,395,44.52,59.76,-15.24,97,104,53.61,261,303,38.7,15,21,70.0,8,18,75.0,4,12,100.0,2,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,8,10,62.5
1642948,Ryan Nembhard,DAL,56,389,380,249,131,29,393,42.28,49.52,-7.24,246,218,44.31,131,141,35.88,9,16,88.89,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1641765,Olivier-Maxence Prosper,MEM,49,518,342,197,145,113,391,54.99,66.12,-11.13,182,226,62.09,145,177,40.69,40,62,77.5,0,0,,15,38,84.44,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,8,14,87.5
1642867,Collin Murray-Boyles,TOR,56,484,342,292,50,108,391,57.48,62.13,-4.65,282,342,60.64,50,51,34.0,42,55,65.48,0,0,,10,27,90.0,0,0,,0,0,,2,3,75.0,0,0,,0,0,,0,0,,5,6,60.0
1642962,Drake Powell,BKN,58,392,350,174,176,77,386,41.13,51.06,-9.92,170,174,51.18,176,141,26.7,25,46,92.0,3,8,88.89,4,11,91.67,0,0,,2,1,50.0,0,0,,0,0,,0,0,,0,0,,6,11,91.67
1631119,Jaylin Williams,OKC,62,463,343,95,248,92,384,45.08,60.37,-15.29,87,86,49.43,247,285,38.46,23,38,82.61,3,8,88.89,8,22,91.67,1,3,75.0,0,0,,0,0,,0,0,,0,0,,2,2,66.67,13,19,73.08
1630228,Jonathan Kuminga,ATL,35,428,328,226,102,120,381,48.75,56.2,-7.45,212,208,49.06,102,105,34.31,47,69,73.4,0,0,,14,36,85.71,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,83.33
1629611,Terance Mann,BKN,60,409,344,200,144,70,377,45.29,54.56,-9.27,195,190,48.72,144,153,35.42,28,41,73.21,1,3,100.0,5,15,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,3,6,100.0
1641707,Taylor Hendricks,MEM,56,433,350,169,181,72,377,45.44,56.72,-11.29,151,162,53.64,181,186,34.25,21,28,66.67,1,2,66.67,18,50,92.59,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,5,55.56
1631245,Quenton Jackson,IND,47,438,322,204,118,119,376,49.6,58.5,-8.9,191,188,49.21,118,126,35.59,38,66,86.84,1,1,33.33,13,34,87.18,0,0,,0,0,,1,0,0.0,0,0,,1,1,100.0,0,0,,13,22,84.62
1629630,Ja Morant,MEM,20,389,322,237,85,117,376,45.98,52.08,-6.1,228,206,45.18,85,60,23.53,40,70,87.5,2,5,83.33,9,27,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,10,19,95.0
203083,Andre Drummond,PHI,60,403,336,246,90,84,374,47.64,54.03,-6.39,238,238,50.0,90,96,35.56,24,28,58.33,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,14,20,71.43
1630703,Scoot Henderson,POR,29,406,331,172,159,91,374,44.52,54.71,-10.19,168,154,45.83,159,168,35.22,25,43,86.0,1,3,100.0,4,9,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,17,29,85.29
1629655,Daniel Gafford,DAL,53,503,305,305,0,153,373,65.92,67.55,-1.63,287,360,62.72,0,0,,51,73,71.57,0,0,,18,50,92.59,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,16,19,61.29
1630696,Dru Smith,MIA,69,394,325,196,129,103,372,44.67,53.2,-8.53,183,168,45.9,129,114,29.46,38,67,88.16,0,0,,13,34,87.18,0,0,,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,5,7,70.0
203076,Anthony Davis,WAS,20,407,334,297,37,81,372,51.78,55.05,-3.27,287,298,51.92,37,30,27.03,29,41,70.69,0,0,,10,29,96.67,0,0,,4,2,50.0,0,0,,0,0,,0,0,,1,1,100.0,4,6,75.0
1642346,Ryan Dunn,PHX,66,392,350,185,165,45,371,43.08,53.0,-9.92,182,198,54.4,165,165,33.33,20,20,50.0,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1642954,Will Richard,GSW,67,441,346,134,212,54,370,46.03,59.63,-13.6,128,170,66.41,211,210,33.18,17,29,85.29,0,0,,6,18,100.0,1,3,75.0,1,0,0.0,1,2,100.0,0,0,,0,0,,0,0,,5,9,90.0
1629004,Svi Mykhailiuk,UTA,49,455,355,120,235,28,366,46.76,61.94,-15.17,116,140,60.34,233,276,39.48,10,19,95.0,0,0,,4,12,100.0,2,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1631321,Sidy Cissoko,POR,70,362,321,130,191,85,360,39.43,50.5,-11.07,122,122,50.0,191,168,29.32,27,34,62.96,1,3,100.0,8,20,83.33,0,0,,1,1,100.0,1,1,50.0,0,0,,0,0,,0,0,,9,13,76.47
1631107,Nikola Jović,MIA,46,330,307,143,164,96,351,37.59,47.25,-9.66,134,116,43.28,163,129,26.38,29,38,65.52,1,2,66.67,9,24,88.89,1,4,100.0,0,0,,2,2,40.0,0,0,,0,0,,0,0,,12,15,62.5
1630194,Paul Reed,DET,59,451,311,274,37,87,350,60.46,64.56,-4.11,265,344,64.91,37,33,29.73,30,36,60.0,0,0,,9,27,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,11,61.11
1641774,Tristan Vukcevic,WAS,44,417,300,165,135,101,346,49.88,60.53,-10.65,155,178,57.42,135,141,34.81,32,49,76.56,2,3,50.0,10,29,96.67,0,0,,1,1,100.0,2,3,100.0,0,0,,0,0,,0,0,,9,13,76.47
1627741,Buddy Hield,ATL,50,390,327,115,212,37,345,43.19,56.8,-13.62,114,136,59.65,212,222,34.91,7,11,78.57,4,11,91.67,1,3,100.0,0,0,,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,3,3,50.0
1627751,Jakob Poeltl,TOR,45,482,303,303,0,96,345,68.66,69.81,-1.15,291,400,68.73,0,0,,30,36,60.0,0,0,,12,32,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,12,14,58.33
1631124,Julian Strawther,DEN,53,406,312,165,147,70,343,48.28,59.22,-10.94,160,168,52.5,147,171,38.78,16,26,81.25,3,7,77.78,5,15,100.0,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,11,18,81.82
1641772,Nae'Qwan Tomlin,CLE,59,370,311,196,115,61,340,46.37,54.76,-8.39,193,236,61.14,115,81,23.48,22,35,79.55,0,0,,3,8,88.89,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,6,9,75.0
1628392,Isaiah Hartenstein,OKC,45,426,290,283,7,105,335,61.56,63.36,-1.79,268,332,61.94,7,0,0.0,41,51,62.2,0,0,,15,39,86.67,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,3,3,50.0
1642348,Justin Edwards,PHI,56,384,318,139,179,39,335,44.96,57.29,-12.32,134,140,52.24,179,201,37.43,11,18,81.82,0,0,,5,15,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,6,10,83.33
1642879,Ben Saraf,BKN,42,324,293,203,90,86,333,42.46,48.97,-6.5,196,182,46.43,90,57,21.11,29,47,81.03,1,2,66.67,7,20,95.24,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,9,16,88.89
1631248,Baylor Scheierman,BOS,67,410,318,86,232,27,332,45.81,62.14,-16.33,85,104,61.18,232,279,40.09,8,15,93.75,0,0,,1,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1627824,Guerschon Yabusele,CHI,59,358,302,112,190,64,332,41.72,54.22,-12.49,108,98,45.37,190,204,35.79,26,40,76.92,1,3,100.0,4,10,83.33,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,2,1,33.33
1630695,Micah Potter,IND,45,437,284,122,162,99,332,52.71,66.71,-13.99,118,148,62.71,162,198,40.74,35,58,82.86,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13,22,88.0
1641712,Rayan Rupert,MEM,56,318,303,170,133,54,331,40.1,48.66,-8.56,169,148,43.79,133,126,31.58,22,35,79.55,0,0,,1,3,100.0,0,0,,3,3,100.0,1,1,50.0,0,0,,0,0,,0,0,,2,2,50.0
1641750,Ryan Kalkbrenner,CHA,63,493,277,272,5,110,327,73.69,75.75,-2.06,261,392,75.1,5,0,0.0,41,61,74.39,0,0,,11,31,93.94,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,9,52.94
1642274,Yves Missi,NOP,61,367,287,286,1,94,327,54.86,55.88,-1.03,272,286,52.57,1,0,0.0,30,35,58.33,0,0,,14,35,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,11,55.0
1629006,Josh Okogie,HOU,70,351,291,131,160,69,324,43.23,54.61,-11.39,126,114,45.24,160,186,38.75,28,34,60.71,0,0,,5,11,73.33,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,4,6,75.0
1630592,Jalen Wilson,BKN,52,343,278,126,152,96,323,42.66,53.55,-10.89,118,96,40.68,152,162,35.53,36,55,76.39,0,0,,8,21,87.5,0,0,,0,0,,0,0,,0,0,,1,0,0.0,1,0,0.0,7,9,64.29
1631099,Keegan Murray,SAC,23,321,300,188,112,49,321,42.18,49.91,-7.73,185,184,49.73,112,93,27.68,17,26,76.47,4,9,75.0,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629637,Jaxson Hayes,LAL,65,478,254,252,2,147,320,72.75,75.0,-2.24,237,346,73.0,2,6,100.0,48,65,67.71,0,0,,15,37,82.22,0,0,,0,0,,1,1,50.0,0,0,,0,0,,0,0,,17,23,67.65
1627936,Alex Caruso,OKC,53,339,293,118,175,51,319,41.6,53.73,-12.14,115,142,61.74,175,150,28.57,19,31,81.58,0,0,,3,8,88.89,0,0,,0,0,,1,2,100.0,0,0,,1,0,0.0,0,0,,5,6,60.0
1631246,Vince Williams Jr.,,40,300,292,115,177,50,317,36.95,47.77,-10.82,113,92,40.71,176,162,30.68,14,22,78.57,0,0,,2,6,100.0,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,1,0,0.0,9,13,72.22
201143,Al Horford,GSW,43,343,305,107,198,25,317,41.18,54.27,-13.1,105,108,51.43,198,210,35.35,9,17,94.44,0,0,,2,5,83.33,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630544,Tre Mann,CHA,49,289,301,147,154,27,315,36.91,46.18,-9.27,147,116,39.46,154,150,32.47,8,14,87.5,0,0,,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1629026,Kenrich Williams,OKC,51,363,294,166,128,52,315,47.27,57.28,-10.01,156,160,51.28,128,150,39.06,18,24,66.67,0,0,,10,26,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,3,50.0
1628436,Luke Kornet,SAS,63,426,259,259,0,112,314,67.62,69.09,-1.47,255,326,63.92,0,0,,40,67,83.75,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15,22,78.57
1642364,Jamir Watkins,WAS,43,343,274,124,150,75,309,44.37,55.86,-11.49,120,146,60.83,150,138,30.67,24,35,72.92,1,2,66.67,4,9,75.0,0,0,,0,0,,2,3,75.0,0,0,,0,0,,0,0,,8,10,62.5
1642914,Javon Small,MEM,37,367,274,141,133,75,306,48.54,59.77,-11.23,132,126,47.73,133,162,40.6,23,37,80.43,2,4,66.67,9,25,92.59,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,13,92.86
1631243,Mouhamed Gueye,ATL,70,330,279,153,126,62,305,44.24,53.87,-9.64,145,160,55.17,126,114,30.16,20,27,67.5,2,5,83.33,8,22,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,2,25.0
1628975,Jevon Carter,ORL,49,325,295,86,209,19,305,39.73,53.57,-13.84,86,82,47.67,209,228,36.36,5,8,80.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,4,6,75.0
1630570,Trendon Watford,PHI,49,346,268,218,50,77,302,52.11,57.31,-5.2,207,234,56.52,50,30,20.0,29,45,77.59,0,0,,11,31,93.94,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,4,6,75.0
1642269,Devin Carter,SAC,31,303,261,163,98,87,301,42.8,50.62,-7.82,155,154,49.68,98,72,24.49,32,45,70.31,1,1,33.33,8,21,87.5,0,0,,0,0,,1,1,50.0,0,0,,1,1,100.0,0,0,,5,8,80.0
1628369,Jayson Tatum,BOS,15,316,264,131,133,74,297,42.99,53.28,-10.28,126,118,46.83,132,123,31.06,19,32,84.21,5,14,93.33,5,14,93.33,1,4,100.0,3,3,100.0,0,0,,0,0,,0,0,,0,0,,6,8,66.67
1629731,Dean Wade,CLE,58,342,278,82,196,38,295,43.29,58.02,-14.73,78,94,60.26,196,213,36.22,14,19,67.86,0,0,,4,11,91.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,2,3,75.0
1631200,Kris Murray,POR,54,322,268,151,117,57,293,45.35,54.93,-9.58,145,172,59.31,117,99,28.21,22,30,68.18,1,3,100.0,6,16,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1628418,Thomas Bryant,CLE,57,368,264,135,129,66,292,50.9,62.79,-11.89,126,156,61.9,128,138,35.94,23,38,82.61,0,0,,9,23,85.19,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1631213,Tyrese Martin,PHI,45,290,277,112,165,28,289,38.82,50.12,-11.3,108,104,48.15,165,159,32.12,8,13,81.25,1,2,66.67,4,11,91.67,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,2,1,25.0
1630534,Ochai Agbaji,BKN,58,296,269,147,122,39,288,42.35,51.72,-9.37,145,164,56.55,122,96,26.23,17,29,85.29,0,0,,2,6,100.0,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1642461,Spencer Jones,DEN,57,352,262,118,144,51,287,48.96,61.88,-12.92,117,148,63.25,144,171,39.58,22,27,61.36,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,3,50.0
1641738,Kobe Brown,IND,54,335,260,127,133,58,287,47.12,58.66,-11.55,125,138,55.2,133,147,36.84,18,29,80.56,2,4,66.67,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71
1642877,Micah Peavy,NOP,54,262,273,166,107,29,287,38.36,45.84,-7.48,163,150,46.01,107,84,26.17,12,18,75.0,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,1,1,50.0
1630543,Isaiah Jackson,LAC,51,370,237,234,3,105,284,63.57,65.32,-1.75,223,280,62.78,3,0,0.0,35,46,65.71,0,0,,11,30,90.91,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,11,12,54.55
1631121,Bryce McGowens,NOP,41,340,237,144,93,95,280,51.36,60.98,-9.62,135,134,49.63,92,111,40.22,38,62,81.58,0,0,,9,26,96.3,1,3,75.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,4,4,50.0
1642868,Carter Bryant,SAS,64,294,262,108,154,42,280,40.83,52.41,-11.58,103,98,47.57,154,156,33.77,14,20,71.43,1,3,100.0,5,13,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1631093,Jaden Ivey,CHI,37,316,256,122,134,47,277,45.6,57.11,-11.51,117,118,50.43,134,150,37.31,17,28,82.35,0,0,,5,15,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1641775,Jordan Walsh,BOS,63,353,255,138,117,52,276,51.99,63.52,-11.53,129,154,59.69,117,141,40.17,15,21,70.0,1,3,100.0,9,25,92.59,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
1641854,Craig Porter Jr.,CLE,58,287,256,164,92,40,276,44.5,52.45,-7.95,161,158,49.07,92,99,35.87,11,11,50.0,0,0,,3,8,88.89,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,7,9,64.29
1629057,Robert Williams III,POR,56,393,247,224,23,57,274,68.47,72.22,-3.75,221,326,73.76,23,27,39.13,19,22,57.89,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,68.75
1631169,Josh Minott,BKN,45,358,249,99,150,61,273,50.49,64.89,-14.4,94,114,60.64,148,180,40.54,16,28,87.5,6,14,77.78,5,13,86.67,2,8,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,25.0
1641737,Adem Bona,PHI,67,340,218,212,6,111,271,61.48,63.71,-2.23,205,242,59.02,6,6,33.33,40,60,75.0,0,0,,7,18,85.71,0,0,,0,0,,1,2,100.0,1,0,0.0,0,0,,0,0,,11,12,60.0
1631342,Daeqwon Plowden,SAC,29,305,250,89,161,47,268,43.08,56.34,-13.26,85,100,58.82,158,147,31.01,12,21,87.5,2,5,83.33,4,11,91.67,3,12,100.0,0,0,,2,6,100.0,0,0,,0,0,,0,0,,2,3,75.0
1642857,Kasparas Jakučionis,MIA,49,323,236,82,154,64,267,46.81,61.14,-14.33,79,66,41.77,154,195,42.21,22,40,90.91,0,0,,3,8,88.89,0,0,,1,1,100.0,3,5,83.33,0,0,,0,0,,0,0,,5,8,80.0
1631159,Leonard Miller,CHI,38,335,246,156,90,49,265,53.09,62.6,-9.51,145,190,65.52,90,87,32.22,15,24,80.0,0,0,,11,29,87.88,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1641722,Jordan Hawkins,NOP,48,247,252,121,131,27,264,37.31,46.8,-9.49,121,92,38.02,130,129,33.08,7,13,92.86,2,5,83.33,0,0,,1,4,100.0,1,1,100.0,1,1,33.33,0,0,,0,0,,0,0,,1,2,100.0
1629020,Jarred Vanderbilt,LAL,59,284,237,139,98,52,263,45.44,54.64,-9.2,138,164,59.42,98,87,29.59,12,13,54.17,1,0,0.0,1,3,100.0,0,0,,0,0,,0,0,,1,2,100.0,0,0,,1,1,100.0,11,14,63.64
