player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
1630230,Naji Marshall,DAL,68,880,690,479,211,154,760,50.4,58.07,-7.66,462,550,59.52,211,171,27.01,60,102,85.0,0,0,,17,44,86.27,0,0,,0,0,,0,0,,0,0,,2,1,50.0,0,0,,8,12,75.0
203078,Bradley Beal,PHX,53,902,694,430,264,137,758,50.42,59.79,-9.37,422,470,55.69,263,303,38.4,47,77,81.91,1,1,33.33,8,23,95.83,1,4,100.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,15,24,80.0
1641739,Toumani Camara,POR,76,862,696,347,349,120,750,46.32,57.56,-11.24,336,360,53.57,348,390,37.36,44,62,70.45,0,0,,11,28,84.85,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,10,18,90.0
203501,Tim Hardaway Jr.,DET,77,844,680,223,457,145,744,43.0,56.74,-13.74,211,192,45.5,453,492,36.2,30,49,81.67,11,30,90.91,12,34,94.44,4,15,93.75,7,6,85.71,2,3,75.0,0,0,,1,0,0.0,1,1,100.0,12,22,91.67
1629023,P.J. Washington,DAL,56,811,645,413,232,197,736,47.12,55.42,-8.3,395,372,47.09,232,261,37.5,73,105,71.92,1,2,66.67,18,47,87.04,0,0,,0,0,,0,0,,0,0,,2,0,0.0,0,0,,15,24,80.0
1629645,Kevin Porter Jr.,MIL,75,771,652,475,177,169,724,46.7,53.07,-6.37,462,450,48.7,175,159,30.29,47,72,76.6,11,28,84.85,13,35,89.74,2,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,14,20,71.43
1642377,Jaylen Wells,MEM,78,805,665,280,385,133,724,43.51,55.63,-12.12,267,264,49.44,384,402,34.9,36,60,83.33,6,17,94.44,13,34,87.18,1,4,100.0,0,0,,0,0,,0,0,,0,0,,3,2,66.67,14,22,78.57
1626145,Tyus Jones,PHX,81,829,683,282,401,57,710,45.42,58.54,-13.11,282,280,49.65,398,489,40.95,13,24,92.31,1,3,100.0,0,0,,3,12,100.0,0,0,,0,0,,0,0,,1,0,0.0,0,0,,12,21,84.0
1626156,D'Angelo Russell,BKN,58,732,638,278,360,145,706,41.08,52.15,-11.07,268,252,47.01,358,333,31.01,47,79,84.04,3,7,77.78,10,28,93.33,2,8,100.0,4,3,75.0,0,0,,1,2,100.0,0,0,,1,0,0.0,12,20,83.33
1630592,Jalen Wilson,BKN,79,749,620,258,362,165,705,42.36,54.07,-11.71,247,226,45.75,362,366,33.7,50,82,82.0,0,0,,11,30,90.91,0,0,,12,10,83.33,0,0,,0,0,,2,0,0.0,1,1,100.0,20,34,85.0
1641731,Bilal Coulibaly,WAS,59,727,624,400,224,185,704,43.87,51.53,-7.66,374,348,46.52,224,189,28.12,71,106,74.65,0,0,,26,72,92.31,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,8,11,68.75
1630577,Julian Champagnie,SAS,82,815,665,185,480,94,702,42.8,57.69,-14.89,178,182,51.12,476,522,36.55,20,35,87.5,9,24,88.89,7,20,95.24,4,16,100.0,2,2,100.0,4,11,100.0,0,0,,0,0,,0,0,,2,3,100.0
1641710,Anthony Black,ORL,76,730,615,421,194,195,700,45.09,52.08,-6.99,396,346,43.69,194,186,31.96,65,108,83.08,1,3,100.0,25,62,82.67,0,0,,0,0,,2,3,75.0,0,0,,1,1,100.0,0,0,,16,21,65.62
1641711,Gradey Dick,TOR,53,750,627,310,317,148,699,43.63,54.18,-10.55,305,280,45.9,317,333,35.02,52,86,82.69,4,11,91.67,5,15,100.0,0,0,,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,11,20,90.91
1629018,Gary Trent Jr.,MIL,74,824,657,224,433,92,697,44.81,59.07,-14.26,218,194,44.5,430,531,41.16,26,44,84.62,5,13,86.67,6,17,94.44,3,12,100.0,2,2,100.0,1,2,100.0,0,0,,0,0,,0,0,,6,9,75.0
1629130,Duncan Robinson,MIA,74,817,663,180,483,53,687,43.88,59.52,-15.64,178,196,55.06,482,567,39.21,8,14,87.5,7,19,90.48,2,6,100.0,1,4,100.0,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,4,6,75.0
202685,Jonas Valančiūnas,SAC,80,824,613,576,37,161,687,57.87,60.25,-2.38,562,630,56.05,37,24,21.62,62,112,90.32,0,0,,14,38,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,12,20,86.96
1630583,Santi Aldama,MEM,65,811,648,322,326,94,686,47.26,58.82,-11.56,310,362,58.39,324,354,36.42,29,46,79.31,2,4,66.67,12,28,77.78,2,6,75.0,0,0,,2,5,83.33,0,0,,0,0,,0,0,,5,6,60.0
1626179,Terry Rozier,MIA,64,679,635,327,308,108,686,40.27,49.74,-9.47,319,298,46.71,307,270,29.32,35,59,84.29,4,10,83.33,8,22,91.67,1,4,100.0,5,4,80.0,0,0,,0,0,,1,1,100.0,1,1,100.0,5,10,100.0
1629660,Ty Jerome,CLE,70,878,618,365,253,148,684,53.57,64.26,-10.69,343,372,54.23,253,333,43.87,51,89,87.25,1,3,100.0,22,63,95.45,0,0,,2,2,100.0,1,2,100.0,0,0,,2,1,50.0,1,0,0.0,8,13,81.25
1630228,Jonathan Kuminga,GSW,47,719,568,417,151,235,680,47.24,53.54,-6.3,406,402,49.51,151,138,30.46,102,138,67.65,0,0,,11,28,84.85,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,13,65.0
202695,Kawhi Leonard,LAC,37,796,623,433,190,121,677,51.12,58.85,-7.73,420,438,52.14,189,231,40.74,39,64,82.05,4,8,66.67,13,37,94.87,1,4,100.0,5,4,80.0,0,0,,0,0,,0,0,,0,0,,6,10,83.33
1641764,Brandin Podziemski,GSW,63,747,629,320,309,95,671,44.95,55.68,-10.73,310,310,50.0,309,345,37.22,31,47,75.81,1,1,33.33,10,28,93.33,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,9,14,77.78
1629638,Nickeil Alexander-Walker,MIN,82,773,616,246,370,118,670,44.92,57.87,-12.95,231,228,49.35,369,420,37.94,29,48,82.76,3,6,66.67,15,42,93.33,1,3,75.0,6,4,66.67,0,0,,0,0,,1,0,0.0,1,1,100.0,14,21,75.0
204001,Kristaps Porziņģis,BOS,42,818,574,324,250,199,669,51.22,61.82,-10.6,310,320,51.61,250,309,41.2,75,125,83.33,0,0,,14,37,88.1,0,0,,1,1,100.0,0,0,,0,0,,0,0,,3,1,33.33,16,25,80.65
1630590,Scotty Pippen Jr.,MEM,77,771,589,371,218,168,668,49.17,58.15,-8.98,348,344,49.43,217,258,39.63,57,78,68.42,0,0,,23,63,91.3,1,4,100.0,2,2,100.0,1,2,100.0,1,2,100.0,2,1,50.0,6,4,66.67,10,13,65.0
1627747,Caris LeVert,ATL,64,776,599,315,284,155,667,47.4,58.15,-10.75,299,316,52.84,282,312,36.88,51,73,71.57,2,5,83.33,16,40,83.33,2,8,100.0,1,0,0.0,1,1,50.0,0,0,,0,0,,0,0,,13,21,80.77
1631108,Max Christie,DAL,78,749,590,276,314,152,660,45.5,57.01,-11.51,261,244,46.74,313,342,36.42,54,91,84.26,1,3,100.0,15,43,95.56,1,4,100.0,2,2,100.0,0,0,,0,0,,3,2,66.67,0,0,,10,18,90.0
204456,T.J. McConnell,IND,78,720,624,575,49,77,660,52.4,54.72,-2.32,570,608,53.33,49,45,30.61,26,36,69.23,0,0,,5,14,93.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,17,85.0
1631105,Jalen Duren,DET,78,918,546,546,0,242,654,68.76,70.35,-1.58,518,700,67.57,0,0,,91,118,64.84,0,0,,28,77,91.67,0,0,,0,0,,1,1,50.0,0,0,,1,1,100.0,0,0,,15,21,70.0
1630167,Obi Toppin,IND,79,833,599,298,301,114,651,51.61,64.16,-12.55,286,390,68.18,301,330,36.54,35,57,81.43,2,5,83.33,12,32,88.89,0,0,,1,0,0.0,0,0,,0,0,,1,1,100.0,1,1,100.0,12,17,70.83
203924,Jerami Grant,POR,47,677,574,278,296,166,647,42.05,52.32,-10.27,269,194,36.06,292,312,35.62,51,90,88.24,8,20,83.33,9,24,88.89,4,15,93.75,2,1,50.0,2,4,80.0,0,0,,0,0,,0,0,,10,17,85.0
1627884,Derrick Jones Jr.,LAC,77,781,589,370,219,118,641,51.48,60.93,-9.44,352,428,60.8,219,234,35.62,44,60,68.18,0,0,,18,51,94.44,0,0,,0,0,,0,0,,0,0,,1,0,0.0,1,0,0.0,6,8,66.67
101108,Chris Paul,SAS,82,723,583,212,371,92,640,44.38,57.98,-13.6,211,216,51.18,369,414,37.4,7,14,100.0,4,11,91.67,1,3,100.0,2,8,100.0,25,21,84.0,0,0,,0,0,,2,2,100.0,2,2,100.0,17,32,94.12
1629651,Nic Claxton,BKN,70,724,568,547,21,154,638,55.18,56.94,-1.76,531,598,56.31,21,15,23.81,51,51,50.0,0,0,,16,44,91.67,0,0,,0,0,,3,3,50.0,0,0,,1,0,0.0,0,0,,15,13,43.33
203497,Rudy Gobert,MIN,71,855,503,503,0,272,628,66.85,68.65,-1.81,479,624,65.14,0,0,,105,137,65.24,0,0,,24,67,93.06,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,19,26,68.42
1628989,Kevin Huerter,CHI,69,681,604,213,391,49,627,41.32,54.43,-13.11,210,244,58.1,391,396,33.76,18,23,63.89,1,3,100.0,3,9,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1627751,Jakob Poeltl,TOR,56,808,567,565,2,141,627,63.27,64.22,-0.95,544,668,61.4,2,3,50.0,47,62,65.96,0,0,,21,58,92.06,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,12,15,62.5
1626171,Bobby Portis,MIL,49,680,595,417,178,73,627,47.19,54.22,-7.03,408,406,49.75,178,195,36.52,24,41,85.42,0,0,,9,24,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,14,87.5
1630541,Moses Moody,GSW,74,724,568,231,337,133,626,45.08,57.78,-12.7,222,222,50.0,336,375,37.2,46,71,77.17,8,19,79.17,9,27,100.0,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1627824,Guerschon Yabusele,PHI,70,768,563,289,274,138,626,49.93,61.57,-11.63,276,330,59.78,274,312,37.96,49,72,73.47,0,0,,13,35,89.74,0,0,,1,1,100.0,1,2,100.0,0,0,,0,0,,0,0,,12,16,66.67
1642268,Isaiah Collier,UTA,70,615,555,386,169,154,624,42.89,49.38,-6.49,369,350,47.43,169,126,24.85,51,67,65.69,0,0,,17,48,94.12,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,18,24,66.67
1629060,Rui Hachimura,LAL,58,762,567,323,244,112,618,51.14,61.82,-10.68,313,352,56.23,244,303,41.39,49,78,79.59,0,0,,10,27,90.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1629652,Luguentz Dort,OKC,71,719,593,180,413,46,613,43.68,58.62,-14.94,172,160,46.51,413,510,41.16,17,23,67.65,0,0,,8,24,100.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,2,2,50.0
202331,Paul George,PHI,41,665,570,302,268,97,613,44.19,54.27,-10.08,292,278,47.6,267,285,35.58,31,52,83.87,2,5,83.33,10,26,86.67,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,1,0,0.0,8,14,87.5
1630198,Isaiah Joe,OKC,74,756,588,122,466,56,613,44.5,61.7,-17.2,117,124,52.99,465,573,41.08,12,20,83.33,4,11,91.67,5,14,93.33,1,4,100.0,2,2,100.0,1,2,66.67,0,0,,0,0,,2,1,50.0,4,5,62.5
1628978,Donte DiVincenzo,MIN,61,710,581,153,428,61,612,43.0,58.4,-15.4,152,148,48.68,426,507,39.67,17,27,79.41,1,3,100.0,1,2,66.67,2,7,87.5,4,3,75.0,0,0,,0,0,,1,1,100.0,0,0,,8,12,75.0
1631095,Jabari Smith Jr.,HOU,56,683,550,282,268,125,609,45.69,56.45,-10.76,274,276,50.36,267,285,35.58,40,65,81.25,2,4,66.67,8,22,91.67,1,4,100.0,0,0,,0,0,,0,0,,1,0,0.0,1,1,100.0,15,26,86.67
201950,Jrue Holiday,BOS,62,686,573,267,306,77,608,44.87,56.52,-11.65,260,278,53.46,306,324,35.29,22,41,93.18,1,3,100.0,7,18,85.71,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,11,21,95.45
1630557,Corey Kispert,WAS,61,705,565,235,330,88,607,45.54,58.39,-12.85,231,262,56.71,328,354,35.98,28,49,87.5,5,12,80.0,4,11,91.67,2,8,100.0,5,5,100.0,0,0,,0,0,,1,0,0.0,1,1,100.0,2,3,75.0
1641824,Matas Buzelis,CHI,80,688,555,289,266,108,605,46.33,57.09,-10.76,279,292,52.33,266,288,36.09,47,78,82.98,0,0,,10,28,93.33,0,0,,0,0,,1,2,100.0,0,0,,0,0,,1,0,0.0,1,0,0.0
1631106,Tari Eason,HOU,57,686,559,375,184,104,605,48.79,56.72,-7.93,364,396,54.4,184,189,34.24,37,57,77.03,1,3,100.0,11,30,90.91,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,11,68.75
1641722,Jordan Hawkins,NOP,56,604,556,224,332,98,604,39.12,50.41,-11.29,222,190,42.79,330,324,32.73,21,34,80.95,8,19,79.17,2,6,100.0,2,7,87.5,8,7,87.5,1,2,100.0,0,0,,0,0,,0,0,,10,15,75.0
1629614,Andrew Nembhard,IND,65,653,539,364,175,136,603,46.94,54.52,-7.58,353,370,52.41,175,153,29.14,44,66,75.0,0,0,,11,33,100.0,0,0,,1,1,100.0,1,0,0.0,0,0,,0,0,,0,0,,18,30,83.33
203484,Kentavious Caldwell-Pope,MEM,76,673,544,214,330,95,601,44.48,57.44,-12.96,205,234,57.07,330,339,34.24,14,25,89.29,2,6,100.0,9,26,96.3,0,0,,29,24,82.76,0,0,,0,0,,0,0,,1,1,100.0,11,18,81.82
1641729,Brice Sensabaugh,UTA,68,737,570,214,356,67,598,47.15,61.47,-14.32,204,202,49.51,355,453,42.54,22,39,88.64,1,2,66.67,10,30,100.0,1,3,75.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1642261,Dalton Knecht,LAL,76,706,557,217,340,84,597,45.9,59.43,-13.53,213,250,58.69,340,384,37.65,26,39,75.0,5,11,73.33,4,12,100.0,0,0,,5,4,80.0,1,1,50.0,0,0,,0,0,,0,0,,3,5,83.33
1629627,Zion Williamson,NOP,29,719,493,480,13,238,597,58.03,60.15,-2.11,446,486,54.48,13,9,23.08,97,128,65.98,0,0,,34,86,84.31,0,0,,0,0,,0,0,,0,0,,2,1,50.0,0,0,,5,9,90.0
1630175,Cole Anthony,MEM,67,630,543,325,218,113,595,44.46,53.14,-8.68,314,284,45.22,216,225,34.72,36,61,84.72,0,0,,11,32,96.97,2,8,100.0,3,1,33.33,0,0,,0,0,,1,0,0.0,0,0,,12,19,79.17
1642273,Kyshawn George,WAS,67,590,546,192,354,93,591,38.31,50.26,-11.95,185,164,44.32,354,342,32.2,32,48,75.0,0,0,,7,18,85.71,0,0,,1,1,100.0,1,1,50.0,0,0,,0,0,,2,1,50.0,9,15,83.33
1628381,John Collins,UTA,39,744,520,375,145,156,587,55.44,63.2,-7.76,353,390,55.24,145,177,40.69,55,91,82.73,2,6,100.0,22,63,95.45,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,9,16,88.89
1626220,Royce O'Neale,PHX,75,680,570,129,441,26,582,42.31,58.48,-16.16,127,120,47.24,441,537,40.59,9,13,72.22,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1642271,Kyle Filipowski,UTA,71,690,518,298,220,143,580,49.32,59.39,-10.07,280,330,58.93,219,228,34.7,54,71,65.74,0,0,,18,45,83.33,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,8,12,75.0
1630552,Jalen Johnson,ATL,35,662,526,389,137,126,580,50.34,56.93,-6.59,370,404,54.59,137,126,30.66,46,69,75.0,0,0,,19,54,94.74,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,7,9,64.29
1630533,Ziaire Williams,BKN,63,632,520,218,302,123,580,43.11,55.04,-11.93,213,212,49.77,301,306,33.89,38,64,84.21,3,7,77.78,5,15,100.0,1,3,75.0,3,1,33.33,2,4,100.0,0,0,,0,0,,2,0,0.0,12,20,83.33
203110,Draymond Green,GSW,68,613,509,263,246,147,577,43.38,53.43,-10.04,247,240,48.58,246,240,32.52,41,62,75.61,0,0,,16,44,91.67,0,0,,0,0,,0,0,,0,0,,2,0,0.0,0,0,,25,27,55.1
1630540,Miles McBride,NYK,64,611,547,235,312,64,577,41.56,53.12,-11.55,234,212,45.3,309,336,36.25,18,31,86.11,3,9,100.0,1,3,100.0,3,11,91.67,2,0,0.0,0,0,,0,0,,1,0,0.0,0,0,,6,9,75.0
1642274,Yves Missi,NOP,70,653,483,482,1,200,573,55.96,57.18,-1.22,462,490,53.03,1,0,0.0,86,106,61.63,0,0,,20,52,86.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,5,62.5
1641733,Nick Smith Jr.,CHA,58,572,552,255,297,42,573,39.64,50.13,-10.49,252,224,44.44,297,303,34.01,11,21,95.45,1,3,100.0,3,9,100.0,0,0,,5,4,66.67,0,0,,0,0,,0,0,,0,0,,4,8,100.0
1628976,Wendell Carter Jr.,ORL,68,618,491,333,158,175,570,47.0,54.4,-7.41,316,344,54.43,158,111,23.42,64,95,74.22,0,0,,17,48,94.12,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,15,20,66.67
1630625,Dalano Banton,POR,61,559,507,285,222,125,563,41.07,49.73,-8.66,270,222,41.11,222,216,32.43,47,67,71.28,0,0,,15,42,93.33,0,0,,2,2,100.0,0,0,,0,0,,0,0,,0,0,,7,10,71.43
1630534,Ochai Agbaji,TOR,64,667,534,281,253,48,557,48.65,60.08,-11.43,276,320,57.97,253,303,39.92,16,21,65.62,1,3,100.0,5,14,93.33,0,0,,0,0,,0,0,,1,1,50.0,2,0,0.0,0,0,,3,5,83.33
1630631,Jose Alvarado,NOP,56,579,521,212,309,74,555,40.63,52.3,-11.67,203,168,41.38,309,333,35.92,22,36,81.82,2,5,83.33,9,25,92.59,0,0,,5,3,60.0,2,4,100.0,0,0,,0,0,,0,0,,3,5,83.33
1630172,Patrick Williams,CHI,63,566,516,244,272,83,554,40.78,51.22,-10.44,236,202,42.8,272,288,35.29,31,47,75.81,1,2,66.67,8,20,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,5,7,70.0
1629599,Amir Coffey,LAC,69,674,496,258,238,118,551,50.0,61.51,-11.51,248,252,50.81,238,297,41.6,46,82,89.13,0,0,,10,30,100.0,0,0,,2,2,100.0,1,1,50.0,1,2,100.0,0,0,,0,0,,5,8,80.0
203932,Aaron Gordon,DEN,49,709,468,303,165,175,548,55.56,65.05,-9.48,288,318,55.21,165,219,44.24,74,121,81.76,0,0,,15,41,91.11,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,5,8,80.0
1627749,Dejounte Murray,NOP,31,542,494,320,174,124,548,42.15,49.4,-7.26,309,262,42.39,174,156,29.89,39,65,83.33,6,15,83.33,11,27,81.82,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,8,16,100.0
1628960,Grayson Allen,PHX,64,680,489,139,350,114,541,47.12,63.06,-15.94,133,128,48.12,348,441,42.24,35,62,88.57,4,6,50.0,6,17,94.44,2,7,87.5,0,0,,1,2,100.0,0,0,,0,0,,1,0,0.0,11,17,77.27
1627752,Taurean Prince,MIL,80,656,514,179,335,48,537,46.49,61.29,-14.8,176,170,48.3,334,438,43.71,9,16,88.89,1,3,100.0,3,7,77.78,1,4,100.0,3,2,66.67,0,0,,0,0,,0,0,,0,0,,10,16,80.0
203903,Jordan Clarkson,UTA,36,575,473,248,225,134,532,44.06,54.05,-9.98,237,202,42.62,224,240,35.71,33,52,78.79,8,19,79.17,11,32,96.97,1,4,100.0,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,14,22,78.57
1628392,Isaiah Hartenstein,OKC,57,637,480,461,19,117,532,58.12,59.93,-1.81,448,532,59.38,19,0,0.0,43,59,68.6,0,0,,13,33,84.62,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,9,13,72.22
1630591,Jalen Suggs,ORL,35,567,481,239,242,110,532,43.15,53.55,-10.4,229,222,48.47,242,228,31.4,31,57,91.94,2,6,100.0,10,27,90.0,0,0,,4,4,100.0,1,0,0.0,0,0,,0,0,,0,0,,13,23,88.46
1642347,Jamal Shead,TOR,74,533,504,281,223,69,531,41.0,49.87,-8.87,266,234,43.98,223,216,32.29,20,29,72.5,1,2,66.67,15,43,95.56,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,5,8,80.0
1631124,Julian Strawther,DEN,64,588,486,217,269,90,529,44.08,55.94,-11.86,210,218,51.9,269,282,34.94,23,42,91.3,4,9,75.0,7,17,80.95,0,0,,0,0,,1,1,100.0,0,0,,1,0,0.0,2,0,0.0,12,19,79.17
1641709,Ausar Thompson,DET,59,594,460,411,49,142,527,53.47,56.84,-3.38,402,452,56.22,49,33,22.45,53,71,66.98,0,0,,9,22,81.48,0,0,,1,2,100.0,1,2,100.0,0,0,,1,0,0.0,0,0,,11,12,54.55
1631170,Jaime Jaquez Jr.,MIA,62,570,462,343,119,142,525,48.1,54.34,-6.24,327,320,48.93,118,108,30.51,55,85,77.27,0,0,,16,43,89.58,1,4,100.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,7,9,64.29
203992,Bogdan Bogdanović,LAC,54,583,492,203,289,66,523,43.54,55.95,-12.41,199,202,50.75,288,312,36.11,21,37,88.1,2,5,83.33,4,11,91.67,1,4,100.0,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,5,9,90.0
1630560,Cam Thomas,BKN,25,599,454,259,195,151,520,47.77,57.55,-9.78,244,232,47.54,194,201,34.54,49,86,87.76,6,17,94.44,15,44,97.78,1,4,100.0,3,2,66.67,0,0,,0,0,,0,0,,0,0,,8,13,81.25
1631109,Mark Williams,CHA,44,671,447,443,4,163,517,63.18,64.68,-1.5,418,490,58.61,4,0,0.0,62,101,81.45,0,0,,25,70,93.33,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,7,10,71.43
201144,Mike Conley,MIN,71,582,468,158,310,90,515,43.56,57.33,-13.77,157,118,37.58,310,381,40.97,20,36,90.0,8,22,91.67,1,3,100.0,0,0,,13,12,92.31,0,0,,0,0,,0,0,,0,0,,6,10,83.33
1631110,Jeremy Sochan,SAS,53,606,461,369,92,122,514,53.35,58.87,-5.53,353,406,57.51,92,84,30.43,43,56,65.12,0,0,,16,45,93.75,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,10,15,75.0
1630558,Davion Mitchell,MIA,73,588,476,265,211,84,512,47.15,57.31,-10.16,252,252,50.0,211,252,39.81,24,33,68.75,0,0,,13,35,89.74,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,11,15,68.18
1641783,Tristan da Silva,ORL,71,533,483,244,239,63,512,42.03,52.18,-10.15,238,226,47.48,239,240,33.47,24,43,89.58,0,0,,6,17,94.44,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,4,6,75.0
1641706,Brandon Miller,CHA,26,543,470,190,280,71,504,42.03,54.17,-12.14,185,170,45.95,279,300,35.84,23,40,86.96,2,4,66.67,5,14,93.33,1,4,100.0,2,1,50.0,0,0,,0,0,,1,0,0.0,1,1,100.0,5,9,90.0
1641717,Cason Wallace,OKC,68,568,489,281,208,37,504,46.44,56.21,-9.76,274,302,55.11,208,222,35.58,11,19,86.36,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0
1631165,Keon Ellis,SAC,79,666,464,143,321,86,501,49.89,66.36,-16.47,134,158,58.96,321,417,43.3,22,36,81.82,6,17,94.44,9,26,96.3,0,0,,1,0,0.0,0,0,,0,0,,1,1,100.0,1,1,100.0,6,10,83.33
1630548,Johnny Juzang,UTA,64,571,475,161,314,53,496,43.36,57.29,-13.94,154,158,51.3,314,354,37.58,10,15,75.0,4,11,91.67,7,21,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,7,12,85.71
1629028,Deandre Ayton,POR,40,576,468,436,32,60,495,56.03,58.25,-2.22,429,504,58.74,32,18,18.75,19,27,71.05,0,0,,7,17,80.95,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,8,10,66.67
1642346,Ryan Dunn,PHX,70,511,477,213,264,39,495,40.65,51.7,-11.05,211,242,57.35,264,246,31.06,16,17,53.12,1,1,33.33,2,4,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1642276,Kel'el Ware,MIA,63,595,464,353,111,67,494,53.8,60.29,-6.49,346,430,62.14,111,105,31.53,27,39,72.22,0,0,,7,18,85.71,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,3,50.0
1631213,Tyrese Martin,BKN,58,523,465,183,282,58,493,41.18,53.31,-12.13,181,176,48.62,282,297,35.11,25,40,80.0,1,2,66.67,2,5,83.33,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631212,Peyton Watson,DEN,68,551,428,292,136,137,491,48.76,56.42,-7.66,279,286,51.25,136,144,35.29,54,75,69.44,0,0,,13,35,89.74,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,8,11,68.75
1629655,Daniel Gafford,DAL,57,701,403,403,0,196,489,69.89,71.64,-1.75,377,514,68.17,0,0,,66,88,66.67,0,0,,26,69,88.46,0,0,,0,0,,2,4,100.0,0,0,,1,0,0.0,0,0,,17,26,76.47
1641744,Zach Edey,MEM,66,610,433,381,52,127,486,58.32,62.39,-4.07,357,418,58.54,52,54,34.62,41,59,71.95,0,0,,24,64,88.89,0,0,,0,0,,2,3,75.0,0,0,,1,1,100.0,0,0,,9,11,64.71
1630245,Ayo Dosunmu,CHI,46,566,449,260,189,79,485,48.54,58.5,-9.96,250,298,59.6,189,186,32.8,24,35,72.92,0,0,,10,29,96.67,0,0,,2,2,100.0,1,1,50.0,0,0,,0,0,,1,1,100.0,8,14,87.5
1630193,Immanuel Quickley,TOR,32,552,423,202,221,125,482,46.31,57.74,-11.43,193,174,45.08,220,249,37.73,45,77,85.56,2,5,83.33,9,26,96.3,1,4,100.0,5,4,80.0,0,0,,0,0,,0,0,,0,0,,7,13,92.86
1630573,Sam Hauser,BOS,70,605,474,75,399,11,479,44.55,63.17,-18.62,73,92,63.01,399,498,41.6,2,4,100.0,0,0,,2,6,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,2,4,100.0
201143,Al Horford,BOS,60,538,461,147,314,38,479,42.23,56.31,-14.08,145,158,54.48,314,342,36.31,14,26,92.86,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,6,75.0
